repo_name,time,metric,our_value,paper_value,diff_our_minus_paper,abs_diff
aj47/100x-orchestrator,2025-01,comment_lines_density,12.2,10.8,1.3999999999999986,1.3999999999999986
aj47/100x-orchestrator,2025-02,comment_lines_density,12.2,10.8,1.3999999999999986,1.3999999999999986
Benzauber/convert-commander,2025-06,duplicated_lines_density,5.4,4.1,1.3000000000000007,1.3000000000000007
Benzauber/convert-commander,2025-07,duplicated_lines_density,5.4,4.1,1.3000000000000007,1.3000000000000007
Multi-V-VM/MVVM,2024-02,comment_lines_density,7.0,8.3,-1.3000000000000007,1.3000000000000007
believethehype/nostrdvm,2024-10,comment_lines_density,10.0,8.7,1.3000000000000007,1.3000000000000007
instructor-ai/instructor,2024-10,duplicated_lines_density,6.4,5.1,1.3000000000000007,1.3000000000000007
trycua/cua,2025-06,comment_lines_density,26.1,24.8,1.3000000000000007,1.3000000000000007
tw-haiven/haiven,2025-02,comment_lines_density,6.9,5.6,1.3000000000000007,1.3000000000000007
aio-libs/aiohttp,2024-11,duplicated_lines_density,4.7,3.4,1.3000000000000003,1.3000000000000003
aio-libs/aiohttp,2025-03,duplicated_lines_density,4.7,3.4,1.3000000000000003,1.3000000000000003
daxa-ai/pebblo,2024-02,duplicated_lines_density,2.2,0.9,1.3000000000000003,1.3000000000000003
terryyin/lizard,2025-01,duplicated_lines_density,0.5,1.8,-1.3,1.3
terryyin/lizard,2025-02,duplicated_lines_density,0.5,1.8,-1.3,1.3
OpenMOSS/Language-Model-SAEs,2025-04,duplicated_lines_density,5.3,4.0,1.2999999999999998,1.2999999999999998
PostHog/posthog,2025-05,comment_lines_density,6.1,4.8,1.2999999999999998,1.2999999999999998
PostHog/posthog,2025-06,comment_lines_density,6.3,5.0,1.2999999999999998,1.2999999999999998
TextGeneratorio/text-generator.io,2024-11,comment_lines_density,7.7,6.4,1.2999999999999998,1.2999999999999998
TextGeneratorio/text-generator.io,2024-12,comment_lines_density,7.7,6.4,1.2999999999999998,1.2999999999999998
aio-libs/aiohttp,2025-02,duplicated_lines_density,5.5,4.2,1.2999999999999998,1.2999999999999998
believethehype/nostrdvm,2024-06,comment_lines_density,8.1,6.8,1.2999999999999998,1.2999999999999998
getsentry/sentry,2025-07,duplicated_lines_density,6.4,7.7,-1.2999999999999998,1.2999999999999998
getsentry/sentry,2025-08,duplicated_lines_density,6.4,7.7,-1.2999999999999998,1.2999999999999998
grapeot/web_agentic_ai,2025-03,duplicated_lines_density,2.8,1.5,1.2999999999999998,1.2999999999999998
instructor-ai/instructor,2024-11,duplicated_lines_density,6.6,5.3,1.2999999999999998,1.2999999999999998
instructor-ai/instructor,2024-12,duplicated_lines_density,6.6,5.3,1.2999999999999998,1.2999999999999998
instructor-ai/instructor,2025-01,duplicated_lines_density,6.6,5.3,1.2999999999999998,1.2999999999999998
instructor-ai/instructor,2025-02,duplicated_lines_density,6.6,5.3,1.2999999999999998,1.2999999999999998
DataDog/integrations-core,2024-02,duplicated_lines_density,11.6,10.3,1.299999999999999,1.299999999999999
believethehype/nostrdvm,2024-12,comment_lines_density,10.1,8.8,1.299999999999999,1.299999999999999
LGro/PyAPSI,2024-04,comment_lines_density,33.6,32.4,1.2000000000000028,1.2000000000000028
PostHog/posthog,2025-04,comment_lines_density,5.9,4.7,1.2000000000000002,1.2000000000000002
golemfoundation/octant,2024-12,comment_lines_density,4.9,3.7,1.2000000000000002,1.2000000000000002
golemfoundation/octant,2025-01,duplicated_lines_density,6.2,7.4,-1.2000000000000002,1.2000000000000002
golemfoundation/octant,2025-03,duplicated_lines_density,5.8,7.0,-1.2000000000000002,1.2000000000000002
tw-haiven/haiven,2025-01,comment_lines_density,6.9,5.7,1.2000000000000002,1.2000000000000002
yeagerai/genlayer-studio,2024-09,duplicated_lines_density,4.9,3.7,1.2000000000000002,1.2000000000000002
yeagerai/genlayer-studio,2024-06,comment_lines_density,4.8,3.6,1.1999999999999997,1.1999999999999997
yeagerai/genlayer-studio,2025-04,duplicated_lines_density,2.3,1.1,1.1999999999999997,1.1999999999999997
believethehype/nostrdvm,2025-01,comment_lines_density,9.7,8.5,1.1999999999999993,1.1999999999999993
believethehype/nostrdvm,2025-02,comment_lines_density,10.1,8.9,1.1999999999999993,1.1999999999999993
believethehype/nostrdvm,2025-03,comment_lines_density,10.1,8.9,1.1999999999999993,1.1999999999999993
believethehype/nostrdvm,2025-04,comment_lines_density,10.1,8.9,1.1999999999999993,1.1999999999999993
believethehype/nostrdvm,2025-05,comment_lines_density,10.1,8.9,1.1999999999999993,1.1999999999999993
believethehype/nostrdvm,2025-08,comment_lines_density,10.1,8.9,1.1999999999999993,1.1999999999999993
ethyca/fides,2025-08,comment_lines_density,12.1,10.9,1.1999999999999993,1.1999999999999993
getsentry/sentry,2025-05,duplicated_lines_density,6.4,7.6,-1.1999999999999993,1.1999999999999993
utensils/mcp-nixos,2025-04,comment_lines_density,27.8,26.6,1.1999999999999993,1.1999999999999993
ethyca/fides,2025-06,comment_lines_density,11.3,10.2,1.1000000000000014,1.1000000000000014
PennyLaneAI/catalyst,2024-01,duplicated_lines_density,7.4,6.3,1.1000000000000005,1.1000000000000005
aio-libs/aiohttp,2025-07,duplicated_lines_density,5.2,4.1,1.1000000000000005,1.1000000000000005
aio-libs/aiohttp,2025-08,duplicated_lines_density,5.2,4.1,1.1000000000000005,1.1000000000000005
believethehype/nostrdvm,2024-05,comment_lines_density,7.4,6.3,1.1000000000000005,1.1000000000000005
golemfoundation/octant,2025-01,comment_lines_density,4.9,3.8,1.1000000000000005,1.1000000000000005
tw-haiven/haiven,2024-12,comment_lines_density,6.9,5.8,1.1000000000000005,1.1000000000000005
OpenMOSS/Language-Model-SAEs,2025-03,duplicated_lines_density,4.7,3.6,1.1,1.1
aio-libs/aiohttp,2024-10,duplicated_lines_density,3.9,2.8,1.1,1.1
tw-haiven/haiven,2024-09,duplicated_lines_density,2.4,3.5,-1.1,1.1
LearningCircuit/local-deep-research,2025-02,comment_lines_density,12.5,11.4,1.0999999999999996,1.0999999999999996
aio-libs/aiohttp,2025-05,duplicated_lines_density,4.6,3.5,1.0999999999999996,1.0999999999999996
aio-libs/aiohttp,2025-06,duplicated_lines_density,4.6,3.5,1.0999999999999996,1.0999999999999996
believethehype/nostrdvm,2024-01,duplicated_lines_density,12.0,10.9,1.0999999999999996,1.0999999999999996
ethyca/fides,2025-07,comment_lines_density,11.6,10.5,1.0999999999999996,1.0999999999999996
getsentry/sentry,2024-05,duplicated_lines_density,5.4,6.5,-1.0999999999999996,1.0999999999999996
getsentry/sentry,2024-09,duplicated_lines_density,6.0,7.1,-1.0999999999999996,1.0999999999999996
getsentry/sentry,2025-06,duplicated_lines_density,6.7,7.8,-1.0999999999999996,1.0999999999999996
instructor-ai/instructor,2025-03,duplicated_lines_density,6.5,5.4,1.0999999999999996,1.0999999999999996
yeagerai/genlayer-studio,2024-03,comment_lines_density,6.8,5.7,1.0999999999999996,1.0999999999999996
1mrat/cursor-taskrunner,2024-08,code_smells,0.0,1.0,-1.0,1.0
AkariAsai/ScholarQABench,2024-11,vulnerabilities,1.0,0.0,1.0,1.0
AkariAsai/ScholarQABench,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
AkariAsai/ScholarQABench,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
AkariAsai/ScholarQABench,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
AkariAsai/ScholarQABench,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
Anemll/Anemll,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-03,duplicated_lines_density,11.1,12.1,-1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-04,duplicated_lines_density,11.1,12.1,-1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-06,duplicated_lines_density,11.1,12.1,-1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-06,vulnerabilities,1.0,0.0,1.0,1.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
ArpiarSaundersLab/annsql,2024-10,code_smells,37.0,38.0,-1.0,1.0
ArpiarSaundersLab/annsql,2024-11,code_smells,45.0,46.0,-1.0,1.0
ArpiarSaundersLab/annsql,2024-12,code_smells,45.0,46.0,-1.0,1.0
ArpiarSaundersLab/annsql,2025-01,code_smells,68.0,69.0,-1.0,1.0
ArpiarSaundersLab/annsql,2025-02,code_smells,133.0,134.0,-1.0,1.0
ArpiarSaundersLab/annsql,2025-03,code_smells,148.0,149.0,-1.0,1.0
ArpiarSaundersLab/annsql,2025-04,code_smells,148.0,149.0,-1.0,1.0
ArpiarSaundersLab/annsql,2025-05,code_smells,148.0,149.0,-1.0,1.0
Benzauber/convert-commander,2025-08,duplicated_lines_density,4.2,3.2,1.0,1.0
BiancoChiu/iOSRealRun-cli-18,2025-02,code_smells,12.0,11.0,1.0,1.0
BiancoChiu/iOSRealRun-cli-18,2025-03,code_smells,10.0,9.0,1.0,1.0
BiancoChiu/iOSRealRun-cli-18,2025-05,code_smells,10.0,9.0,1.0,1.0
BiancoChiu/iOSRealRun-cli-18,2025-06,code_smells,10.0,9.0,1.0,1.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,bugs,3.0,2.0,1.0,1.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,bugs,3.0,2.0,1.0,1.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,bugs,3.0,2.0,1.0,1.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
DannyMac180/mirror,2024-12,vulnerabilities,1.0,0.0,1.0,1.0
DataScienceUIBK/Rankify,2025-02,bugs,16.0,15.0,1.0,1.0
DataScienceUIBK/Rankify,2025-03,bugs,16.0,15.0,1.0,1.0
DataScienceUIBK/Rankify,2025-04,bugs,16.0,15.0,1.0,1.0
DataScienceUIBK/Rankify,2025-05,bugs,16.0,15.0,1.0,1.0
DataScienceUIBK/Rankify,2025-06,bugs,17.0,16.0,1.0,1.0
DataScienceUIBK/Rankify,2025-07,bugs,17.0,16.0,1.0,1.0
DataScienceUIBK/Rankify,2025-08,bugs,17.0,16.0,1.0,1.0
EURAC-EEBgroup/brick-llm,2024-09,code_smells,9.0,8.0,1.0,1.0
EURAC-EEBgroup/brick-llm,2024-09,vulnerabilities,1.0,0.0,1.0,1.0
EURAC-EEBgroup/brick-llm,2025-01,cognitive_complexity,179.0,180.0,-1.0,1.0
EURAC-EEBgroup/brick-llm,2025-03,cognitive_complexity,287.0,288.0,-1.0,1.0
EURAC-EEBgroup/brick-llm,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
EURAC-EEBgroup/brick-llm,2025-05,cognitive_complexity,287.0,288.0,-1.0,1.0
EURAC-EEBgroup/brick-llm,2025-05,vulnerabilities,1.0,0.0,1.0,1.0
FolhaSP/mosaico,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
FolhaSP/mosaico,2025-05,vulnerabilities,1.0,0.0,1.0,1.0
FolhaSP/mosaico,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2024-12,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-05,vulnerabilities,1.0,0.0,1.0,1.0
ITSpecialist111/ai_automation_suggester,2025-06,vulnerabilities,1.0,0.0,1.0,1.0
Kiln-AI/Kiln,2024-10,bugs,5.0,4.0,1.0,1.0
Kiln-AI/Kiln,2025-03,code_smells,153.0,152.0,1.0,1.0
Kiln-AI/Kiln,2025-08,code_smells,169.0,170.0,-1.0,1.0
KroMiose/nekro-agent,2024-07,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2024-08,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2024-09,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2024-10,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2024-11,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2024-12,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
KroMiose/nekro-agent,2025-05,vulnerabilities,1.0,0.0,1.0,1.0
LearningCircuit/local-deep-research,2025-02,vulnerabilities,2.0,1.0,1.0,1.0
LearningCircuit/local-deep-research,2025-04,vulnerabilities,2.0,1.0,1.0,1.0
LearningCircuit/local-deep-research,2025-05,bugs,12.0,11.0,1.0,1.0
LearningCircuit/local-deep-research,2025-05,vulnerabilities,2.0,1.0,1.0,1.0
MDGrey33/pyvisionai,2025-01,code_smells,24.0,25.0,-1.0,1.0
MDGrey33/pyvisionai,2025-01,technical_debt,157.0,158.0,-1.0,1.0
Makopolo/megascan_houdini20.0_USD_plugin,2024-04,code_smells,795.0,794.0,1.0,1.0
Makopolo/megascan_houdini20.0_USD_plugin,2024-06,code_smells,795.0,794.0,1.0,1.0
Makopolo/megascan_houdini20.0_USD_plugin,2024-07,code_smells,795.0,794.0,1.0,1.0
Mineru98/mysql-mcp-server,2025-03,code_smells,18.0,19.0,-1.0,1.0
MrTimonM/Arichain-Bot,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
Multi-V-VM/MVVM,2024-02,vulnerabilities,1.0,0.0,1.0,1.0
Multi-V-VM/MVVM,2025-03,bugs,9.0,8.0,1.0,1.0
Multi-V-VM/MVVM,2025-06,bugs,9.0,8.0,1.0,1.0
Multi-V-VM/MVVM,2025-07,bugs,9.0,8.0,1.0,1.0
NVIDIA/cuEquivariance,2024-11,bugs,14.0,15.0,-1.0,1.0
NVIDIA/cuEquivariance,2024-12,bugs,16.0,17.0,-1.0,1.0
NVIDIA/cuEquivariance,2024-12,code_smells,227.0,228.0,-1.0,1.0
NVIDIA/cuEquivariance,2025-01,bugs,16.0,17.0,-1.0,1.0
NVIDIA/cuEquivariance,2025-02,bugs,16.0,17.0,-1.0,1.0
NVIDIA/cuEquivariance,2025-03,bugs,16.0,17.0,-1.0,1.0
NVIDIA/cuEquivariance,2025-04,cognitive_complexity,2352.0,2351.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2024-05,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2024-06,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2024-07,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-05,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-06,bugs,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-06,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-07,bugs,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
OSU-NLP-Group/HippoRAG,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
Ody-Z/Trading_Game_Simulator,2025-02,code_smells,6.0,5.0,1.0,1.0
OpenMOSS/Language-Model-SAEs,2024-03,bugs,1.0,2.0,-1.0,1.0
OpenMOSS/Language-Model-SAEs,2024-11,vulnerabilities,1.0,0.0,1.0,1.0
PiotrCzapla/smart_dictation,2024-10,bugs,1.0,2.0,-1.0,1.0
PostHog/posthog,2025-01,comment_lines_density,5.4,4.4,1.0,1.0
PostHog/posthog,2025-02,comment_lines_density,5.5,4.5,1.0,1.0
PostHog/posthog,2025-03,comment_lines_density,5.7,4.7,1.0,1.0
Retmon403/cs2_cheats_for_python,2024-02,vulnerabilities,1.0,0.0,1.0,1.0
Retmon403/cs2_cheats_for_python,2024-03,vulnerabilities,1.0,0.0,1.0,1.0
Retmon403/cs2_cheats_for_python,2024-08,vulnerabilities,1.0,0.0,1.0,1.0
Retmon403/cs2_cheats_for_python,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
Scrapybara/codecapy,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
Scrapybara/codecapy,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
Simatwa/free-proxies,2024-05,bugs,1.0,0.0,1.0,1.0
TextGeneratorio/text-generator.io,2024-01,vulnerabilities,15.0,14.0,1.0,1.0
TextGeneratorio/text-generator.io,2024-02,vulnerabilities,15.0,14.0,1.0,1.0
TextGeneratorio/text-generator.io,2024-05,vulnerabilities,15.0,14.0,1.0,1.0
TextGeneratorio/text-generator.io,2024-07,vulnerabilities,15.0,14.0,1.0,1.0
TextGeneratorio/text-generator.io,2024-08,vulnerabilities,15.0,14.0,1.0,1.0
TextGeneratorio/text-generator.io,2025-08,vulnerabilities,18.0,17.0,1.0,1.0
The-Pocket/PocketFlow,2025-04,bugs,1.0,0.0,1.0,1.0
The-Pocket/PocketFlow-Template-Python,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
The-Pocket/PocketFlow-Template-Python,2025-03,vulnerabilities,1.0,0.0,1.0,1.0
The-Pocket/PocketFlow-Template-Python,2025-04,vulnerabilities,1.0,0.0,1.0,1.0
TheFocusedCoder/api-agent,2024-08,code_smells,1.0,0.0,1.0,1.0
TheSethRose/Agent-Chat,2024-10,vulnerabilities,1.0,0.0,1.0,1.0
ToolUse/infinite-ai-seo,2025-02,code_smells,13.0,12.0,1.0,1.0
ToolUse/tool-use-ai,2024-10,code_smells,28.0,27.0,1.0,1.0
ToolUse/tool-use-ai,2024-10,vulnerabilities,2.0,1.0,1.0,1.0
ToolUse/tool-use-ai,2024-11,code_smells,32.0,31.0,1.0,1.0
ToolUse/tool-use-ai,2024-11,vulnerabilities,2.0,1.0,1.0,1.0
ToolUse/tool-use-ai,2024-12,code_smells,37.0,36.0,1.0,1.0
ToolUse/tool-use-ai,2024-12,vulnerabilities,2.0,1.0,1.0,1.0
ToolUse/tool-use-ai,2025-04,code_smells,37.0,36.0,1.0,1.0
ToolUse/tool-use-ai,2025-04,vulnerabilities,2.0,1.0,1.0,1.0
VRSEN/agency-swarm,2024-04,bugs,1.0,2.0,-1.0,1.0
VRSEN/agency-swarm,2024-05,bugs,1.0,2.0,-1.0,1.0
VRSEN/agency-swarm,2024-05,code_smells,142.0,141.0,1.0,1.0
VRSEN/agency-swarm,2024-06,bugs,1.0,2.0,-1.0,1.0
VRSEN/agency-swarm,2024-06,code_smells,142.0,141.0,1.0,1.0
VRSEN/agency-swarm,2025-08,code_smells,103.0,104.0,-1.0,1.0
VRSEN/agency-swarm,2025-08,comment_lines_density,22.7,21.7,1.0,1.0
VirtualFlow/VFVS,2024-01,vulnerabilities,1.0,0.0,1.0,1.0
VirtualFlow/VFVS,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
W1ndys/Blog,2024-03,bugs,0.0,1.0,-1.0,1.0
W1ndys/Blog,2024-04,bugs,0.0,1.0,-1.0,1.0
W1ndys/Blog,2025-01,cognitive_complexity,15.0,16.0,-1.0,1.0
W1ndys/Blog,2025-02,cognitive_complexity,15.0,16.0,-1.0,1.0
W1ndys/Blog,2025-03,cognitive_complexity,15.0,16.0,-1.0,1.0
W1ndys/Blog,2025-04,cognitive_complexity,15.0,16.0,-1.0,1.0
W1ndys/Blog,2025-05,cognitive_complexity,15.0,16.0,-1.0,1.0
W1ndys/Blog,2025-06,cognitive_complexity,15.0,16.0,-1.0,1.0
adelatour11/androidtvbackground,2024-04,vulnerabilities,1.0,0.0,1.0,1.0
adelatour11/androidtvbackground,2024-05,vulnerabilities,1.0,0.0,1.0,1.0
adelatour11/androidtvbackground,2024-06,vulnerabilities,1.0,0.0,1.0,1.0
adelatour11/androidtvbackground,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
adelatour11/androidtvbackground,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
airweave-ai/airweave,2025-02,bugs,9.0,8.0,1.0,1.0
airweave-ai/airweave,2025-04,duplicated_lines_density,2.7,3.7,-1.0,1.0
airweave-ai/airweave,2025-04,vulnerabilities,2.0,1.0,1.0,1.0
aj47/100x-orchestrator,2025-01,vulnerabilities,1.0,0.0,1.0,1.0
aj47/100x-orchestrator,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
allthingslinux/tux,2024-03,bugs,1.0,0.0,1.0,1.0
allthingslinux/tux,2024-03,vulnerabilities,1.0,0.0,1.0,1.0
allthingslinux/tux,2024-04,vulnerabilities,1.0,0.0,1.0,1.0
allthingslinux/tux,2024-05,code_smells,31.0,30.0,1.0,1.0
allthingslinux/tux,2024-05,vulnerabilities,1.0,0.0,1.0,1.0
allthingslinux/tux,2025-02,comment_lines_density,34.6,33.6,1.0,1.0
allthingslinux/tux,2025-03,comment_lines_density,34.3,33.3,1.0,1.0
allthingslinux/tux,2025-04,comment_lines_density,39.2,38.2,1.0,1.0
allthingslinux/tux,2025-05,bugs,2.0,1.0,1.0,1.0
allthingslinux/tux,2025-06,bugs,2.0,1.0,1.0,1.0
allthingslinux/tux,2025-07,bugs,2.0,1.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-01,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-02,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-03,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-05,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-07,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2024-08,code_smells,7.0,6.0,1.0,1.0
aws-samples/aws-dms-cdc-data-pipeline,2025-01,code_smells,7.0,6.0,1.0,1.0
aws/nova-act,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
aws/nova-act,2025-08,vulnerabilities,1.0,0.0,1.0,1.0
believethehype/nostrdvm,2024-03,comment_lines_density,7.0,6.0,1.0,1.0
believethehype/nostrdvm,2024-04,comment_lines_density,7.0,6.0,1.0,1.0
bobokun/actualtap-py,2024-07,vulnerabilities,1.0,0.0,1.0,1.0
bobokun/actualtap-py,2024-08,vulnerabilities,1.0,0.0,1.0,1.0
bobokun/actualtap-py,2024-09,vulnerabilities,1.0,0.0,1.0,1.0
bobokun/actualtap-py,2024-10,vulnerabilities,1.0,0.0,1.0,1.0
bropines/chrome-lens-py,2024-09,vulnerabilities,1.0,0.0,1.0,1.0
bropines/chrome-lens-py,2024-10,vulnerabilities,1.0,0.0,1.0,1.0
bropines/chrome-lens-py,2024-11,vulnerabilities,1.0,0.0,1.0,1.0
bropines/chrome-lens-py,2025-02,vulnerabilities,1.0,0.0,1.0,1.0
bropines/chrome-lens-py,2025-06,vulnerabilities,2.0,1.0,1.0,1.0
bropines/chrome-lens-py,2025-08,vulnerabilities,2.0,1.0,1.0,1.0
codingforentrepreneurs/Cursor-Django,2024-10,bugs,0.0,1.0,-1.0,1.0
cohnen/mcp-google-ads,2025-03,code_smells,15.0,14.0,1.0,1.0
daxa-ai/pebblo,2024-01,vulnerabilities,1.0,0.0,1.0,1.0
daxa-ai/pebblo,2024-02,vulnerabilities,3.0,2.0,1.0,1.0
daxa-ai/pebblo,2024-03,vulnerabilities,3.0,2.0,1.0,1.0
daxa-ai/pebblo,2024-06,code_smells,85.0,84.0,1.0,1.0
daxa-ai/pebblo,2024-08,vulnerabilities,6.0,5.0,1.0,1.0
dottxt-ai/prompts,2024-07,code_smells,2.0,3.0,-1.0,1.0
dottxt-ai/prompts,2024-07,vulnerabilities,1.0,0.0,1.0,1.0
dottxt-ai/prompts,2024-08,code_smells,2.0,3.0,-1.0,1.0
dottxt-ai/prompts,2024-08,vulnerabilities,1.0,0.0,1.0,1.0
dottxt-ai/prompts,2024-09,vulnerabilities,1.0,0.0,1.0,1.0
dottxt-ai/prompts,2025-07,vulnerabilities,1.0,0.0,1.0,1.0
dymmond/edgy,2024-10,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2024-11,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2024-12,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-01,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-02,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-03,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-04,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-05,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-06,vulnerabilities,0.0,1.0,-1.0,1.0
dymmond/edgy,2025-07,vulnerabilities,0.0,1.0,-1.0,1.0
ericmjl/pyds-cli,2024-03,code_smells,8.0,7.0,1.0,1.0
ericmjl/pyds-cli,2024-04,code_smells,8.0,7.0,1.0,1.0
ericmjl/pyds-cli,2024-05,code_smells,8.0,7.0,1.0,1.0
ericmjl/pyds-cli,2024-06,code_smells,8.0,7.0,1.0,1.0
ericmjl/pyds-cli,2024-07,code_smells,7.0,6.0,1.0,1.0
ericmjl/pyds-cli,2024-08,code_smells,7.0,6.0,1.0,1.0
ericyuegu/hal,2024-05,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-06,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-07,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-08,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-09,bugs,11.0,12.0,-1.0,1.0
ericyuegu/hal,2024-10,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-11,bugs,13.0,12.0,1.0,1.0
ericyuegu/hal,2024-11,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2024-12,bugs,13.0,12.0,1.0,1.0
ericyuegu/hal,2024-12,vulnerabilities,1.0,0.0,1.0,1.0
ericyuegu/hal,2025-02,ncloc,10154.0,10153.0,1.0,1.0
ethyca/fides,2024-05,duplicated_lines_density,5.5,6.5,-1.0,1.0
ezyang/codemcp,2025-04,bugs,1.0,0.0,1.0,1.0
ezyang/codemcp,2025-05,bugs,1.0,0.0,1.0,1.0
ezyang/codemcp,2025-06,bugs,1.0,0.0,1.0,1.0
gerred/mcp-server-replicate,2025-01,bugs,1.0,0.0,1.0,1.0
gerred/mcp-server-replicate,2025-02,bugs,1.0,0.0,1.0,1.0
getsentry/sentry,2024-04,duplicated_lines_density,5.4,6.4,-1.0,1.0
