dataset_source,repo_name,latest_commit,repo_dir,repo_dir_exists,commit_exists,error
treatment,KroMiose/nekro-agent,ada6a769454ba9221c16029ee37df6b675fd9302,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,eb4640166ccb8256b3b96c7cd15f7a34a6812f60,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,f40ec329b0d37ca7d1c4fabb60b311c6b05e6904,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,30ea537a8f83516b8c9e45f0443defda81ee7bda,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,0dddb329bcbcd7893076ca1f26529387a2995f8d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,5a8b6c1815b940ab9821be0682b8117b71fc50fe,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,d0c8b4743f456b9fabef664d3b5942e2ea77fb75,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,c628a8a9fff13795c163ef97cda5b6a3144b2062,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,042d1ff54c527988693b2f18eb6d42c1224d4d16,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,6b4ea2a856abd9f496ccab2646ac42f7abf16854,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,4734ce73a8a08b2296d1c97ba431ac4dff468cb1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,KroMiose/nekro-agent,d4d687ca32e2906fbb219d3a1aa0018ae7554480,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/KroMiose_nekro-agent,1,1,
treatment,LearningCircuit/local-deep-research,fd04ea7956044131903c5d9917c7b64fe285d878,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,534b12017b9b8db8d6831f3dbd4d4588ddbffe86,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,3c52fac5a154ac340d8e9bc9180fd916540d070b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,59767f6f15c60ce02993c67edd97c95c0c762549,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,a725bf4b3944d348c441777ba758de442bc7015e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,de91a597f2851a551ec95f969e64d20910db8869,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,LearningCircuit/local-deep-research,7b8114f313911b4fb080943cab20026940c092b3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,1,
treatment,MDGrey33/pyvisionai,5de5bb849743946bd1d9c9e952553c9169c80763,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,MDGrey33/pyvisionai,5a152034b3e647e846b4194403e26ab8938d38dc,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,MDGrey33/pyvisionai,d8734a74c827d45abd29ea748b738afb2499b512,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,MDGrey33/pyvisionai,da23f86e12e6576f5f65bf39f32f424896d853b3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,MDGrey33/pyvisionai,e01328ba91c79b2139aafd17c85cc26f6753fa89,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,MDGrey33/pyvisionai,cc125c05100115df578cbcdf0da4e57778e423aa,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/MDGrey33_pyvisionai,1,1,
treatment,Mineru98/mysql-mcp-server,e183dda6defcde596631e6cf1d5764c988a043f2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Mineru98_mysql-mcp-server,1,1,
treatment,Multi-V-VM/MVVM,d6aacc68676c35fd30d38faa331108e95b9b4a46,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,dd3d951795c16fe44ab1a74c8dff9e10c26c3541,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,7a58ca9df60eef3c2dd949d40fd44473a0a3d688,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,36d59d5d58626a1577b474aca355cc73ce931e23,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,c4d81657db9385ae238e8985da2fcf387fd7a5a9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,f456d539ee60292051196e9fd5740f15e99882c1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,455d90d1d94a0da1064edc98bf909de3ceaf271d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Multi-V-VM/MVVM,993e036efe871d117bdcfd14246a69f407fc5ef6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,
treatment,Ody-Z/Trading_Game_Simulator,50bbbe078988b2f37720c247a12d2a8368e3e283,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Ody-Z_Trading_Game_Simulator,1,1,
treatment,OpenMOSS/Language-Model-SAEs,8dc3a600be9da11476d51892ee9682b545088d25,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,b9f86bc0d7f488cf37dd7eae087291c988b8ffcd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,5529a6f60429693b51d68956c4eeee82cc6a423a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,73828937a79037c382d56c00d04d2027f8c4262d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,476076f782d70e2b5805b37e48f7865726d44185,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,b87047673c9efb995a1df04f86e2b64eaa076340,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,67bfb0b9f835f772f3af2aa176745c6b6135373a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,d16967b3711daaf1e044d4ee4664418829b007ff,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,7bfb3f14a3ee2949b6cceb3a0fc4109d6fa10027,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,9e4bef8a612bfa3abf735802508d0244bff026aa,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,babf36b8e1753eded2a0ff18fd1a8a1771aff329,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,9a827c56ecbd9768bad3988fe4cfda1afbc91a4e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,aeac157124bdf3e5e3fe2459f0ccdb062061210d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,2f4fe056a9ac1c8ab2ec1057018ecf4fb4d7c20f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,37469ae8057d58f2ae019565f5a92dece1930a81,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,deb50259eb13a06f4d89347b44328969a29368bb,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,05f9176bcfc2823acdbcbcee2e10a60bc04db620,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenMOSS/Language-Model-SAEs,6afc05011512735430b9e7036a7a0f1fb6d0fbe2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,
treatment,OpenSPP/openspp-modules,8bf5c500f8efa8ec31be2cf551b06b38be992b68,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,0d00c990ce20f3f2661f545baac31934c6fa21fd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,799fd97eb17fd65c8c7733052bac265f5c4b49c3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,eff2549b7d5c1266d0a48e552c6244f9539c3e03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,fd8842c5be918ecf40f5f85d99131591e52a5289,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,2004f4bf223d5d003203bf1b8d2c60e4262a357a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,f022df49930204a30688e7b979ab155f18833dd5,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,ee3c2a33837392370f724af88090ac5725af2df3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,adf9c3e640dcf158b1939a67fc424a5a38f34b05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,8ab103e8b8df63345e967be734504433210de708,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,5f3a46921e55abdb97b68723af5308aabac1ea0d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,026e469c043e4d009ffca22d01df4141527ee06c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,f0b4ccd97823138abe97f586925dcd04d95e2963,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,5fa3f4c3be440db533d57fbb118fc03ddcd0c3b5,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,aa7a32f1654f2bb6d0dab7705d099a4d23db93c8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,d9435af911347aca6f33c1e847a64f4309f63c83,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,9783d4150a596167e276f941b23db0abfb41fd5f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,5b93758fc556b726ca84e652fa2b3601f4d740b2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,3ab7cfe800078ca0da9dfc42948af2fff32db2bb,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,OpenSPP/openspp-modules,bbfe82a523fcba3a8202d41b851a1a961258e6b4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenSPP_openspp-modules,1,1,
treatment,PiotrCzapla/smart_dictation,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PiotrCzapla_smart_dictation,1,1,
treatment,PostHog/posthog,31807262c0750a4f71a793579092e9e4a3b51abc,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,2085f68b0550d22be1f300f57b9e4a15f1ea7efe,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,92e17ce307a577c4233d4ab252eebc6c2207a5ee,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,e446d1983007db6960d0a524456884c7cf1d8b46,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,9e2003c8d389a3a6ed531aa5036cc77052896979,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,0b22cc401624bedab251a98f8bc86608ca9f59e5,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,6499bded5585bf1423fcf6673b2f560fe4f941af,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,0a6ab2622fd9404afdc60100fef54c3c112ea379,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,761c6ce0ab4db14ddede62cb61b6d6854dff7ea7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,12ff477551dfc5a197aca3006e14e4193183dbd8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,b4d51e3b746e6174a7d60c525ea22387f00dcafe,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,3aa25f3257f981db0b7e8b5411dc209b66c6f4c2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,1253d960c415d65583dac034353702ad74016da1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,e6cdfed56138f74a1e8bcac05f60036d96ab9a6a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,ecdaddcfaf15967165806e2cd4f9bc0cfb40f0e1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,08f147eb9879e899fb7939f4b9413c86164ba7f9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,fa2cab6b204f2efeabb5c5bbc1d35ff23c91ec8b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,bf87ddcb0e02027bb8c1e7a1aa2e03f0c4312e90,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,8e13bf3cbfe9684eb907f7ddf706aa9fae2099e0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,PostHog/posthog,79cf381322842888a721905c09490e85f98a5a2a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/PostHog_posthog,1,1,
treatment,ResearchHub/researchhub-backend,fd34f4bcb44c74f5e5e65d22a4e60528b46c8c5e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,082491f7b25a2fb7477f126520ad723aed615118,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,846af110c8dbc352f7e5a367bfcb84015599ad69,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,3071ea750bcff8f981dfdc6550b191da46b16655,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,278ec825c32f29bc9d27e22e92294c537ef3b27a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,7de905300075c748dc563bca975343546e6c0ffd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,4c63758dee4c50db5933948ffba59f2bbe2bea2e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,9c333f30a21dbdac8115428bde6af3668db475e3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,d3a04d8c47ad9aedb2c9d0183fd9c2c05177bb73,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,6465c99f3778f57fe6a5e06231f5ea8b5d92b708,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,620391ecf35228d3dad783476c988b49513072f3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,15ee57839549ff325c9142e4e432b4cbf37d8b67,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,05856cbd0bcd4603d524fc9fddb530764b608f55,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,512f30cd6e0d048732a1f6f6e3a2e7dcfd9e10df,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,c2a7a85367245521d1eb77b4eb87ab9d489e3313,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,90bd47c7e4e4a107c32deefa0d54c6024506b8b0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,dfdfaaec1c76a13f7c90fea8f48ad921a17bda8e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,e8ddce0d2284bc9cd92fb2e3f26fb222708caddc,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,7c612298d06c65351b508a58b228285e826c8f59,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,ResearchHub/researchhub-backend,de4731b2e58154919a470a7b95a4c24a266a51d2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ResearchHub_researchhub-backend,1,1,
treatment,Scrapybara/codecapy,aaf4eb1efe460f71c8ed50794b33fa19ce54b77e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Scrapybara_codecapy,1,1,
treatment,Scrapybara/codecapy,5bfd39ebf9156b54bc2fdaeed7fa61d789924055,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Scrapybara_codecapy,1,1,
treatment,SlyyCooper/cursorrules-architect,c9dcee5dd49dff38f787137e838c002ede504d7a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,SlyyCooper/cursorrules-architect,dceafd28aaef126e419f0a98eba0be2a54217ee2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,SlyyCooper/cursorrules-architect,923980a8c89c3ca3aab6115b45b55279637aca9c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,SlyyCooper/cursorrules-architect,0db19978d1d87932ae23a291135eaf6c4eda6537,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,SlyyCooper/cursorrules-architect,1b8ad985d2fd1b380194e94aef663c259e913daf,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,SlyyCooper/cursorrules-architect,d3341bec543e5ba24cacc2caf33383e98c657e2d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/SlyyCooper_cursorrules-architect,1,1,
treatment,TextGeneratorio/text-generator.io,92c3ebc388615849a39db668be9b52a8faf8e30f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,5644053e2ab8c2c1d2107a0a825d1c0f0bb5c088,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,0892be29955c6d268f45b5545a9091cef7372348,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,eaabbefacf47cf51ba7c231df42fff37100c13c6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,b6d6f478ac36e37f7dcb5f3a50b932ebf350cfe2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,e451574cd387d39aa8d1bab1cbe9d03a4131973d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,48e7be432b6e66beba9d471b9c5e3484de33eb3f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,41b2e647d9ca45d0987290bf299ce7e303ac415a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,931cde358016941d35169d0a361dde98ff36320a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,f330b4fd8064ea499385da03f3fc6c297916b674,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,5ed2b4008e2a49c4dad48dad07ef982849fc5fca,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,53455c86af4bf5e404a847de09f1c8b9e654d801,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,1eafa44b407969edcac558b3f8cf0c4f39ba52ae,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,3920d146d45c6c226f4321c9105a6076824d9aca,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,TextGeneratorio/text-generator.io,95ff0e2fb3cbafd6c6037e2ea559ed6fdb549b35,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,
treatment,The-Pocket/PocketFlow,976a266cd3981e37db457c6ec5f2d67928597a98,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,
