repo_name,time,dataset_source,latest_commit,python_file_count,files_analyzed,failure_count,agc_analysis_status,top_level_blocks_scored,agc_top_level_blocks,human_top_level_blocks,agc_top_level_block_ratio,function_blocks_scored,agc_function_blocks,human_function_blocks,agc_function_block_ratio,class_blocks_scored,agc_class_blocks,human_class_blocks,agc_class_block_ratio,ncloc_python_snapshot,python_snapshot_ncloc_matched,regular_python_files_counted,tokenized_files,fallback_files,ncloc_failure_count
kangtegong/pyftrace,2025-07,control,185f4b470dd7c599d532b2d4a78583c765b7374d,25,25,0,ok,32,20,12,0.625,27,20,7,0.7407407407407407,5,0,5,0.0,1301,1,25,25,0,0
kangtegong/pyftrace,2025-08,control,185f4b470dd7c599d532b2d4a78583c765b7374d,25,25,0,ok,32,20,12,0.625,27,20,7,0.7407407407407407,5,0,5,0.0,1301,1,25,25,0,0
kuleshov-group/caduceus,2024-07,control,8f04348b51de01a80e6d3e6dadc9a61f39438cc6,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6255,1,45,45,0,0
kuleshov-group/caduceus,2024-09,control,6b451a8b1a8e5d55b76b4e68565ed551fc53de64,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6255,1,45,45,0,0
kuleshov-group/caduceus,2024-11,control,2593c807ebfc0aede05e7a991474b1a0e60fdc93,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6276,1,45,45,0,0
kuleshov-group/caduceus,2024-12,control,2593c807ebfc0aede05e7a991474b1a0e60fdc93,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6276,1,45,45,0,0
kuleshov-group/caduceus,2025-02,control,49e3204dfba5bd36b9c6405bca6b0396e04ab9d2,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6276,1,45,45,0,0
kuleshov-group/caduceus,2025-03,control,49e3204dfba5bd36b9c6405bca6b0396e04ab9d2,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6276,1,45,45,0,0
kuleshov-group/caduceus,2025-04,control,49e3204dfba5bd36b9c6405bca6b0396e04ab9d2,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6276,1,45,45,0,0
kuleshov-group/caduceus,2025-07,control,0060a6d8079b6a040fc55d505e15972a327b70a6,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6289,1,45,45,0,0
kuleshov-group/caduceus,2025-08,control,0060a6d8079b6a040fc55d505e15972a327b70a6,45,45,0,ok,168,21,147,0.125,94,19,75,0.20212765957446807,74,2,72,0.02702702702702703,6289,1,45,45,0,0
lancedb/lancedb,2024-01,control,a26c8f3316591a1a6385c482bc9078597d8d34c0,38,38,0,ok,137,30,107,0.21897810218978103,102,18,84,0.17647058823529413,35,12,23,0.34285714285714286,4548,1,38,38,0,0
lancedb/lancedb,2024-02,control,a26c8f3316591a1a6385c482bc9078597d8d34c0,38,38,0,ok,137,30,107,0.21897810218978103,102,18,84,0.17647058823529413,35,12,23,0.34285714285714286,4548,1,38,38,0,0
lancedb/lancedb,2024-03,control,a26c8f3316591a1a6385c482bc9078597d8d34c0,38,38,0,ok,137,30,107,0.21897810218978103,102,18,84,0.17647058823529413,35,12,23,0.34285714285714286,4548,1,38,38,0,0
loml13yyy/AtlassianConfluence-RCE,2024-11,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2024-12,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-01,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-02,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-03,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-04,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-05,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-06,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-07,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/AtlassianConfluence-RCE,2025-08,control,8797c797dcc297faedda1f621fa6ccbec7353409,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,52,1,1,1,0,0
loml13yyy/yyGRPU8,2024-11,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2024-12,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-01,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-02,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-03,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-04,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-05,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-06,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-07,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
loml13yyy/yyGRPU8,2025-08,control,077ec2e2c3514c462932606ac3f94ebeb0efeabb,1,1,0,ok,3,2,1,0.6666666666666666,3,2,1,0.6666666666666666,0,0,0,,50,1,1,1,0,0
markmelnic/stealthenium,2024-09,control,8c4385c84ea10efb27698a37fcbc9bdeab400405,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,353,1,20,20,0,0
markmelnic/stealthenium,2024-11,control,8c2d8f30fc48c12382cd8f007922022621d9a3e0,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,353,1,20,20,0,0
markmelnic/stealthenium,2024-12,control,8c2d8f30fc48c12382cd8f007922022621d9a3e0,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,353,1,20,20,0,0
markmelnic/stealthenium,2025-01,control,8c2d8f30fc48c12382cd8f007922022621d9a3e0,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,353,1,20,20,0,0
markmelnic/stealthenium,2025-03,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
markmelnic/stealthenium,2025-04,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
markmelnic/stealthenium,2025-05,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
markmelnic/stealthenium,2025-06,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
markmelnic/stealthenium,2025-07,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
markmelnic/stealthenium,2025-08,control,339208d8978d3d15f971f0e4460097553071dfb2,20,20,0,ok,22,6,16,0.2727272727272727,22,6,16,0.2727272727272727,0,0,0,,357,1,20,20,0,0
microsoft/AzureTRE,2025-08,control,34186de64f16e3bd0ee122bd84d107626b168cea,278,278,0,ok,1076,212,864,0.1970260223048327,869,150,719,0.17261219792865362,207,62,145,0.2995169082125604,21015,1,278,278,0,0
monero-project/meta,2024-01,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-02,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-03,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-04,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-05,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-06,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-07,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-08,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-09,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-10,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-11,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2024-12,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-01,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-02,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-03,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-04,control,37b5fc40eade3fadeae537806a5e8c8286899a78,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-06,control,9ea138331520a3424d603071c6ae1bfcdef1ae9e,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-07,control,9ea138331520a3424d603071c6ae1bfcdef1ae9e,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
monero-project/meta,2025-08,control,9ea138331520a3424d603071c6ae1bfcdef1ae9e,1,1,0,ok,1,0,1,0.0,0,0,0,,1,0,1,0.0,8,1,1,1,0,0
neuml/rag,2025-01,control,19f10e1953da7f4bfbd85594167070974c7336a5,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,484,1,1,1,0,0
neuml/rag,2025-02,control,19f10e1953da7f4bfbd85594167070974c7336a5,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,484,1,1,1,0,0
neuml/rag,2025-03,control,19f10e1953da7f4bfbd85594167070974c7336a5,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,484,1,1,1,0,0
neuml/rag,2025-06,control,6cf676d9187be225c20a1482da7d7f325925a081,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,488,1,1,1,0,0
neuml/rag,2025-07,control,6cf676d9187be225c20a1482da7d7f325925a081,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,488,1,1,1,0,0
neuml/rag,2025-08,control,6cf676d9187be225c20a1482da7d7f325925a081,1,1,0,ok,4,1,3,0.25,1,1,0,1.0,3,0,3,0.0,488,1,1,1,0,0
nhw649/EOV-Seg,2024-07,control,4de5dcb2128e6e50f79f5ded68f7963dd95dbcf1,38,38,0,ok,115,11,104,0.09565217391304348,85,11,74,0.12941176470588237,30,0,30,0.0,6979,1,38,38,0,0
nhw649/EOV-Seg,2024-09,control,9d764139507456d44f9d89abb838f1b569fa9b7e,38,38,0,ok,115,11,104,0.09565217391304348,85,11,74,0.12941176470588237,30,0,30,0.0,6976,1,38,38,0,0
nhw649/EOV-Seg,2024-10,control,9d764139507456d44f9d89abb838f1b569fa9b7e,38,38,0,ok,115,11,104,0.09565217391304348,85,11,74,0.12941176470588237,30,0,30,0.0,6976,1,38,38,0,0
nhw649/EOV-Seg,2024-11,control,9d764139507456d44f9d89abb838f1b569fa9b7e,38,38,0,ok,115,11,104,0.09565217391304348,85,11,74,0.12941176470588237,30,0,30,0.0,6976,1,38,38,0,0
nhw649/EOV-Seg,2025-01,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-02,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-03,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-04,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-05,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-06,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-07,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
nhw649/EOV-Seg,2025-08,control,6f5e93e9aca6ccae89fe492b24018f8530075fc4,47,47,0,ok,131,15,116,0.11450381679389313,99,15,84,0.15151515151515152,32,0,32,0.0,8924,1,47,47,0,0
ninareyes1/Simple-Digital-Clock,2025-03,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
ninareyes1/Simple-Digital-Clock,2025-04,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
ninareyes1/Simple-Digital-Clock,2025-05,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
ninareyes1/Simple-Digital-Clock,2025-06,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
ninareyes1/Simple-Digital-Clock,2025-07,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
ninareyes1/Simple-Digital-Clock,2025-08,control,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,1,1,0,ok,0,0,0,,0,0,0,,0,0,0,,4,1,1,1,0,0
odoo/industry,2024-01,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-02,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-03,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-04,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-05,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-06,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
odoo/industry,2024-07,control,2be11cdea5a98396919f6df9c1efba60d2e53b05,6,6,0,ok,0,0,0,,0,0,0,,0,0,0,,151,1,6,6,0,0
omkarcloud/amazon-scraper,2024-02,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-03,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-04,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-05,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-06,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-07,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-08,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-09,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-10,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-11,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2024-12,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-01,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-02,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-03,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-04,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-05,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-06,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-07,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
omkarcloud/amazon-scraper,2025-08,control,495f87429d00b88f6af66dc523d970a9c8c83dcc,7,7,0,ok,15,9,6,0.6,14,9,5,0.6428571428571429,1,0,1,0.0,258,1,7,7,0,0
plurai-ai/intellagent,2025-03,control,bce45c3eee74738cf4b78063df606a2032eab7fb,66,66,0,ok,149,49,100,0.3288590604026846,75,31,44,0.41333333333333333,74,18,56,0.24324324324324326,5353,1,66,66,0,0
plurai-ai/intellagent,2025-05,control,2680da4545b87717a8dbc869738238022ca84ee4,66,66,0,ok,150,50,100,0.3333333333333333,76,32,44,0.42105263157894735,74,18,56,0.24324324324324326,5378,1,66,66,0,0
plurai-ai/intellagent,2025-06,control,2680da4545b87717a8dbc869738238022ca84ee4,66,66,0,ok,150,50,100,0.3333333333333333,76,32,44,0.42105263157894735,74,18,56,0.24324324324324326,5378,1,66,66,0,0
plurai-ai/intellagent,2025-07,control,2680da4545b87717a8dbc869738238022ca84ee4,66,66,0,ok,150,50,100,0.3333333333333333,76,32,44,0.42105263157894735,74,18,56,0.24324324324324326,5378,1,66,66,0,0
plurai-ai/intellagent,2025-08,control,2680da4545b87717a8dbc869738238022ca84ee4,66,66,0,ok,150,50,100,0.3333333333333333,76,32,44,0.42105263157894735,74,18,56,0.24324324324324326,5378,1,66,66,0,0
popey/sbommage,2025-03,control,e608148f0a8823535eb5bc5f636ac6ab9af6d4d4,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
popey/sbommage,2025-04,control,e608148f0a8823535eb5bc5f636ac6ab9af6d4d4,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
popey/sbommage,2025-05,control,e608148f0a8823535eb5bc5f636ac6ab9af6d4d4,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
popey/sbommage,2025-06,control,e608148f0a8823535eb5bc5f636ac6ab9af6d4d4,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
popey/sbommage,2025-07,control,e608148f0a8823535eb5bc5f636ac6ab9af6d4d4,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
qiboteam/qibojit,2024-11,control,290b1776c2ba272f1c9eb59cba1d31964a239f2a,21,21,0,ok,137,11,126,0.08029197080291971,124,10,114,0.08064516129032258,13,1,12,0.07692307692307693,4085,1,21,21,0,0
qiboteam/qibojit,2025-07,control,8cc4350be29ef0c4b05db5ff5d25cbde446b79ba,22,22,0,ok,200,14,186,0.07,186,11,175,0.05913978494623656,14,3,11,0.21428571428571427,4934,1,22,22,0,0
ruiqini/NTFields,2024-01,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-02,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-03,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-04,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-05,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-06,control,16b9da561fb359e3b829399315627b76dc94e356,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-08,control,b9b6efbcf876d2641e0edcf962c68119558cddb1,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-09,control,b9b6efbcf876d2641e0edcf962c68119558cddb1,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
ruiqini/NTFields,2024-10,control,b9b6efbcf876d2641e0edcf962c68119558cddb1,16,16,0,ok,18,3,15,0.16666666666666666,12,2,10,0.16666666666666666,6,1,5,0.16666666666666666,1617,1,16,16,0,0
