dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
treatment,panther-labs/panther-analysis,2024-08,33,20,19,46,26,-7.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,0,0,53,12405,1658.0,17229.0,17634,9,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.988984046564274,9.425935505533063,7.413970290190444,2.302585092994045,1.0986122886681096,0.0,1,1,1,1,1,panther-labs/panther-analysis,2024-08,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2024-09,26,14,14,140,47,-6.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,29,8064,1689.0,17601.0,18050,7,8.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555,8.99528899055931,7.4324838079171185,2.079441541679836,2.197224577336219,2.5649493574615367,1,1,1,1,1,panther-labs/panther-analysis,2024-09,15,14,1,1,0,0.9333333333333333,2.772588722239781,2.70805020110221,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2024-10,30,14,14,630,292,-5.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,35,9657,1719.0,16576.0,17047,11,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.58351893845611,9.175541866433488,7.450079569807499,2.4849066497880004,1.6094379124341005,1.3862943611198906,1,1,1,1,1,panther-labs/panther-analysis,2024-10,58,42,16,1,0,0.7241379310344828,4.07753744390572,3.7612001156935624,2.833213344056216,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2024-11,22,13,13,115,58,-4.0,0,0,2025-03,0,13.0,13.0,True,both,treatment,pre,0,0,24,11130,1750.0,17160.0,17636,8,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.218875824868201,9.317489287493226,7.467942332285851,2.197224577336219,1.0986122886681096,0.6931471805599453,1,1,1,1,1,panther-labs/panther-analysis,2024-11,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2024-12,11,8,8,37,15,-3.0,0,0,2025-03,0,8.0,8.0,True,both,treatment,pre,0,0,13,3887,1780.0,17495.0,17973,4,7.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.6390573296152584,8.265650165580329,7.484930283289661,1.6094379124341005,2.079441541679836,1.3862943611198906,1,1,1,1,1,panther-labs/panther-analysis,2024-12,6,4,2,1,0,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-01,44,24,23,176,43,-2.0,0,0,2025-03,0,23.0,23.0,True,both,treatment,pre,0,0,49,15169,1811.0,18301.0,19247,15,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.912023005428146,9.627075072342578,7.502186486602924,2.772588722239781,1.9459101490553128,0.6931471805599453,1,1,1,1,1,panther-labs/panther-analysis,2025-01,19,17,2,1,0,0.8947368421052632,2.995732273553991,2.8903717578961645,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-02,32,12,12,44,19,-1.0,0,0,2025-03,0,12.0,12.0,True,both,treatment,pre,0,0,34,11610,1842.0,18540.0,19488,12,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.555348061489413,9.359708203627006,7.519149957669823,2.5649493574615367,1.9459101490553128,0.0,1,1,1,1,1,panther-labs/panther-analysis,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-03,29,19,16,79,30,0.0,1,1,2025-03,1,16.0,16.0,True,both,treatment,event,0,0,35,21891,1870.0,18703.0,19527,6,7.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.58351893845611,9.993876552263808,7.534228326274089,1.9459101490553128,2.079441541679836,1.791759469228055,1,1,1,1,1,panther-labs/panther-analysis,2025-03,7,6,1,1,0,0.8571428571428571,2.0794415416798357,1.9459101490553132,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-04,30,20,18,54,27,1.0,1,1,2025-03,0,18.0,18.0,True,both,treatment,post,0,0,34,11605,1901.0,18773.0,19696,7,6.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.555348061489413,9.359277484750551,7.550661243105336,2.079441541679836,1.9459101490553128,1.0986122886681096,1,1,1,1,1,panther-labs/panther-analysis,2025-04,6,3,3,1,0,0.5,1.9459101490553132,1.3862943611198906,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-07,18,10,10,37,15,4.0,1,1,2025-03,1,10.0,10.0,True,both,treatment,post,0,0,23,8285,1992.0,19163.0,20144,8,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.1780538303479453,9.022322622637349,7.597396320212795,2.197224577336219,1.791759469228055,0.0,1,1,1,1,1,panther-labs/panther-analysis,2025-07,3,0,3,1,0,0.0,1.3862943611198906,0.0,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,panther-labs/panther-analysis,2025-08,22,8,5,167,152,5.0,1,1,2025-03,0,5.0,5.0,True,both,treatment,post,0,0,26,3034,2023.0,18891.0,19812,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.295836866004329,8.017966703493599,7.612831030407356,1.6094379124341005,1.791759469228055,0.6931471805599453,1,1,1,1,1,panther-labs/panther-analysis,2025-08,7,6,1,1,0,0.8571428571428571,2.0794415416798357,1.9459101490553132,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,raphaelmansuy/code2prompt,2024-03,25,9,8,33,6,-6.0,0,0,2024-09,0,8.0,8.0,True,both,treatment,pre,0,0,26,1397,0.0,500.0,586,2,18.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295836866004329,7.242797922793756,0.0,1.0986122886681096,2.9444389791664403,0.0,1,1,1,1,1,raphaelmansuy/code2prompt,2024-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,raphaelmansuy/code2prompt,2024-06,45,28,23,76,34,-3.0,0,0,2024-09,0,23.0,23.0,True,both,treatment,pre,0,0,46,4335,73.0,1030.0,1277,1,22.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.8501476017100575,8.374707543119483,4.304065093204169,0.6931471805599453,3.1354942159291497,0.6931471805599453,1,1,1,1,1,raphaelmansuy/code2prompt,2024-06,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,raphaelmansuy/code2prompt,2024-07,55,22,20,131,42,-2.0,0,0,2024-09,0,20.0,20.0,True,both,treatment,pre,0,0,60,9251,103.0,1889.0,2277,4,350.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.110873864173311,9.13259502335133,4.6443908991413725,1.6094379124341005,5.860786223465865,1.6094379124341005,1,1,1,1,1,raphaelmansuy/code2prompt,2024-07,7,5,2,1,0,0.7142857142857143,2.0794415416798357,1.791759469228055,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,raphaelmansuy/code2prompt,2024-09,6,5,4,96,23,0.0,1,1,2024-09,1,4.0,4.0,True,both,treatment,event,0,0,6,2414,165.0,2639.0,3155,3,44.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9459101490553128,7.789454566086673,5.111987788356543,1.3862943611198906,3.80666248977032,1.0986122886681096,1,1,1,1,1,raphaelmansuy/code2prompt,2024-09,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,raphaelmansuy/iteration_of_tought,2024-09,19,11,11,16,1,0.0,1,1,2024-09,1,11.0,11.0,True,both,treatment,event,0,0,21,4109,0.0,303.0,409,2,27.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.091042453358316,8.32117830749028,0.0,1.0986122886681096,3.332204510175204,0.0,1,1,1,1,1,raphaelmansuy/iteration_of_tought,2024-09,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-01,11,2,2,364,66,0.0,1,1,2025-01,1,2.0,2.0,True,both,treatment,event,0,0,16,176612,0.0,27968.0,21003,3,8.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.833213344056216,12.081716177126747,0.0,1.3862943611198906,2.197224577336219,2.079441541679836,1,1,1,1,1,sbomify/sbomify,2025-01,20,14,6,1,0,0.7,3.044522437723423,2.70805020110221,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-02,42,24,16,110,21,1.0,1,1,2025-01,1,16.0,16.0,True,both,treatment,post,0,0,53,20943,7.0,28438.0,21531,5,13.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.988984046564274,9.94960748814968,2.079441541679836,1.791759469228055,2.6390573296152584,2.772588722239781,1,1,1,1,1,sbomify/sbomify,2025-02,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-03,10,3,3,29,9,2.0,1,1,2025-01,0,3.0,3.0,True,both,treatment,post,0,0,17,4926,35.0,28473.0,21921,3,4.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.8903717578961645,8.502485562543963,3.58351893845611,1.3862943611198906,1.6094379124341005,1.6094379124341005,1,1,1,1,1,sbomify/sbomify,2025-03,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-05,103,63,45,265,59,4.0,1,1,2025-01,1,45.0,45.0,True,both,treatment,post,0,0,150,63909,96.0,31878.0,24788,2,0.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.017279836814924,11.065231122644327,4.574710978503383,1.0986122886681096,0.0,2.302585092994045,1,1,1,1,1,sbomify/sbomify,2025-05,16,11,5,1,0,0.6875,2.833213344056216,2.4849066497880004,1.791759469228055,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-06,44,28,25,293,40,5.0,1,1,2025-01,1,25.0,25.0,True,both,treatment,post,0,0,69,45378,127.0,45839.0,29058,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.248495242049359,10.722804721951764,4.852030263919617,1.0986122886681096,0.0,0.0,1,1,1,1,1,sbomify/sbomify,2025-06,9,1,8,1,0,0.1111111111111111,2.3025850929940455,0.6931471805599453,2.197224577336219,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-07,109,55,50,1161,99,6.0,1,1,2025-01,1,50.0,50.0,True,both,treatment,post,0,0,170,179610,157.0,79232.0,51329,5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.141663556502659,12.098548680190737,5.062595033026967,1.791759469228055,0.0,0.6931471805599453,1,1,1,1,1,sbomify/sbomify,2025-07,25,14,11,1,0,0.56,3.2580965380214817,2.70805020110221,2.4849066497880004,70,80,70-79,bounded_band,1
treatment,sbomify/sbomify,2025-08,79,36,28,186,40,7.0,1,1,2025-01,0,28.0,28.0,True,both,treatment,post,0,0,123,17307,188.0,82787.0,53395,4,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.820281565605037,9.758924101344777,5.241747015059643,1.6094379124341005,0.0,1.6094379124341005,1,1,1,1,1,sbomify/sbomify,2025-08,5,0,5,1,0,0.0,1.791759469228055,0.0,1.791759469228055,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2024-09,9,4,3,70,10,-6.0,0,0,2025-03,0,3.0,3.0,True,both,treatment,pre,0,0,9,1320,0.0,616.0,647,2,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994045,7.186144304522325,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,sirkirby/unifi-network-rules,2024-09,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2025-02,18,16,15,181,10,-1.0,0,0,2025-03,0,15.0,15.0,True,both,treatment,pre,0,0,18,5117,0.0,2418.0,2613,3,2.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.9444389791664403,8.540519016719735,0.0,1.3862943611198906,1.0986122886681096,2.8903717578961645,1,1,1,1,1,sirkirby/unifi-network-rules,2025-02,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2025-03,9,7,7,354,36,0.0,1,1,2025-03,1,7.0,7.0,True,both,treatment,event,0,0,11,23456,28.0,6960.0,7762,2,3.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.4849066497880004,10.062924236792623,3.3672958299864737,1.0986122886681096,1.3862943611198906,1.6094379124341005,1,1,1,1,1,sirkirby/unifi-network-rules,2025-03,8,3,5,1,0,0.375,2.197224577336219,1.3862943611198906,1.791759469228055,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2025-04,2,2,2,94,14,1.0,1,1,2025-03,0,2.0,2.0,True,both,treatment,post,0,0,3,3368,59.0,7493.0,8358,1,4.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.3862943611198906,8.122371243406553,4.0943445622221,0.6931471805599453,1.6094379124341005,1.0986122886681096,1,1,1,1,1,sirkirby/unifi-network-rules,2025-04,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2025-06,12,7,6,75,7,3.0,1,1,2025-03,0,6.0,6.0,True,both,treatment,post,0,0,19,5387,120.0,8416.0,9347,4,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.995732273553991,8.591929537530254,4.795790545596741,1.6094379124341005,0.6931471805599453,1.0986122886681096,1,1,1,1,1,sirkirby/unifi-network-rules,2025-06,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,sirkirby/unifi-network-rules,2025-08,2,2,2,67,11,5.0,1,1,2025-03,0,2.0,2.0,True,both,treatment,post,0,0,3,1193,,,10425,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,7.085064293952547,,1.0986122886681096,,,0,0,0,0,1,sirkirby/unifi-network-rules,2025-08,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,smartian1/tgtrader,2024-12,61,55,47,453,47,-1.0,0,0,2025-01,0,47.0,47.0,True,both,treatment,pre,0,0,61,10864,0.0,4372.0,6149,3,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.127134385045092,9.293301892690527,0.0,1.3862943611198906,0.6931471805599453,0.0,1,1,1,1,1,smartian1/tgtrader,2024-12,27,14,13,1,0,0.5185185185185185,3.332204510175204,2.70805020110221,2.6390573296152584,70,80,70-79,bounded_band,1
treatment,smartian1/tgtrader,2025-01,97,91,89,269,59,0.0,1,1,2025-01,1,89.0,89.0,True,both,treatment,event,0,0,97,18300,25.0,15263.0,10657,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.584967478670571,9.814710982145282,3.2580965380214817,1.0986122886681096,0.0,0.0,1,1,1,1,1,smartian1/tgtrader,2025-01,21,8,13,1,0,0.38095238095238093,3.0910424533583156,2.197224577336219,2.6390573296152584,70,80,70-79,bounded_band,1
treatment,smartian1/tgtrader,2025-02,65,54,50,92,21,1.0,1,1,2025-01,0,50.0,50.0,True,both,treatment,post,0,0,67,6649,56.0,17293.0,13020,2,17.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.219507705176107,8.8023721336499,4.04305126783455,1.0986122886681096,2.8903717578961645,0.6931471805599453,1,1,1,1,1,smartian1/tgtrader,2025-02,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,70,80,70-79,bounded_band,1
treatment,smartian1/tgtrader,2025-04,14,14,14,40,6,3.0,1,1,2025-01,0,14.0,14.0,True,both,treatment,post,0,0,14,2576,115.0,18901.0,14963,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.70805020110221,7.854381210652365,4.7535901911063645,0.6931471805599453,1.6094379124341005,0.6931471805599453,1,1,1,1,1,smartian1/tgtrader,2025-04,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,smorin/py-launch-blueprint,2025-01,54,12,4,33,4,-2.0,0,0,2025-03,0,4.0,4.0,True,both,treatment,pre,0,0,69,3980,0.0,420.0,525,4,10.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.248495242049359,8.289288323000317,0.0,1.6094379124341005,2.3978952727983707,2.6390573296152584,1,1,1,1,1,smorin/py-launch-blueprint,2025-01,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,sshtunnelvision/MCP-LOGO-GEN,2025-03,15,4,4,31,7,0.0,1,1,2025-03,1,4.0,4.0,True,both,treatment,event,0,0,15,1582,0.0,561.0,591,2,142.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.772588722239781,7.367077059881012,0.0,1.0986122886681096,4.962844630259907,1.0986122886681096,1,1,1,1,1,sshtunnelvision/MCP-LOGO-GEN,2025-03,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,synaptiai/prompt-decorators,2025-02,3,1,1,529,101,-1.0,0,0,2025-03,0,1.0,1.0,True,both,treatment,pre,0,0,3,22028,0.0,5998.0,7673,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3862943611198906,10.00011504611972,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,1,synaptiai/prompt-decorators,2025-02,20,10,10,1,0,0.5,3.044522437723423,2.3978952727983707,2.3978952727983707,70,80,70-79,bounded_band,1
treatment,synaptiai/prompt-decorators,2025-03,109,49,41,2736,256,0.0,1,1,2025-03,1,41.0,41.0,True,both,treatment,event,0,0,121,199860,0.0,10657.0,13622,2,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.804021044733257,12.205377403905716,0.0,1.0986122886681096,2.70805020110221,0.0,1,1,1,1,1,synaptiai/prompt-decorators,2025-03,147,57,90,1,0,0.3877551020408163,4.997212273764115,4.060443010546419,4.51085950651685,70,80,70-79,bounded_band,1
treatment,synaptiai/prompt-decorators,2025-05,21,5,5,43,9,2.0,1,1,2025-03,0,5.0,5.0,True,both,treatment,post,0,0,45,138993,51.0,11562.0,14712,2,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3.828641396489095,11.842186045713548,3.951243718581427,1.0986122886681096,1.791759469228055,0.0,1,1,1,1,1,synaptiai/prompt-decorators,2025-05,2,0,2,1,0,0.0,1.0986122886681096,0.0,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2024-04,2,2,2,8,3,-9.0,0,0,2025-01,0,2.0,2.0,True,both,treatment,pre,0,0,5,172,3373.0,37984.0,10283,2,10.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.791759469228055,5.153291594497778,8.123854263105914,1.0986122886681096,2.3978952727983707,1.0986122886681096,1,1,1,1,1,terryyin/lizard,2024-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2024-12,9,9,7,16,2,-1.0,0,0,2025-01,0,7.0,7.0,True,both,treatment,pre,0,0,9,241,3617.0,38175.0,10469,2,14.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.302585092994045,5.488937726156686,8.19367666595524,1.0986122886681096,2.70805020110221,1.0986122886681096,1,1,1,1,1,terryyin/lizard,2024-12,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-01,36,28,24,131,18,0.0,1,1,2025-01,1,24.0,24.0,True,both,treatment,event,0,0,38,1962,3648.0,38788.0,11085,4,16.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.6635616461296463,7.582229194276461,8.202208436436447,1.6094379124341005,2.833213344056216,1.0986122886681096,1,1,1,1,1,terryyin/lizard,2025-01,23,18,5,1,0,0.782608695652174,3.1780538303479453,2.9444389791664403,1.791759469228055,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-02,58,52,46,168,29,1.0,1,1,2025-01,1,46.0,46.0,True,both,treatment,post,0,0,58,1694,3679.0,39648.0,11926,1,20.0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.07753744390572,7.43543801981455,8.210668031162976,0.6931471805599453,3.044522437723423,4.110873864173311,1,1,1,1,1,terryyin/lizard,2025-02,29,18,11,1,0,0.6206896551724138,3.4011973816621555,2.9444389791664403,2.4849066497880004,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-03,14,14,14,44,4,2.0,1,1,2025-01,0,14.0,14.0,True,both,treatment,post,0,0,14,2096,3707.0,40178.0,12495,1,24.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.70805020110221,7.648263030901919,8.218247926685745,0.6931471805599453,3.218875824868201,1.0986122886681096,1,1,1,1,1,terryyin/lizard,2025-03,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-04,8,6,4,21,8,3.0,1,1,2025-01,1,4.0,4.0,True,both,treatment,post,0,0,8,430,3738.0,40495.0,12753,1,16.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.197224577336219,6.066108090103747,8.226573474977114,0.6931471805599453,2.833213344056216,0.0,1,1,1,1,1,terryyin/lizard,2025-04,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-05,40,39,29,154,20,4.0,1,1,2025-01,0,29.0,29.0,True,both,treatment,post,0,0,40,2147,3768.0,41379.0,13613,1,15.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.713572066704308,7.672292455628755,8.234564993267135,0.6931471805599453,2.772588722239781,2.079441541679836,1,1,1,1,1,terryyin/lizard,2025-05,13,10,3,1,0,0.7692307692307693,2.6390573296152584,2.3978952727983707,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-06,3,3,3,50,6,5.0,1,1,2025-01,0,3.0,3.0,True,both,treatment,post,0,0,3,840,3799.0,41951.0,14210,2,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3862943611198906,6.734591659972947,8.242756345714477,1.0986122886681096,2.079441541679836,0.0,1,1,1,1,1,terryyin/lizard,2025-06,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,terryyin/lizard,2025-08,1,1,1,8,2,7.0,1,1,2025-01,0,1.0,1.0,True,both,treatment,post,0,0,2,119,3860.0,42032.0,14305,1,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0986122886681096,4.787491742782046,8.258681496264236,0.6931471805599453,2.302585092994045,1.3862943611198906,1,1,1,1,1,terryyin/lizard,2025-08,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,tmux-python/tmuxp,2024-03,40,16,5,63,31,-12.0,0,0,2025-03,0,5.0,5.0,True,both,treatment,pre,0,0,47,1137,2182.0,7693.0,8799,1,39.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8712010109078903,7.037027614686276,7.688455356549944,0.6931471805599453,3.688879454113936,0.0,1,1,1,1,1,tmux-python/tmuxp,2024-03,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,tmux-python/tmuxp,2024-04,32,14,9,27,15,-11.0,0,0,2025-03,0,9.0,9.0,True,both,treatment,pre,0,0,36,960,2213.0,7683.0,8770,1,32.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.610917912644224,6.8679744089702925,7.702556113268582,0.6931471805599453,3.49650756146648,0.6931471805599453,1,1,1,1,1,tmux-python/tmuxp,2024-04,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,tmux-python/tmuxp,2024-05,11,3,1,17,11,-10.0,0,0,2025-03,0,1.0,1.0,True,both,treatment,pre,0,0,12,440,2243.0,7683.0,8770,1,23.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5649493574615367,6.089044875446846,7.716015266642587,0.6931471805599453,3.1780538303479453,0.0,1,1,1,1,1,tmux-python/tmuxp,2024-05,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tmux-python/tmuxp,2024-12,21,4,2,79,31,-3.0,0,0,2025-03,0,2.0,2.0,True,both,treatment,pre,0,0,24,1084,2457.0,7675.0,8762,1,20.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.218875824868201,6.989335265974559,7.80710329012598,0.6931471805599453,3.044522437723423,0.0,1,1,1,1,1,tmux-python/tmuxp,2024-12,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,tony/django-docutils,2024-03,18,5,2,27,14,-12.0,0,0,2025-03,0,2.0,2.0,True,both,treatment,pre,0,0,21,608,3176.0,2480.0,2971,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.091042453358316,6.411818267709897,8.063692634269517,0.6931471805599453,0.0,0.0,1,1,1,1,1,tony/django-docutils,2024-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
