panel,outcome,outcome_label,time,estimate,conf_low,conf_high,estimate_pct,conf_low_pct,conf_high_pct,significant
flexible,log_lines_added,Lines Added,-4,-0.0826992729008495,-0.710640118200366,0.545241572398667,-7.937203662819902,-50.86704122334956,72.50250504858585,False
flexible,log_lines_added,Lines Added,-3,0.131637338472969,-0.507330875749273,0.770605552695211,14.069455821380462,-39.789948293889964,116.10745021275979,False
flexible,log_lines_added,Lines Added,-2,0.271818217283268,-0.304943517201991,0.848579951768526,31.23484173659388,-26.28349896418619,133.63267984276064,False
flexible,log_lines_added,Lines Added,0,1.73258239851305,1.11455988750385,2.35060490952225,465.5239149040429,204.82263214250068,949.1914464503562,True
flexible,log_lines_added,Lines Added,1,1.28675204885269,0.648124567961645,1.92537952974374,262.10065832345066,91.19517289809602,585.7750892495607,True
flexible,log_lines_added,Lines Added,2,1.32330923165751,0.601413979087196,2.04520448422782,275.58297455487894,82.46970606421186,673.0739190528961,True
flexible,log_lines_added,Lines Added,3,0.279271922094221,-0.478694654378077,1.03723849856652,32.21668213633624,-38.04083545920632,182.14149052367225,False
flexible,log_lines_added,Lines Added,4,0.0598253374188436,-0.783747555335339,0.903398230173026,6.165109962916371,-54.330867563931186,146.79756264729104,False
flexible,log_lines_added,Lines Added,5,1.06697232209737,0.232068667838606,1.90187597635613,190.65660188108632,26.12063301676608,569.8448794324503,True
flexible,log_lines_added,Lines Added,6,0.579682997345639,-0.29050132129773,1.44986731598901,78.54723415573636,-25.211145887194952,326.2548905560141,False
strict,log_commits,Commits,-6,-0.0363474555878182,-0.341696600818805,0.269001689643169,-3.569481795553997,-28.94362435296902,30.865735220855427,False
strict,log_commits,Commits,-5,-0.0319962937879462,-0.306242083316286,0.242249495740394,-3.1489828423381994,-26.379162588282455,27.411203869038815,False
strict,log_commits,Commits,-4,-0.149889900083244,-0.421957171669084,0.122177371502596,-13.91972544814476,-34.423787601072235,12.995450573536527,False
strict,log_commits,Commits,-3,0.100520608441878,-0.169821982549442,0.370863199433198,10.574642918028697,-15.618498297508832,44.898483788047926,False
strict,log_commits,Commits,-2,0.056788966379677,-0.179627840052614,0.293205772811968,5.84324219992165,-16.441887661989362,34.07186454947136,False
strict,log_commits,Commits,0,0.474705730088575,0.210882149656774,0.738529310520375,60.75410769063081,23.47668287918252,109.28553097507691,True
strict,log_commits,Commits,1,0.481805211349531,0.19694984027199,0.766660582427072,61.899439285258914,21.768296052793623,115.25659215529353,True
strict,log_commits,Commits,2,0.22994222163492,-0.0959723636603115,0.555856806930151,25.852729217939107,-9.151087696422023,74.34341314596125,False
strict,log_commits,Commits,3,-0.0206478056595577,-0.367315894513402,0.326020283194287,-2.043609931445689,-30.74091751574396,38.5443469806867,False
strict,log_commits,Commits,4,-0.106056248521816,-0.469481427446368,0.257368930402736,-10.062594180819861,-37.46735386434601,29.35222584275021,False
strict,log_commits,Commits,5,0.113660785161823,-0.261833753185915,0.489155323509562,12.037201360681138,-23.036103690186614,63.093802296666254,False
strict,log_commits,Commits,6,-0.193281651163415,-0.726659341037126,0.340096038710295,-17.57502094691962,-51.64784242731376,40.50825263976516,False
strict,log_lines_added,Lines Added,-6,0.0852069895671428,-0.628802340879713,0.799216320013998,8.894244309725252,-46.67699534412246,122.37974998430774,False
strict,log_lines_added,Lines Added,-5,-0.0237044587471439,-0.638853443699198,0.59144452620491,-2.3425714899424577,-47.21026587862712,80.65962069954394,False
strict,log_lines_added,Lines Added,-4,-0.0539977248159696,-0.719540453614555,0.611545003982616,-5.256573791335095,-51.30240073954491,84.32770703433744,False
strict,log_lines_added,Lines Added,-3,0.222687177334731,-0.435632568228526,0.881006922897988,24.942966267910705,-35.31446425140361,141.3328519144716,False
strict,log_lines_added,Lines Added,-2,0.219052096406847,-0.376062912611491,0.814167105425185,24.489612961346484,-31.344086154477,125.72948005813257,False
strict,log_lines_added,Lines Added,0,1.78417824260219,1.14253240187305,2.42582408333133,495.4684630329882,213.46966337948467,1031.1547236952667,True
strict,log_lines_added,Lines Added,1,1.30103512438769,0.629716513406623,1.97235373536876,267.3096812557602,87.70783772771674,618.757424183396,True
strict,log_lines_added,Lines Added,2,1.33304815920122,0.593958469367899,2.07213784903455,279.25861929777886,81.11436007280628,694.1783316013024,True
strict,log_lines_added,Lines Added,3,0.284234639513141,-0.500965713378318,1.0694349924046,32.874467018067065,-39.405479232487906,191.37327536719292,False
