outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,panel,sample_type,ncloc_spec,time_mode,parse_exclusion_mode
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.143290355864726,-0.36892554259172,0.655506254321172,0.261334642069615,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0796043446799929,-0.281128404820434,0.44033709418042,0.184047321173687,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,0.0526237385427542,-0.389200082302812,0.494447559388321,0.225420316757942,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.0317407879426471,-0.321937149235162,0.385418725120456,0.180447927131535,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.446088156588352,0.0299854602148962,0.862190852961809,0.21229729406809,,TRUE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.425955801096513,-0.00233257111638374,0.85424417330941,0.218514475618825,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.00854922848223293,-0.484294336536378,0.501392793500844,0.251450798478883,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.164101348139819,-0.690314391785454,0.362111695505816,0.268476042676344,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.222542050352422,-0.830190126009557,0.385106025304712,0.310024528396497,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.428923108074351,-0.985987774296766,0.128141558148063,0.284216666440008,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.256513392234343,-0.85357625321532,0.340549468746634,0.304623908663764,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,-0.35145827012882,-1.19383574283648,0.490919202578842,0.429784424850848,,FALSE,strict_function_lines_1_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
