dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
treatment,OpenSPP/openspp-modules,2025-07,4,4,2,28,4,4.0,1,1,2025-03,0,2.0,2.0,True,both,treatment,post,0,0,7,364,496.0,101627.0,43669,4,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.079441541679836,5.899897353582492,6.208590026096629,1.6094379124341005,0.6931471805599453,1.3862943611198906,1,1,1,1,1,OpenSPP/openspp-modules,2025-07,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,OpenSPP/openspp-modules,2025-08,17,9,6,64,9,5.0,1,1,2025-03,0,6.0,6.0,True,both,treatment,post,0,0,17,6952,,,43672,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8903717578961645,8.846928500099018,,0.6931471805599453,,,0,0,0,0,1,OpenSPP/openspp-modules,2025-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,PiotrCzapla/smart_dictation,2024-10,6,6,6,68,12,0.0,1,1,2024-10,1,6.0,6.0,True,both,treatment,event,0,0,6,2559,0.0,351.0,364,2,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9459101490553128,7.847762537473608,0.0,1.0986122886681096,0.6931471805599453,0.0,1,1,1,1,1,PiotrCzapla/smart_dictation,2024-10,6,3,3,1,0,0.5,1.9459101490553132,1.3862943611198906,1.3862943611198906,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-01,443,129,119,837,202,-13.0,0,0,2025-02,0,119.0,119.0,True,both,treatment,pre,0,0,443,82664,1430.0,548212.0,280454,33,417.0,133.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.095824562432225,11.322551574985445,7.266128779556451,3.526360524616161,6.035481432524756,4.897839799950911,1,1,1,1,1,PostHog/posthog,2024-01,17,10,7,1,0,0.5882352941176471,2.8903717578961645,2.3978952727983707,2.0794415416798357,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-02,430,179,165,1260,264,-12.0,0,0,2025-02,0,165.0,165.0,True,both,treatment,pre,0,0,431,137939,1461.0,573567.0,301315,33,467.0,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.06842558824411,11.83457408698528,7.2875606403097235,3.526360524616161,6.148468295917646,5.141663556502659,1,1,1,1,1,PostHog/posthog,2024-02,21,14,7,1,0,0.6666666666666666,3.0910424533583156,2.70805020110221,2.0794415416798357,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-03,399,174,157,1151,263,-11.0,0,0,2025-02,0,157.0,157.0,True,both,treatment,pre,0,0,399,63801,1490.0,589460.0,312505,35,594.0,321.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.991464547107982,11.063539816803926,7.307202314764738,3.58351893845611,6.388561405545629,5.7745515455444085,1,1,1,1,1,PostHog/posthog,2024-03,35,26,9,1,0,0.7428571428571429,3.58351893845611,3.295836866004329,2.3025850929940455,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-04,505,220,199,2593,628,-10.0,0,0,2025-02,0,199.0,199.0,True,both,treatment,pre,0,0,505,72205,1521.0,607701.0,325096,41,671.0,419.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.226536669287466,11.187278423921173,7.327780538421631,3.737669618283368,6.51025834052315,6.040254711277414,1,1,1,1,1,PostHog/posthog,2024-04,58,45,13,1,0,0.7758620689655172,4.07753744390572,3.828641396489095,2.6390573296152584,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-05,456,222,200,1764,352,-9.0,0,0,2025-02,0,200.0,200.0,True,both,treatment,pre,0,0,456,168250,1551.0,630918.0,340660,45,738.0,155.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.124683390894204,12.033212191025717,7.3472997007431635,3.828641396489095,6.6052979209482015,5.049856007249537,1,1,1,1,1,PostHog/posthog,2024-05,52,41,11,1,0,0.7884615384615384,3.9702919135521215,3.737669618283368,2.4849066497880004,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-06,493,249,229,2267,424,-8.0,0,0,2025-02,0,229.0,229.0,True,both,treatment,pre,0,0,496,151255,1582.0,661185.0,353847,40,1243.0,242.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.208590026096629,11.926729044527765,7.367077059881012,3.713572066704308,7.126087273299125,5.493061443340548,1,1,1,1,1,PostHog/posthog,2024-06,49,34,15,1,0,0.6938775510204082,3.912023005428146,3.5553480614894135,2.772588722239781,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-07,581,282,240,1461,292,-7.0,0,0,2025-02,0,240.0,240.0,True,both,treatment,pre,0,0,581,91815,1612.0,677634.0,366834,41,539.0,225.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.366470447731437,11.427541853360504,7.385851078125208,3.737669618283368,6.29156913955832,5.420534999272285,1,1,1,1,1,PostHog/posthog,2024-07,31,26,5,1,0,0.8387096774193549,3.4657359027997265,3.295836866004329,1.791759469228055,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-08,400,178,162,1206,273,-6.0,0,0,2025-02,0,162.0,162.0,True,both,treatment,pre,0,0,400,70831,1643.0,695941.0,377387,40,562.0,176.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.993961427306569,11.16806615497192,7.404887575616125,3.713572066704308,6.333279628139691,5.176149732573829,1,1,1,1,1,PostHog/posthog,2024-08,37,28,9,1,0,0.7567567567567568,3.6375861597263857,3.3672958299864737,2.3025850929940455,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-09,393,177,159,1061,297,-5.0,0,0,2025-02,0,159.0,159.0,True,both,treatment,pre,0,0,393,80912,1674.0,725600.0,395978,38,722.0,178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.976350909297934,11.30112978234958,7.423568444259167,3.6635616461296463,6.583409222158765,5.187385805840755,1,1,1,1,1,PostHog/posthog,2024-09,22,16,6,1,0,0.7272727272727273,3.1354942159291497,2.833213344056216,1.9459101490553132,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-10,446,233,207,1567,353,-4.0,0,0,2025-02,0,207.0,207.0,True,both,treatment,pre,0,0,446,122595,1704.0,748190.0,409190,35,520.0,192.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6.102558594613568,11.716649675524588,7.441320389717617,3.58351893845611,6.255750041753367,5.262690188904886,1,1,1,1,1,PostHog/posthog,2024-10,34,28,6,1,0,0.8235294117647058,3.5553480614894135,3.3672958299864737,1.9459101490553132,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-11,426,203,179,1423,345,-3.0,0,0,2025-02,0,179.0,179.0,True,both,treatment,pre,0,0,426,109037,1735.0,776480.0,423497,47,594.0,148.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.056784013228624,11.599451724309317,7.459338895220295,3.8712010109078903,6.388561405545629,5.003946305945459,1,1,1,1,1,PostHog/posthog,2024-11,45,26,19,1,0,0.5777777777777777,3.828641396489095,3.295836866004329,2.995732273553991,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2024-12,439,234,209,1854,367,-2.0,0,0,2025-02,0,209.0,209.0,True,both,treatment,pre,0,0,439,101533,1765.0,802199.0,441285,44,593.0,171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.0867747269123065,11.528148996741711,7.476472381163905,3.80666248977032,6.386879319362644,5.147494476813453,1,1,1,1,1,PostHog/posthog,2024-12,46,43,3,1,0,0.9347826086956522,3.8501476017100584,3.784189633918261,1.3862943611198906,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-01,725,338,300,1984,367,-1.0,0,0,2025-02,0,300.0,300.0,True,both,treatment,pre,0,0,725,282233,1796.0,837418.0,448360,59,911.0,206.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.587550014824796,12.550491793071195,7.493873886783558,4.0943445622221,6.815639990074331,5.332718793265369,1,1,1,1,1,PostHog/posthog,2025-01,67,49,18,1,0,0.7313432835820896,4.219507705176107,3.912023005428146,2.9444389791664403,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-02,897,354,313,1965,409,0.0,1,1,2025-02,1,313.0,313.0,True,both,treatment,event,0,0,897,197144,1827.0,896790.0,472023,58,666.0,214.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.800170068302199,12.191694777584216,7.510977752014095,4.07753744390572,6.502790045915623,5.3706380281276624,1,1,1,1,1,PostHog/posthog,2025-02,36,28,8,1,0,0.7777777777777778,3.6109179126442243,3.3672958299864737,2.197224577336219,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-03,942,424,377,2269,487,1.0,1,1,2025-02,1,377.0,377.0,True,both,treatment,post,0,0,942,199769,1855.0,936364.0,493998,60,795.0,202.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6.849066282633458,12.204921983772778,7.526178913346145,4.110873864173311,6.679599185844383,5.313205979041787,1,1,1,1,1,PostHog/posthog,2025-03,57,43,14,1,0,0.7543859649122807,4.060443010546419,3.784189633918261,2.70805020110221,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-04,880,376,333,2162,460,2.0,1,1,2025-02,1,333.0,333.0,True,both,treatment,post,0,0,880,168900,1886.0,937017.0,516641,63,698.0,198.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.781057625936179,12.037068023441478,7.54274354536855,4.158883083359672,6.54965074223381,5.293304824724492,1,1,1,1,1,PostHog/posthog,2025-04,50,39,11,1,0,0.78,3.9318256327243257,3.6888794541139363,2.4849066497880004,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-05,748,320,288,1826,424,3.0,1,1,2025-02,0,288.0,288.0,True,both,treatment,post,0,0,748,225422,1916.0,1021926.0,537504,67,511.0,286.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6.618738983517219,12.32573391619833,7.558516743045645,4.219507705176107,6.238324625039508,5.6594822157596205,1,1,1,1,1,PostHog/posthog,2025-05,37,28,9,1,0,0.7567567567567568,3.6375861597263857,3.3672958299864737,2.3025850929940455,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-06,1043,465,404,2886,568,4.0,1,1,2025-02,1,404.0,404.0,True,both,treatment,post,0,0,1043,237242,1947.0,1079135.0,568232,76,460.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.950814768442584,12.376840211295066,7.57455848420248,4.343805421853684,6.133398042996649,5.318119993844216,1,1,1,1,1,PostHog/posthog,2025-06,76,59,17,1,0,0.7763157894736842,4.343805421853684,4.0943445622221,2.8903717578961645,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-07,1143,527,487,4658,775,5.0,1,1,2025-02,0,487.0,487.0,True,both,treatment,post,0,0,1143,325484,1977.0,1155675.0,618141,80,389.0,199.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.042286171939743,12.6930716566196,7.589841512182657,4.394449154672438,5.966146739123692,5.298317366548036,1,1,1,1,1,PostHog/posthog,2025-07,122,110,12,1,0,0.9016393442622951,4.812184355372417,4.709530201312334,2.5649493574615367,50,60,50-59,bounded_band,1
treatment,PostHog/posthog,2025-08,990,484,412,4321,793,6.0,1,1,2025-02,0,412.0,412.0,True,both,treatment,post,0,0,990,320595,2008.0,1232071.0,658122,79,442.0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6.898714534329987,12.677937042473392,7.605392364814934,4.382026634673881,6.093569770045136,5.1179938124167546,1,1,1,1,1,PostHog/posthog,2025-08,110,93,17,1,0,0.8454545454545455,4.709530201312334,4.543294782270004,2.8903717578961645,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-01,12,12,12,210,76,-14.0,0,0,2025-03,0,12.0,12.0,True,both,treatment,pre,0,0,12,10050,961.0,77300.0,73754,3,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,9.21542741102474,6.8690144506657065,1.3862943611198906,0.6931471805599453,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-01,13,11,2,1,0,0.8461538461538461,2.6390573296152584,2.4849066497880004,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-02,29,29,29,118,29,-13.0,0,0,2025-03,0,29.0,29.0,True,both,treatment,pre,0,0,29,4787,992.0,79116.0,75645,2,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555,8.473868066677863,6.900730664045172,1.0986122886681096,2.079441541679836,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-04,134,111,61,108,42,-11.0,0,0,2025-03,0,61.0,61.0,True,both,treatment,pre,0,0,177,5200,1052.0,77492.0,74005,4,1.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.181783550292085,8.556606193773073,6.959398512133975,1.6094379124341005,0.6931471805599453,3.784189633918261,1,1,1,1,1,ResearchHub/researchhub-backend,2024-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-05,127,102,72,110,38,-10.0,0,0,2025-03,0,72.0,72.0,True,both,treatment,pre,0,0,163,31561,1082.0,79748.0,76271,5,1.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.099866427824198,10.359709144308075,6.987490247000991,1.791759469228055,0.6931471805599453,3.091042453358316,1,1,1,1,1,ResearchHub/researchhub-backend,2024-05,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-06,62,46,32,68,29,-9.0,0,0,2025-03,0,32.0,32.0,True,both,treatment,pre,0,0,92,15943,1113.0,80420.0,76956,5,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.532599493153255,9.676837861892633,7.015712420487229,1.791759469228055,0.0,2.5649493574615367,1,1,1,1,1,ResearchHub/researchhub-backend,2024-06,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-07,242,206,160,258,58,-8.0,0,0,2025-03,0,160.0,160.0,True,both,treatment,pre,0,0,348,75973,1143.0,83219.0,79800,4,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.855071922202427,11.238146455473954,7.042286171939743,1.6094379124341005,1.0986122886681096,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-07,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-08,211,173,114,269,90,-7.0,0,0,2025-03,0,114.0,114.0,True,both,treatment,pre,0,0,278,22223,1174.0,77705.0,74232,4,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.631211781821365,10.008928064994125,7.069023426578259,1.6094379124341005,0.6931471805599453,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-08,4,2,2,1,0,0.5,1.6094379124341003,1.0986122886681096,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-09,133,121,77,130,46,-6.0,0,0,2025-03,0,77.0,77.0,True,both,treatment,pre,0,0,185,20040,1205.0,77556.0,74097,7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.225746673713201,9.905535454153428,7.09506437728713,2.079441541679836,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-09,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-10,182,153,103,135,51,-5.0,0,0,2025-03,0,103.0,103.0,True,both,treatment,pre,0,0,241,17434,1235.0,77192.0,73752,6,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.488937726156686,9.76623495910975,7.119635638017636,1.9459101490553128,0.6931471805599453,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-10,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-11,179,151,79,148,50,-4.0,0,0,2025-03,0,79.0,79.0,True,both,treatment,pre,0,0,241,11058,1266.0,77930.0,74493,6,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5.488937726156686,9.31099985507536,7.144407180321139,1.9459101490553128,1.0986122886681096,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-11,7,7,0,1,0,1.0,2.0794415416798357,2.0794415416798357,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2024-12,94,79,51,107,33,-3.0,0,0,2025-03,0,51.0,51.0,True,both,treatment,pre,0,0,128,6576,1296.0,77155.0,73734,4,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.859812404361672,8.79133399330135,7.167809184316444,1.6094379124341005,1.0986122886681096,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2024-12,7,7,0,1,0,1.0,2.0794415416798357,2.0794415416798357,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-01,112,107,72,227,67,-2.0,0,0,2025-03,0,72.0,72.0,True,both,treatment,pre,0,0,142,7807,1327.0,79076.0,75787,6,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.962844630259907,8.962904128092928,7.191429330036379,1.9459101490553128,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-01,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-02,145,133,96,202,64,-1.0,0,0,2025-03,0,96.0,96.0,True,both,treatment,pre,0,0,199,11077,1358.0,77070.0,74303,7,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.298317366548036,9.312716438593048,7.214504414151143,2.079441541679836,1.0986122886681096,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-02,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-03,204,195,150,378,96,0.0,1,1,2025-03,1,150.0,150.0,True,both,treatment,event,0,0,282,27671,1386.0,80840.0,78348,7,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.645446897643238,10.228176350617003,7.234898420314831,2.079441541679836,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-03,9,9,0,1,0,1.0,2.3025850929940455,2.3025850929940455,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-04,176,173,139,259,61,1.0,1,1,2025-03,0,139.0,139.0,True,both,treatment,post,0,0,243,15281,1417.0,80840.0,81601,7,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.497168225293201,9.634430944207512,7.257002707092073,2.079441541679836,0.6931471805599453,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-04,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-05,157,148,110,474,101,2.0,1,1,2025-03,0,110.0,110.0,True,both,treatment,post,0,0,212,21119,1447.0,88352.0,86397,8,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.361292165709425,9.957975737820195,7.277938572945661,2.197224577336219,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-05,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-06,184,175,135,312,81,3.0,1,1,2025-03,0,135.0,135.0,True,both,treatment,post,0,0,257,19807,1478.0,93892.0,92318,7,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.552959584921617,9.893841175484322,7.2991214627108,2.079441541679836,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-06,10,9,1,1,0,0.9,2.3978952727983707,2.3025850929940455,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-07,118,103,84,295,63,4.0,1,1,2025-03,0,84.0,84.0,True,both,treatment,post,0,0,170,14189,1508.0,96366.0,95130,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.141663556502659,9.560292770154089,7.319202458767848,1.3862943611198906,0.0,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-07,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,ResearchHub/researchhub-backend,2025-08,285,218,123,380,89,5.0,1,1,2025-03,0,123.0,123.0,True,both,treatment,post,0,0,363,31523,1539.0,92954.0,92020,8,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.8971538676367405,10.35850443947354,7.339537695407674,2.197224577336219,0.6931471805599453,0.0,1,1,1,1,1,ResearchHub/researchhub-backend,2025-08,18,17,1,1,0,0.9444444444444444,2.9444389791664403,2.8903717578961645,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,Scrapybara/codecapy,2025-01,7,6,6,30,8,0.0,1,1,2025-01,1,6.0,6.0,True,both,treatment,event,0,0,7,1515,0.0,864.0,814,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.079441541679836,7.323830566202317,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,1,Scrapybara/codecapy,2025-01,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,50,60,50-59,bounded_band,1
treatment,Scrapybara/codecapy,2025-02,28,16,15,41,9,1.0,1,1,2025-01,0,15.0,15.0,True,both,treatment,post,0,0,28,2795,0.0,1454.0,1433,1,110.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.3672958299864737,7.935945103353701,0.0,0.6931471805599453,4.709530201312334,0.0,1,1,1,1,1,Scrapybara/codecapy,2025-02,8,7,1,1,0,0.875,2.197224577336219,2.0794415416798357,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,SlyyCooper/cursorrules-architect,2024-12,3,2,2,46,6,0.0,1,1,2024-12,1,2.0,2.0,True,both,treatment,event,0,0,3,3019,0.0,1421.0,1482,1,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.3862943611198906,8.013012110368916,0.0,0.6931471805599453,1.9459101490553128,0.0,1,1,1,1,1,SlyyCooper/cursorrules-architect,2024-12,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,SlyyCooper/cursorrules-architect,2025-03,4,4,4,160,42,3.0,1,1,2024-12,1,4.0,4.0,True,both,treatment,post,0,0,4,11459,90.0,3245.0,4102,1,16.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.6094379124341005,9.34661799026873,4.51085950651685,0.6931471805599453,2.833213344056216,1.9459101490553128,1,1,1,1,1,SlyyCooper/cursorrules-architect,2025-03,14,13,1,1,0,0.9285714285714286,2.70805020110221,2.6390573296152584,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,TextGeneratorio/text-generator.io,2024-01,3,3,3,7,4,-14.0,0,0,2025-03,0,3.0,3.0,True,both,treatment,pre,0,0,4,2555,186.0,78124.0,34829,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341005,7.846198815497425,5.231108616854587,0.6931471805599453,0.0,0.0,1,1,1,1,1,TextGeneratorio/text-generator.io,2024-01,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,TextGeneratorio/text-generator.io,2024-08,20,11,8,16,5,-7.0,0,0,2025-03,0,8.0,8.0,True,both,treatment,pre,0,0,20,1283,399.0,78457.0,35071,1,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.044522437723423,7.157735484249907,5.991464547107982,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,1,TextGeneratorio/text-generator.io,2024-08,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
treatment,TextGeneratorio/text-generator.io,2025-01,10,7,6,81,8,-2.0,0,0,2025-03,0,6.0,6.0,True,both,treatment,pre,0,0,10,1931,552.0,62492.0,17844,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3978952727983707,7.566311014772463,6.315358001522335,0.6931471805599453,0.0,0.0,1,1,1,1,1,TextGeneratorio/text-generator.io,2025-01,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,TextGeneratorio/text-generator.io,2025-04,15,6,6,46,6,1.0,1,1,2025-03,1,6.0,6.0,True,both,treatment,post,0,0,16,8558,642.0,66233.0,18469,1,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.833213344056216,9.05473863988161,6.466144724237619,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,1,TextGeneratorio/text-generator.io,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,TextGeneratorio/text-generator.io,2025-06,8,8,6,52,19,3.0,1,1,2025-03,0,6.0,6.0,True,both,treatment,post,3,1,18,7976,703.0,64476.0,17294,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.9444389791664403,8.984317679911129,6.556778356158042,1.0986122886681096,0.0,0.0,1,1,1,1,1,TextGeneratorio/text-generator.io,2025-06,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
