treatment_repo,treatment_month,event_month,time_to_event,in_event_window,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,exact_month_python_controls,prior_asof_python_controls,has_any_python_control,has_all_three_python_controls,coverage_class,eligible_snapshot_age_min_months,eligible_snapshot_age_median_months,eligible_snapshot_age_max_months,python_eligible_control_repos,no_python_control_repos,unavailable_or_unknown_control_repos,stable_python_control_count_event_window
TextGeneratorio/text-generator.io,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,1,3.0,14,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,4.0,15,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,5.0,16,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,6.0,17,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,7.0,18,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,8.0,19,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,9,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,1.0,10,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,2.0,11,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,3.0,12,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,4.0,13,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
TextGeneratorio/text-generator.io,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,5.0,14,2019211474/DL-NASA-SOH-CNN-BILSTM-Attention | saucer-man/qq_msg_decode | weaviate/t2v-transformers-models,,,3
The-Pocket/PocketFlow,2024-12,2025-02,-2.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
The-Pocket/PocketFlow,2025-01,2025-02,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
The-Pocket/PocketFlow,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,3,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,4,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,4.0,5,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,5.0,6,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
The-Pocket/PocketFlow-Template-Python,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,3,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,4,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,4.0,5,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/PocketFlow-Template-Python,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,5.0,6,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
The-Pocket/Tutorial-AI-Paul-Graham,2025-02,2025-03,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
The-Pocket/Tutorial-Cursor,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
TheSethRose/Agent-Chat,2024-10,2024-10,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
ToolUse/infinite-ai-seo,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
ToolUse/infinite-ai-seo,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
ToolUse/tool-use-ai,2024-09,2024-12,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,2.0,5,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2024-10,2024-12,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,3.0,6,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2024-11,2024-12,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,4.0,7,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2024-12,2024-12,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2025-01,2024-12,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,1,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2025-02,2024-12,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,2,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2025-03,2024-12,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,3,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
ToolUse/tool-use-ai,2025-04,2024-12,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,4.0,4,Drchip61/Dual_SAM | bobokun/actualtap-py | emresen20/Pau-Bilgisayar-nots,,,3
VRSEN/agency-swarm,2024-01,2024-10,-9.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,PennyLaneAI/catalyst,,TianxingChen/RoboTwin | kuleshov-group/caduceus,2
VRSEN/agency-swarm,2024-02,2024-10,-8.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-03,2024-10,-7.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-04,2024-10,-6.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-05,2024-10,-5.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-06,2024-10,-4.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-07,2024-10,-3.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.5,1,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-08,2024-10,-2.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-09,2024-10,-1.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.5,1,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-10,2024-10,0.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-11,2024-10,1.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.5,1,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2024-12,2024-10,2.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,1.0,2,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-01,2024-10,3.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-02,2024-10,4.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.5,1,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-03,2024-10,5.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,1.0,2,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-04,2024-10,6.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,1.5,3,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-05,2024-10,7.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,,TianxingChen/RoboTwin,2
VRSEN/agency-swarm,2025-06,2024-10,8.0,0,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,0.0,0,PennyLaneAI/catalyst | kuleshov-group/caduceus,TianxingChen/RoboTwin,,2
VRSEN/agency-swarm,2025-07,2024-10,9.0,0,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,0.5,1,PennyLaneAI/catalyst | kuleshov-group/caduceus,TianxingChen/RoboTwin,,2
VRSEN/agency-swarm,2025-08,2024-10,10.0,0,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,1.0,2,PennyLaneAI/catalyst | kuleshov-group/caduceus,TianxingChen/RoboTwin,,2
VRSEN/agency-swarm-memory-demo,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
VRSEN/agency-voice-interface,2024-10,2024-10,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
VRSEN/agency-voice-interface,2024-11,2024-10,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,1,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
VRSEN/agency-voice-interface,2024-12,2024-10,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,2,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
VRSEN/agency-voice-interface,2025-01,2024-10,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,3,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
W1ndys/Blog,2024-03,2025-01,-10.0,0,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,39.5,79,C4NU/Paddie | LinJing517/micropython-deauth,ysj9909/SHViT,,3
W1ndys/Blog,2024-04,2025-01,-9.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,80,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-05,2025-01,-8.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,81,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-06,2025-01,-7.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,2.0,82,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-07,2025-01,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,3.0,83,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-08,2025-01,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,4.0,84,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-09,2025-01,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,5.0,85,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-10,2025-01,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,6.0,86,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-11,2025-01,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,5,7.0,87,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2024-12,2025-01,-1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,6,8.0,88,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,7,9.0,89,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,8,10.0,90,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,9.0,91,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-04,2025-01,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,10.0,92,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-05,2025-01,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,11.0,93,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
W1ndys/Blog,2025-06,2025-01,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,12.0,94,C4NU/Paddie | LinJing517/micropython-deauth | ysj9909/SHViT,,,3
WangQrkkk/ThinkingCursor,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
WangQrkkk/ThinkingCursor,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,1.0,1,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
airweave-ai/airweave,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,1.0,2,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
airweave-ai/airweave,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,bropines/chrome-lens-py | dromara/domain-admin | dymmond/edgy,,,3
allthingslinux/tux,2024-01,2025-02,-13.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,peter279k/cdc-data-mirror,,FolhaSP/mosaico | Simatwa/free-proxies,2
allthingslinux/tux,2024-02,2025-02,-12.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,peter279k/cdc-data-mirror,,FolhaSP/mosaico | Simatwa/free-proxies,2
allthingslinux/tux,2024-03,2025-02,-11.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,peter279k/cdc-data-mirror,,FolhaSP/mosaico | Simatwa/free-proxies,2
allthingslinux/tux,2024-04,2025-02,-10.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,peter279k/cdc-data-mirror,,FolhaSP/mosaico | Simatwa/free-proxies,2
allthingslinux/tux,2024-05,2025-02,-9.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-06,2025-02,-8.0,0,3,2,0,0,0,0,1,1,1,1,0,2_of_3,0,0.5,1,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-07,2025-02,-7.0,0,3,2,0,0,0,0,1,1,1,1,0,2_of_3,0,1.0,2,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-08,2025-02,-6.0,1,3,2,0,0,0,0,1,1,1,1,0,2_of_3,0,1.5,3,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-09,2025-02,-5.0,1,3,2,0,0,0,0,1,1,1,1,0,2_of_3,0,2.0,4,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-10,2025-02,-4.0,1,3,2,0,0,0,0,1,1,1,1,0,2_of_3,0,2.5,5,Simatwa/free-proxies | peter279k/cdc-data-mirror,,FolhaSP/mosaico,2
allthingslinux/tux,2024-11,2025-02,-3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,6,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2024-12,2025-02,-2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,7,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-01,2025-02,-1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,8,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,9,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,10,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,11,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,12,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,13,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,14,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
allthingslinux/tux,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,15,FolhaSP/mosaico | Simatwa/free-proxies | peter279k/cdc-data-mirror,,,2
appl-team/appl,2024-05,2024-12,-7.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,0
appl-team/appl,2024-06,2024-12,-6.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,0
appl-team/appl,2024-07,2024-12,-5.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,0
appl-team/appl,2024-08,2024-12,-4.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,JustinSparrrow/IOOI-EmotionEgg | markmelnic/stealthenium,,infected4098/Wave-U-Mamba,0
