metric,cause_category,time_to_event,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
code_smells,source_scope_difference_or_mixed,-11.0,10,10,10,0,10,7,3,507.1,121.5,213.5,1594.9999999999993,2476.999999999998,3359.0,7035.0,4713.0,5220.1,1.0,0.7,0.3,0.02535454922242445
code_smells,source_scope_difference_or_mixed,-10.0,11,11,11,1,10,7,3,497.6363636363636,39.0,138.0,1508.0,2434.5,3361.0,7510.0,4616.636363636364,5114.272727272727,0.9090909090909091,0.6363636363636364,0.2727272727272727,0.027066476852936408
code_smells,source_scope_difference_or_mixed,-9.0,13,13,13,0,13,10,3,402.7692307692308,13.0,96.0,1384.4000000000005,2257.199999999997,3366.0,7272.0,3809.923076923077,4212.692307692308,1.0,0.7692307692307693,0.23076923076923078,0.02620871100859568
code_smells,source_scope_difference_or_mixed,-8.0,15,15,15,0,15,12,3,364.06666666666666,27.0,79.0,1240.1999999999998,2034.799999999998,3369.0,7627.0,3505.0,3869.0666666666666,1.0,0.8,0.2,0.027488151658767772
code_smells,source_scope_difference_or_mixed,-7.0,16,16,16,0,16,11,5,81.6875,23.0,91.5,898.0,1079.25,1455.0,5317.0,2233.9375,2315.625,1.0,0.6875,0.3125,0.019162777287225416
code_smells,source_scope_difference_or_mixed,-6.0,15,15,15,0,15,12,3,175.66666666666666,34.0,109.0,1015.8,1175.7999999999995,1495.0,4939.0,2168.6666666666665,2344.3333333333335,1.0,0.8,0.2,0.01780044329915485
code_smells,source_scope_difference_or_mixed,-5.0,16,16,16,0,16,13,3,198.0,55.5,114.5,983.0,1161.5,1517.0,5352.0,2174.9375,2372.9375,1.0,0.8125,0.1875,0.019288919323157877
code_smells,source_scope_difference_or_mixed,-4.0,17,17,17,0,17,14,3,662.6470588235294,109.0,135.0,1221.6000000000001,2745.3999999999955,7811.0,13605.0,4162.411764705882,4825.058823529412,1.0,0.8235294117647058,0.17647058823529413,0.04903321139603193
code_smells,source_scope_difference_or_mixed,-3.0,19,19,19,0,19,16,3,645.5263157894736,123.0,137.0,1155.5999999999997,2094.699999999986,7825.0,14589.0,3852.2105263157896,4497.736842105263,1.0,0.8421052631578947,0.15789473684210525,0.052579604634818804
code_smells,source_scope_difference_or_mixed,-2.0,17,17,17,0,17,14,3,714.0588235294117,123.0,141.0,1266.2,2772.3999999999955,7830.0,14515.0,4214.705882352941,4928.764705882353,1.0,0.8235294117647058,0.17647058823529413,0.05231290433027589
code_smells,source_scope_difference_or_mixed,-1.0,19,19,19,0,19,16,3,696.0526315789474,138.0,141.0,1534.8,2174.6999999999866,7833.0,15567.0,3900.2631578947367,4596.315789473684,1.0,0.8421052631578947,0.15789473684210525,0.056104373524588684
code_smells,source_scope_difference_or_mixed,0.0,28,28,28,0,28,23,5,501.57142857142856,86.0,117.5,1348.2000000000003,2035.6499999999992,7829.0,18116.0,2778.4285714285716,3280.0,1.0,0.8214285714285714,0.17857142857142858,0.06529111779864127
code_smells,source_scope_difference_or_mixed,1.0,28,28,28,0,28,21,7,-98.67857142857143,97.0,117.5,1075.6000000000004,1560.6999999999994,8448.0,16493.0,2221.5714285714284,2122.8928571428573,1.0,0.75,0.25,0.05944173138954463
code_smells,source_scope_difference_or_mixed,2.0,22,22,22,1,21,16,5,424.22727272727275,104.5,141.5,1200.9000000000005,2164.649999999999,4109.0,11645.0,2232.181818181818,2656.409090909091,0.9545454545454546,0.7272727272727273,0.22727272727272727,0.04196925738381418
code_smells,source_scope_difference_or_mixed,3.0,21,21,21,0,21,18,3,445.57142857142856,128.0,164.0,1147.0,1847.0,4106.0,11557.0,2457.1428571428573,2902.714285714286,1.0,0.8571428571428571,0.14285714285714285,0.041652100264898274
code_smells,source_scope_difference_or_mixed,4.0,24,24,24,0,24,20,4,463.3333333333333,154.0,161.0,1393.1999999999998,1544.9999999999998,4107.0,13322.0,2963.1666666666665,3426.5,1.0,0.8333333333333334,0.16666666666666666,0.04801326293406376
code_smells,source_scope_difference_or_mixed,5.0,21,21,21,0,21,17,4,425.57142857142856,84.0,167.0,1136.0,1461.0,4107.0,10921.0,3046.4761904761904,3472.0476190476193,1.0,0.8095238095238095,0.19047619047619047,0.039359919269097
code_smells,source_scope_difference_or_mixed,6.0,8,8,8,0,8,8,0,552.25,349.0,349.0,1496.3,1566.6499999999999,1637.0,4418.0,5405.875,5958.125,1.0,1.0,0.0,0.015922728992845945
code_smells,source_scope_difference_or_mixed,7.0,4,4,4,0,4,4,0,225.5,263.5,263.5,349.4,349.7,350.0,902.0,785.75,1011.25,1.0,1.0,0.0,0.003250860468887968
code_smells,source_scope_difference_or_mixed,8.0,2,2,2,0,2,1,1,-7.0,-7.0,28.0,33.6,34.3,35.0,56.0,118.5,111.5,1.0,0.5,0.5,0.0002018272574919359
code_smells,source_scope_difference_or_mixed,9.0,2,2,2,0,2,1,1,-17.5,-17.5,29.5,43.5,45.25,47.0,59.0,127.5,110.0,1.0,0.5,0.5,0.00021263943200043248
code_smells,source_scope_difference_or_mixed,10.0,2,2,2,0,2,1,1,-37.5,-37.5,51.5,81.5,85.25,89.0,103.0,179.5,142.0,1.0,0.5,0.5,0.00037121799145838216
code_smells,source_scope_difference_or_mixed,11.0,1,1,1,0,1,0,1,-92.0,-92.0,92.0,92.0,92.0,92.0,92.0,266.0,174.0,1.0,0.0,1.0,0.0003315733515938947
code_smells,source_scope_difference_or_mixed,,220,220,25,1,219,148,71,64.86818181818182,21.0,91.5,287.2,315.2999999999999,1018.0,27677.0,577.8909090909091,642.7590909090909,0.9954545454545455,0.6727272727272727,0.32272727272727275,0.09974951795721983
cognitive_complexity,commit_selection_difference,-14.0,1,1,1,0,1,1,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6598.0,6602.0,1.0,1.0,0.0,2.653646109754803e-05
cognitive_complexity,commit_selection_difference,-13.0,2,2,2,1,1,1,0,166.0,166.0,166.0,298.8,315.4,332.0,332.0,45624.0,45790.0,0.5,0.5,0.0,0.0022025262710964866
cognitive_complexity,commit_selection_difference,-10.0,1,1,1,0,1,1,0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,453.0,472.0,1.0,1.0,0.0,0.00012604819021335315
cognitive_complexity,commit_selection_difference,-9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-7.0,2,2,2,1,1,1,0,10.5,10.5,10.5,18.9,19.95,21.0,21.0,558.5,569.0,0.5,0.5,0.0,0.00013931642076212716
cognitive_complexity,commit_selection_difference,-6.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,291.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-5.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,419.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-4.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-3.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,628.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-2.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,-1.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.6666666666667,1576.6666666666667,0.0,0.0,0.0,0.0
cognitive_complexity,commit_selection_difference,0.0,8,8,8,7,1,1,0,4.25,0.0,0.0,10.199999999999994,22.09999999999998,34.0,34.0,1450.25,1454.5,0.125,0.125,0.0,0.00022555991932915825
cognitive_complexity,commit_selection_difference,1.0,3,3,3,2,1,1,0,3.3333333333333335,0.0,0.0,8.0,9.0,10.0,10.0,2665.3333333333335,2668.6666666666665,0.3333333333333333,0.3333333333333333,0.0,6.634115274387008e-05
cognitive_complexity,commit_selection_difference,2.0,6,6,6,3,3,2,1,79.83333333333333,0.0,1.5,249.0,368.0,487.0,501.0,3566.1666666666665,3646.0,0.5,0.3333333333333333,0.16666666666666666,0.003323691752467891
cognitive_complexity,commit_selection_difference,3.0,4,4,4,2,2,2,0,142.25,39.5,39.5,366.70000000000005,428.34999999999985,490.0,569.0,3632.25,3774.5,0.5,0.5,0.0,0.0037748115911262073
cognitive_complexity,commit_selection_difference,4.0,7,7,7,4,3,1,2,4.714285714285714,0.0,0.0,39.20000000000002,53.599999999999966,68.0,103.0,2599.0,2603.714285714286,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0006833138732618618
cognitive_complexity,commit_selection_difference,5.0,7,7,7,5,2,2,0,575.7142857142857,0.0,0.0,1697.4000000000012,2650.199999999998,3603.0,4030.0,18983.571428571428,19559.285714285714,0.2857142857142857,0.2857142857142857,0.0,0.02673548455577964
cognitive_complexity,commit_selection_difference,6.0,4,4,4,2,2,2,0,229.25,209.5,209.5,474.3,486.15,498.0,917.0,1967.25,2196.5,0.5,0.5,0.0,0.006083483706612886
cognitive_complexity,commit_selection_difference,7.0,3,3,3,2,1,1,0,19.666666666666668,0.0,0.0,47.2,53.099999999999994,59.0,59.0,2842.6666666666665,2862.3333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0003914128011888335
cognitive_complexity,commit_selection_difference,8.0,1,1,1,0,1,1,0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,891.0,1012.0,1.0,1.0,0.0,0.0008027279482008279
cognitive_complexity,commit_selection_difference,,41,41,13,32,9,9,0,21.341463414634145,0.0,0.0,36.0,47.0,617.0,875.0,863.170731707317,884.5121951219512,0.21951219512195122,0.21951219512195122,0.0,0.005804850865088632
cognitive_complexity,paper_commit_missing,3.0,1,1,1,0,1,0,1,-1446.0,-1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1573.0,127.0,1.0,0.0,1.0,0.009592930686763613
cognitive_complexity,rule_config_analyzer_profile_signal,-14.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.1666666666666,735.1666666666666,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-13.0,8,8,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,579.0,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-12.0,9,9,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.3333333333334,697.3333333333334,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-11.0,11,11,11,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.7272727272727,685.7272727272727,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-10.0,10,10,10,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,977.0,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-9.0,16,16,16,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5625,984.5625,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-8.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.6,998.6,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-7.0,12,12,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.3333333333334,801.3333333333334,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-6.0,14,14,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.5714285714286,818.5714285714286,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-5.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.9333333333333,789.9333333333333,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-4.0,17,17,17,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.7647058823529,811.7647058823529,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-3.0,20,20,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.25,880.25,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-2.0,22,22,22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.1818181818181,866.1818181818181,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,-1.0,29,29,29,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.1034482758621,834.1034482758621,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,0.0,63,63,63,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.7936507936508,678.7936507936508,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,1.0,39,39,39,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.5128205128206,983.5128205128206,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,2.0,31,31,31,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.6774193548388,1138.6774193548388,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,3.0,32,32,32,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.53125,1309.53125,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,4.0,23,23,23,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.3478260869565,1420.3478260869565,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,5.0,18,18,18,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.2222222222222,1456.2222222222222,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,6.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.8333333333334,664.8333333333334,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,7.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,1808.0,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,337.0,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,364.0,0.0,0.0,0.0,0.0
cognitive_complexity,rule_config_analyzer_profile_signal,,490,490,104,489,1,0,1,-0.0020408163265306124,0.0,0.0,0.0,0.0,1.0,1.0,944.1714285714286,944.1693877551021,0.0020408163265306124,0.0,0.0020408163265306124,6.6341152743870075e-06
cognitive_complexity,source_scope_difference_or_mixed,-14.0,7,7,7,6,1,0,1,-46.142857142857146,0.0,0.0,129.2000000000001,226.09999999999977,323.0,323.0,22728.714285714286,22682.571428571428,0.14285714285714285,0.0,0.14285714285714285,0.0021428192336270034
cognitive_complexity,source_scope_difference_or_mixed,-13.0,8,8,8,7,1,0,1,-12.375,0.0,0.0,29.69999999999998,64.34999999999994,99.0,99.0,23822.5,23810.125,0.125,0.0,0.125,0.0006567774121643137
cognitive_complexity,source_scope_difference_or_mixed,-12.0,11,11,11,9,2,1,1,-10.090909090909092,0.0,0.0,2.0,57.5,113.0,115.0,25394.454545454544,25384.363636363636,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0007629232565545059
cognitive_complexity,source_scope_difference_or_mixed,-11.0,10,10,10,8,2,1,1,-11.1,0.0,0.0,13.09999999999996,63.04999999999988,113.0,115.0,28287.7,28276.6,0.2,0.1,0.1,0.0007629232565545059
cognitive_complexity,source_scope_difference_or_mixed,-10.0,11,11,11,9,2,1,1,-10.090909090909092,0.0,0.0,2.0,57.5,113.0,115.0,27151.18181818182,27141.090909090908,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0007629232565545059
cognitive_complexity,source_scope_difference_or_mixed,-9.0,13,13,13,10,3,1,2,-10.0,0.0,0.0,15.600000000000012,56.599999999999866,113.0,134.0,22348.69230769231,22338.69230769231,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.000888971446767859
cognitive_complexity,source_scope_difference_or_mixed,-8.0,15,15,15,11,4,2,2,18.066666666666666,0.0,0.0,75.39999999999996,199.3999999999997,401.0,535.0,20429.133333333335,20447.2,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.003549251671797049
cognitive_complexity,source_scope_difference_or_mixed,-7.0,16,16,16,11,5,2,3,-1546.9375,0.0,0.0,279.5,6601.25,25067.0,25647.0,15580.875,14033.9375,0.3125,0.125,0.1875,0.1701451544422036
cognitive_complexity,source_scope_difference_or_mixed,-6.0,15,15,15,10,5,3,2,49.666666666666664,0.0,0.0,84.99999999999997,328.69999999999925,832.0,1009.0,14428.8,14478.466666666667,0.3333333333333333,0.2,0.13333333333333333,0.006693822311856491
cognitive_complexity,source_scope_difference_or_mixed,-5.0,16,16,16,11,5,3,2,51.8125,0.0,0.0,86.0,324.25,958.0,1173.0,14155.5,14207.3125,0.3125,0.1875,0.125,0.00778181721685596
cognitive_complexity,source_scope_difference_or_mixed,-4.0,17,17,17,12,5,3,2,71.70588235294117,0.0,0.0,77.60000000000002,349.3999999999992,1295.0,1483.0,19555.882352941175,19627.58823529412,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.009838392951915933
cognitive_complexity,source_scope_difference_or_mixed,-3.0,19,19,19,14,5,3,2,77.0,0.0,0.0,118.99999999999997,273.6999999999972,1450.0,1727.0,18121.842105263157,18198.842105263157,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.011457117078866362
cognitive_complexity,source_scope_difference_or_mixed,-2.0,17,17,17,12,5,3,2,88.17647058823529,0.0,0.0,127.80000000000001,415.79999999999905,1479.0,1763.0,20203.764705882353,20291.941176470587,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.011695945228744295
cognitive_complexity,source_scope_difference_or_mixed,-1.0,19,19,19,14,5,3,2,84.26315789473684,0.0,0.0,121.99999999999997,299.499999999997,1573.0,1865.0,18746.63157894737,18830.894736842107,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.01237262498673177
cognitive_complexity,source_scope_difference_or_mixed,0.0,28,28,28,16,12,7,5,-833.75,0.0,0.0,1271.7,1664.9999999999993,25067.0,30465.0,14604.392857142857,13770.642857142857,0.42857142857142855,0.25,0.17857142857142858,0.2021083218342002
cognitive_complexity,source_scope_difference_or_mixed,1.0,28,28,28,16,12,11,1,-814.75,0.0,0.0,1105.8000000000002,1949.0499999999986,29442.0,36071.0,10663.07142857143,9848.32142857143,0.42857142857142855,0.39285714285714285,0.03571428571428571,0.23929917206241375
cognitive_complexity,source_scope_difference_or_mixed,2.0,22,22,22,14,8,6,2,310.45454545454544,0.0,0.0,207.50000000000023,397.54999999999984,6271.0,7070.0,11742.727272727272,12053.181818181818,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.046903194989916144
cognitive_complexity,source_scope_difference_or_mixed,3.0,21,21,21,16,5,4,1,151.71428571428572,0.0,0.0,113.0,234.0,3047.0,3412.0,13469.619047619048,13621.333333333334,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.02263560131620847
cognitive_complexity,source_scope_difference_or_mixed,4.0,24,24,24,17,7,5,2,171.41666666666666,0.0,0.0,247.39999999999986,391.69999999999976,3516.0,4378.0,17363.0,17534.416666666668,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.02904415667126632
cognitive_complexity,source_scope_difference_or_mixed,5.0,21,21,21,15,6,4,2,30.285714285714285,0.0,0.0,120.0,348.0,407.0,914.0,14709.904761904761,14740.190476190477,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.006063581360789725
cognitive_complexity,source_scope_difference_or_mixed,6.0,8,8,8,6,2,1,1,518.0,0.0,0.0,1262.1999999999994,2712.5999999999976,4163.0,4182.0,29580.375,30098.375,0.25,0.125,0.125,0.027743870077486465
cognitive_complexity,source_scope_difference_or_mixed,7.0,4,4,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.25,5376.25,0.0,0.0,0.0,0.0
cognitive_complexity,source_scope_difference_or_mixed,8.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,1271.0,0.0,0.0,0.0,0.0
cognitive_complexity,source_scope_difference_or_mixed,9.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,1370.0,0.0,0.0,0.0,0.0
cognitive_complexity,source_scope_difference_or_mixed,10.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,2179.0,0.0,0.0,0.0,0.0
cognitive_complexity,source_scope_difference_or_mixed,11.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1022.0,0.0,0.0,0.0,0.0
cognitive_complexity,source_scope_difference_or_mixed,,220,220,25,137,83,71,12,65.43181818181819,0.0,0.0,165.0,679.4999999999991,2180.0,19099.0,4044.518181818182,4109.95,0.37727272727272726,0.32272727272727275,0.05454545454545454,0.12670496762551747
comment_lines_density,commit_selection_difference,-14.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-13.0,2,2,2,0,2,0,2,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,1.1800000000000006,1.2400000000000007,1.3000000000000007,1.4000000000000004,5.800000000000001,5.1,1.0,0.0,1.0,0.00563380281690141
comment_lines_density,commit_selection_difference,-10.0,1,1,1,0,1,1,0,14.5,14.5,14.5,14.5,14.5,14.5,14.5,17.5,32.0,1.0,1.0,0.0,0.05835010060362173
comment_lines_density,commit_selection_difference,-9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-7.0,2,2,2,1,1,0,1,-0.20000000000000015,-0.20000000000000015,0.20000000000000015,0.36000000000000026,0.3800000000000003,0.4000000000000003,0.4000000000000003,12.45,12.25,0.5,0.0,0.5,0.001609657947686118
comment_lines_density,commit_selection_difference,-6.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-5.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-4.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-3.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-2.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,-1.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.466666666666667,14.466666666666667,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,0.0,8,8,8,6,2,1,1,-0.012500000000000401,0.0,0.0,0.12999999999999876,0.16499999999999984,0.200000000000001,0.2999999999999988,17.375,17.362499999999997,0.25,0.125,0.125,0.0012072434607645827
comment_lines_density,commit_selection_difference,1.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933333333333334,19.933333333333334,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,2.0,6,6,6,4,2,2,0,0.0333333333333335,0.0,0.0,0.1000000000000005,0.10000000000000095,0.1000000000000014,0.200000000000001,18.133333333333336,18.166666666666668,0.3333333333333333,0.3333333333333333,0.0,0.0008048289738430625
comment_lines_density,commit_selection_difference,3.0,4,4,4,2,2,2,0,0.8000000000000004,0.0500000000000007,0.0500000000000007,2.200000000000001,2.6499999999999995,3.1,3.2000000000000015,18.2,19.0,0.5,0.5,0.0,0.01287726358148894
comment_lines_density,commit_selection_difference,4.0,7,7,7,5,2,2,0,0.0857142857142849,0.0,0.0,0.25999999999999673,0.379999999999998,0.5,0.5999999999999943,22.214285714285715,22.3,0.2857142857142857,0.2857142857142857,0.0,0.002414486921529152
comment_lines_density,commit_selection_difference,5.0,7,7,7,4,3,1,2,-0.04285714285714205,0.0,0.0,0.17999999999999922,0.239999999999998,0.2999999999999971,0.4999999999999954,16.642857142857142,16.6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0020120724346076274
comment_lines_density,commit_selection_difference,6.0,4,4,4,2,2,0,2,-1.8000000000000007,-1.6000000000000014,1.6000000000000014,3.760000000000001,3.8800000000000003,4.0,7.200000000000003,19.6,17.8,0.5,0.0,0.5,0.028973843058350112
comment_lines_density,commit_selection_difference,7.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.766666666666666,14.766666666666666,0.0,0.0,0.0,0.0
comment_lines_density,commit_selection_difference,8.0,1,1,1,0,1,1,0,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,15.2,15.6,1.0,1.0,0.0,0.001609657947686118
comment_lines_density,commit_selection_difference,,41,41,13,32,9,4,5,0.021951219512195305,0.0,0.0,0.3000000000000007,0.3999999999999994,1.6000000000000014,3.900000000000002,5.860975609756097,5.8829268292682935,0.21951219512195122,0.0975609756097561,0.12195121951219512,0.015694164989939648
comment_lines_density,paper_commit_missing,3.0,1,1,1,0,1,0,1,-9.1,-9.1,9.1,9.1,9.1,9.1,9.1,16.1,7.0,1.0,0.0,1.0,0.036619718309859155
comment_lines_density,rule_config_analyzer_profile_signal,-14.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.933333333333334,18.933333333333334,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-13.0,8,8,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1875,23.1875,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-12.0,9,9,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.011111111111106,18.011111111111106,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-11.0,11,11,11,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.381818181818183,19.381818181818183,0.0,0.0,0.0,0.0
