cause_category,source_group,repo_name,metric,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
source_scope_difference_or_mixed,treatment,KroMiose/nekro-agent,static_analysis_warnings,14,14,1,0,14,14,0,169.0,136.5,136.5,368.90000000000003,377.7,379.0,2366.0,291.5,460.5,1.0,1.0,0.0,0.009131503687722644
source_scope_difference_or_mixed,treatment,yeagerai/genlayer-studio,cognitive_complexity,14,14,1,2,12,12,0,168.64285714285714,154.0,154.0,335.1,402.94999999999993,505.0,2361.0,1221.4285714285713,1390.0714285714287,0.8571428571428571,0.8571428571428571,0.0,0.015663146162827726
commit_selection_difference,control,HelpingAI/Webscout,technical_debt,1,1,1,0,1,1,0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,12395.0,14724.0,1.0,1.0,0.0,0.0016061437584867354
commit_selection_difference,treatment,airweave-ai/airweave,technical_debt,2,2,1,0,2,2,0,1152.5,1152.5,1152.5,1402.5,1433.75,1465.0,2305.0,6408.0,7560.5,1.0,1.0,0.0,0.0015895926849772112
source_scope_difference_or_mixed,treatment,KroMiose/nekro-agent,code_smells,14,14,1,0,14,14,0,156.57142857142858,125.0,125.0,344.0,350.35,351.0,2192.0,287.42857142857144,444.0,1.0,1.0,0.0,0.007900095507541493
rule_config_analyzer_profile_signal,control,ysj9909/SHViT,static_analysis_warnings,3,3,1,0,3,3,0,729.0,729.0,729.0,729.0,729.0,729.0,2187.0,47.0,776.0,1.0,1.0,0.0,0.008440658734171352
source_scope_difference_or_mixed,control,VirtualFlow/VFVS,cognitive_complexity,1,1,1,0,1,0,1,-2180.0,-2180.0,2180.0,2180.0,2180.0,2180.0,2180.0,2524.0,344.0,1.0,0.0,1.0,0.014462371298163678
source_scope_difference_or_mixed,control,golemfoundation/octant,code_smells,17,17,1,0,17,17,0,127.23529411764706,125.0,125.0,157.0,160.2,161.0,2163.0,465.0,592.2352941176471,1.0,1.0,0.0,0.007795577820626025
rule_config_analyzer_profile_signal,control,ysj9909/SHViT,code_smells,3,3,1,0,3,3,0,719.0,719.0,719.0,719.0,719.0,719.0,2157.0,47.0,766.0,1.0,1.0,0.0,0.0077739534716090315
rule_config_analyzer_profile_signal,control,aio-libs/aiohttp,static_analysis_warnings,9,9,1,0,9,0,9,-236.33333333333334,-244.0,244.0,246.6,247.8,249.0,2127.0,607.8888888888889,371.55555555555554,1.0,0.0,1.0,0.008209090593316171
rule_config_analyzer_profile_signal,control,aio-libs/aiohttp,code_smells,9,9,1,0,9,0,9,-232.44444444444446,-240.0,240.0,246.0,246.0,246.0,2092.0,589.3333333333334,356.8888888888889,1.0,0.0,1.0,0.007539689690591606
source_scope_difference_or_mixed,control,golemfoundation/octant,ncloc,17,17,1,0,17,8,9,113.23529411764706,-1.0,9.0,11.4,394.99999999999864,1927.0,2065.0,74228.41176470589,74341.64705882352,1.0,0.47058823529411764,0.5294117647058824,0.001489986067006802
source_scope_difference_or_mixed,control,golemfoundation/octant,static_analysis_warnings,17,17,1,0,17,17,0,117.11764705882354,115.0,115.0,141.4,142.2,143.0,1991.0,516.0,633.1176470588235,1.0,1.0,0.0,0.007684202807377761
source_scope_difference_or_mixed,treatment,LearningCircuit/local-deep-research,static_analysis_warnings,6,6,1,0,6,6,0,322.5,318.0,318.0,520.5,552.25,584.0,1935.0,427.6666666666667,750.1666666666666,1.0,1.0,0.0,0.007468072542579592
rule_config_analyzer_profile_signal,control,Jieqianyu/SGN,technical_debt,2,2,1,0,2,2,0,960.0,960.0,960.0,960.0,960.0,960.0,1920.0,986.0,1946.0,1.0,1.0,0.0,0.0013240858807619287
source_scope_difference_or_mixed,treatment,LearningCircuit/local-deep-research,code_smells,6,6,1,0,6,6,0,311.8333333333333,307.5,307.5,509.0,545.5,582.0,1871.0,400.0,711.8333333333334,1.0,1.0,0.0,0.006743192835132359
source_scope_difference_or_mixed,control,aio-libs/aiohttp,static_analysis_warnings,11,11,1,0,11,0,11,-169.45454545454547,-191.0,191.0,196.0,198.5,201.0,1864.0,559.1818181818181,389.72727272727275,1.0,0.0,1.0,0.007194050242567628
source_scope_difference_or_mixed,control,aio-libs/aiohttp,cognitive_complexity,11,11,1,0,11,11,0,169.36363636363637,165.0,165.0,165.0,233.0,301.0,1863.0,4807.545454545455,4976.909090909091,1.0,1.0,0.0,0.012359356756182995
source_scope_difference_or_mixed,treatment,OpenSPP/openspp-modules,code_smells,18,18,1,0,18,0,18,-102.5,-113.0,113.0,124.30000000000001,132.0,132.0,1845.0,669.8333333333334,567.3333333333334,1.0,0.0,1.0,0.006649487322725389
source_scope_difference_or_mixed,treatment,yeagerai/genlayer-studio,static_analysis_warnings,14,14,1,0,14,14,0,131.5,135.5,135.5,206.9,209.7,211.0,1841.0,152.35714285714286,283.85714285714283,1.0,1.0,0.0,0.007105282455239808
source_scope_difference_or_mixed,control,PromtEngineer/localGPT,technical_debt,9,9,1,0,9,9,0,201.0,196.0,196.0,213.0,246.99999999999997,281.0,1809.0,420.3333333333333,621.3333333333334,1.0,1.0,0.0,0.0012475371657803796
source_scope_difference_or_mixed,treatment,ethyca/fides,bugs,20,20,1,0,20,0,20,-90.05,-88.0,88.0,103.2,105.70000000000002,119.0,1801.0,149.3,59.25,1.0,0.0,1.0,0.028049027394913485
source_scope_difference_or_mixed,treatment,yeagerai/genlayer-studio,code_smells,14,14,1,0,14,14,0,128.07142857142858,130.5,130.5,203.60000000000002,206.7,208.0,1793.0,149.64285714285714,277.7142857142857,1.0,1.0,0.0,0.006462076297911448
rule_config_analyzer_profile_signal,control,weaviate/t2v-transformers-models,technical_debt,13,13,1,0,13,0,13,-137.76923076923077,-133.0,133.0,199.0,206.2,211.0,1791.0,232.92307692307693,95.15384615384616,1.0,0.0,1.0,0.0012351238606482366
commit_selection_difference,control,PennyLaneAI/catalyst,technical_debt,1,1,1,0,1,0,1,-1786.0,-1786.0,1786.0,1786.0,1786.0,1786.0,1786.0,3398.0,1612.0,1.0,0.0,1.0,0.0012316757203337525
rule_config_analyzer_profile_signal,treatment,Anemll/Anemll,static_analysis_warnings,5,5,1,0,5,0,5,-355.2,-40.0,40.0,831.0,836.0,841.0,1776.0,485.8,130.6,1.0,0.0,1.0,0.006854416969313362
rule_config_analyzer_profile_signal,treatment,Anemll/Anemll,code_smells,5,5,1,0,5,0,5,-352.8,-38.0,38.0,827.8,832.4,837.0,1764.0,477.4,124.6,1.0,0.0,1.0,0.006357558610995981
rule_config_analyzer_profile_signal,control,dymmond/edgy,code_smells,17,17,1,0,17,14,3,50.529411764705884,55.0,119.0,157.6,160.6,163.0,1759.0,225.2941176470588,275.8235294117647,1.0,0.8235294117647058,0.17647058823529413,0.006339538320148487
source_scope_difference_or_mixed,treatment,wdm0006/elote,static_analysis_warnings,2,2,1,0,2,0,2,-876.5,-876.5,876.5,884.1,885.05,886.0,1753.0,911.0,34.5,1.0,0.0,1.0,0.006765649181985542
commit_selection_difference,treatment,zauberzeug/nicegui,bugs,1,1,1,0,1,0,1,-1732.0,-1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,2204.0,472.0,1.0,0.0,1.0,0.02697441168683518
source_scope_difference_or_mixed,treatment,OpenSPP/openspp-modules,static_analysis_warnings,18,18,1,0,18,0,18,-96.0,-104.0,104.0,114.0,121.0,121.0,1728.0,768.1111111111111,672.1111111111111,1.0,0.0,1.0,0.006669162456629217
source_scope_difference_or_mixed,control,believethehype/nostrdvm,code_smells,18,18,1,0,18,2,16,-91.72222222222223,-137.0,137.0,146.0,146.75,151.0,1721.0,1083.111111111111,991.3888888888889,1.0,0.1111111111111111,0.8888888888888888,0.006202584109707531
rule_config_analyzer_profile_signal,control,dymmond/edgy,static_analysis_warnings,17,17,1,0,17,14,3,42.64705882352941,51.0,113.0,159.4,163.79999999999998,179.0,1721.0,246.0,288.6470588235294,1.0,0.8235294117647058,0.17647058823529413,0.006642146173529446
source_scope_difference_or_mixed,treatment,wdm0006/elote,code_smells,2,2,1,0,2,0,2,-850.0,-850.0,850.0,856.4,857.2,858.0,1700.0,884.5,34.5,1.0,0.0,1.0,0.006126898888148055
source_scope_difference_or_mixed,treatment,trycua/cua,technical_debt,1,1,1,0,1,1,0,1693.0,1693.0,1693.0,1693.0,1693.0,1693.0,1693.0,2650.0,4343.0,1.0,1.0,0.0,0.0011675403104843465
source_scope_difference_or_mixed,treatment,Aronnaxx/Behold-Urwar-Droid-Concepts,technical_debt,4,4,1,0,4,4,0,417.0,417.0,417.0,417.0,417.0,417.0,1668.0,500.5,917.5,1.0,1.0,0.0,0.0011502996089119255
source_scope_difference_or_mixed,control,aio-libs/aiohttp,code_smells,11,11,1,0,11,0,11,-149.54545454545453,-161.0,161.0,183.0,183.0,183.0,1645.0,529.2727272727273,379.72727272727275,1.0,0.0,1.0,0.005928675688825618
source_scope_difference_or_mixed,treatment,airweave-ai/airweave,static_analysis_warnings,6,6,1,0,6,6,0,268.5,242.5,242.5,380.5,391.75,403.0,1611.0,507.1666666666667,775.6666666666666,1.0,1.0,0.0,0.006217604581961614
commit_selection_difference,treatment,zauberzeug/nicegui,static_analysis_warnings,1,1,1,0,1,1,0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,21529.0,23120.0,1.0,1.0,0.0,0.006140415201676554
source_scope_difference_or_mixed,control,believethehype/nostrdvm,static_analysis_warnings,18,18,1,0,18,1,17,-86.16666666666667,-127.5,127.5,132.8,138.64999999999998,148.0,1571.0,1117.5,1031.3333333333333,1.0,0.05555555555555555,0.9444444444444444,0.006063225821391493
commit_selection_difference,treatment,PostHog/posthog,static_analysis_warnings,1,1,1,0,1,1,0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,13496.0,15066.0,1.0,1.0,0.0,0.00605936635237724
commit_selection_difference,treatment,PostHog/posthog,code_smells,1,1,1,0,1,1,0,1567.0,1567.0,1567.0,1567.0,1567.0,1567.0,1567.0,13058.0,14625.0,1.0,1.0,0.0,0.005647559151604707
rule_config_analyzer_profile_signal,control,pieces-app/cli-agent,technical_debt,19,19,1,0,19,3,16,-49.73684210526316,-63.0,68.0,124.39999999999999,136.59999999999985,196.0,1547.0,1792.578947368421,1742.842105263158,1.0,0.15789473684210525,0.8421052631578947,0.0010668546133014082
rule_config_analyzer_profile_signal,control,kuleshov-group/caduceus,technical_debt,10,10,1,0,10,10,0,146.0,156.0,156.0,156.0,156.0,156.0,1460.0,654.2,800.2,1.0,1.0,0.0,0.0010068569718293832
source_scope_difference_or_mixed,treatment,sbomify/sbomify,static_analysis_warnings,7,7,1,0,7,7,0,207.0,160.0,160.0,324.40000000000003,357.69999999999993,391.0,1449.0,298.57142857142856,505.57142857142856,1.0,1.0,0.0,0.005592370601652625
paper_commit_missing,treatment,cgevans/qslib,cognitive_complexity,1,1,1,0,1,0,1,-1446.0,-1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1573.0,127.0,1.0,0.0,1.0,0.009592930686763613
source_scope_difference_or_mixed,treatment,airweave-ai/airweave,code_smells,6,6,1,0,6,6,0,237.33333333333334,236.5,236.5,345.0,352.5,360.0,1424.0,487.0,724.3333333333334,1.0,1.0,0.0,0.005132178833366371
rule_config_analyzer_profile_signal,treatment,Kiln-AI/Kiln,technical_debt,11,11,1,0,11,9,2,115.9090909090909,142.0,142.0,194.0,214.0,234.0,1405.0,679.1818181818181,795.0909090909091,1.0,0.8181818181818182,0.18181818181818182,0.0009689274283700572
commit_selection_difference,treatment,whiteducksoftware/flock,cognitive_complexity,3,3,1,0,3,3,0,468.0,487.0,487.0,489.4,489.7,490.0,1404.0,5989.0,6457.0,1.0,1.0,0.0,0.009314297845239359
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,technical_debt,19,19,1,0,19,0,19,-73.63157894736842,-52.0,52.0,116.0,116.89999999999998,125.0,1399.0,1338.0526315789473,1264.421052631579,1.0,0.0,1.0,0.0009647896599926761
commit_selection_difference,control,qiboteam/qibojit,ncloc,3,3,1,0,3,3,0,462.6666666666667,685.0,685.0,691.4,692.2,693.0,1388.0,4175.0,4637.666666666667,1.0,1.0,0.0,0.0010015015307532403
rule_config_analyzer_profile_signal,control,DakeQQ/YOLO-Depth-Estimation-for-Android,technical_debt,14,14,1,0,14,12,2,87.35714285714286,102.0,102.0,108.0,126.54999999999998,161.0,1379.0,2278.0714285714284,2365.4285714285716,1.0,0.8571428571428571,0.14285714285714285,0.0009509970987347394
rule_config_analyzer_profile_signal,control,OSU-NLP-Group/HippoRAG,technical_debt,10,10,1,0,10,10,0,131.6,105.0,105.0,187.5,198.74999999999997,210.0,1316.0,509.0,640.6,1.0,1.0,0.0,0.0009075505307722386
source_scope_difference_or_mixed,control,daxa-ai/pebblo,code_smells,13,13,1,0,13,13,0,97.76923076923077,97.0,97.0,132.8,135.0,138.0,1271.0,98.92307692307692,196.69230769230768,1.0,1.0,0.0,0.004580757933433046
paper_commit_missing,treatment,cgevans/qslib,technical_debt,1,1,1,0,1,0,1,-1267.0,-1267.0,1267.0,1267.0,1267.0,1267.0,1267.0,1273.0,6.0,1.0,0.0,1.0,0.0008737587556902935
source_scope_difference_or_mixed,control,daxa-ai/pebblo,static_analysis_warnings,13,13,1,0,13,13,0,96.38461538461539,97.0,97.0,130.8,133.79999999999998,138.0,1253.0,114.46153846153847,210.84615384615384,1.0,1.0,0.0,0.0048359146748590326
source_scope_difference_or_mixed,treatment,PostHog/posthog,vulnerabilities,19,19,1,0,19,19,0,65.47368421052632,68.0,68.0,84.4,86.1,87.0,1244.0,27.157894736842106,92.63157894736842,1.0,1.0,0.0,0.160619754680439
source_scope_difference_or_mixed,treatment,sbomify/sbomify,code_smells,7,7,1,0,7,7,0,175.71428571428572,126.0,126.0,292.40000000000003,324.19999999999993,356.0,1230.0,286.85714285714283,462.57142857142856,1.0,1.0,0.0,0.004432991548483593
source_scope_difference_or_mixed,treatment,ResearchHub/researchhub-backend,code_smells,20,20,1,0,20,0,20,-61.1,-63.5,63.5,88.90000000000003,106.05,107.0,1222.0,795.6,734.5,1.0,0.0,1.0,0.0044041590831276015
rule_config_analyzer_profile_signal,treatment,Chocksy/qc-options-framework,static_analysis_warnings,10,10,1,0,10,6,4,-92.4,23.0,25.5,268.1,268.55,269.0,1218.0,928.4,836.0,1.0,0.6,0.4,0.004700833259360177
rule_config_analyzer_profile_signal,treatment,Chocksy/qc-options-framework,code_smells,10,10,1,0,10,6,4,-90.8,23.0,25.5,264.1,264.55,265.0,1202.0,924.3,833.5,1.0,0.6,0.4,0.004332077919737625
source_scope_difference_or_mixed,treatment,whiteducksoftware/flock,ncloc,2,2,1,0,2,1,1,562.5,562.5,589.5,1039.5,1095.75,1152.0,1179.0,21718.0,22280.5,1.0,0.5,0.5,0.0008506990668285809
commit_selection_difference,treatment,Multi-V-VM/MVVM,ncloc,1,1,1,0,1,1,0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,2467.0,3629.0,1.0,1.0,0.0,0.0008384328377055224
commit_selection_difference,treatment,sbomify/sbomify,technical_debt,1,1,1,0,1,1,0,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,4029.0,5186.0,1.0,1.0,0.0,0.0007978996687716414
source_scope_difference_or_mixed,treatment,daojiAnime/vmq-fastapi,technical_debt,3,3,1,0,3,0,3,-384.0,-374.0,374.0,398.0,401.0,404.0,1152.0,623.6666666666666,239.66666666666666,1.0,0.0,1.0,0.0007944515284571572
commit_selection_difference,treatment,Hankanman/Area-Occupancy-Detection,technical_debt,9,9,1,0,9,9,0,128.0,140.0,140.0,229.8,233.4,237.0,1152.0,218.11111111111111,346.1111111111111,1.0,1.0,0.0,0.0007944515284571572
rule_config_analyzer_profile_signal,treatment,appl-team/appl,technical_debt,9,9,1,0,9,3,6,-64.11111111111111,-139.0,139.0,143.0,143.0,143.0,1113.0,904.6666666666666,840.5555555555555,1.0,0.3333333333333333,0.6666666666666666,0.0007675560340041805
rule_config_analyzer_profile_signal,treatment,trycua/cua,static_analysis_warnings,5,5,1,0,5,5,0,219.8,228.0,228.0,262.8,274.4,286.0,1099.0,283.0,502.8,1.0,1.0,0.0,0.004241556446664068
rule_config_analyzer_profile_signal,control,HelpingAI/Webscout,static_analysis_warnings,9,9,1,0,9,9,0,121.66666666666667,123.0,123.0,226.20000000000002,262.59999999999997,299.0,1095.0,339.0,460.6666666666667,1.0,1.0,0.0,0.004226118570607056
rule_config_analyzer_profile_signal,treatment,synaptiai/prompt-decorators,technical_debt,7,7,1,0,7,6,1,124.57142857142857,170.0,170.0,170.0,170.0,170.0,1088.0,1584.142857142857,1708.7142857142858,1.0,0.8571428571428571,0.14285714285714285,0.0007503153324317596
rule_config_analyzer_profile_signal,control,zju3dv/ready_to_react,technical_debt,2,2,1,0,2,2,0,542.0,542.0,542.0,542.0,542.0,542.0,1084.0,2549.0,3091.0,1.0,1.0,0.0,0.0007475568201801722
source_scope_difference_or_mixed,control,microsoft/AzureTRE,ncloc,19,19,1,0,19,19,0,56.94736842105263,69.0,69.0,73.0,73.89999999999998,82.0,1082.0,42068.10526315789,42125.05263157895,1.0,1.0,0.0,0.0007807094065381887
source_scope_difference_or_mixed,treatment,whiteducksoftware/flock,technical_debt,2,2,1,0,2,2,0,534.0,534.0,534.0,732.4,757.1999999999999,782.0,1068.0,2564.0,3098.0,1.0,1.0,0.0,0.0007365227711738228
rule_config_analyzer_profile_signal,control,HelpingAI/Webscout,code_smells,9,9,1,0,9,9,0,117.11111111111111,118.0,118.0,217.60000000000002,252.79999999999995,288.0,1054.0,330.77777777777777,447.8888888888889,1.0,1.0,0.0,0.003798677310651794
source_scope_difference_or_mixed,control,MalevichAI/malevich,ncloc,8,8,1,0,8,0,8,-131.5,-131.0,131.0,132.3,132.65,133.0,1052.0,13397.875,13266.375,1.0,0.0,1.0,0.0007590631198504386
commit_selection_difference,control,HelpingAI/Webscout,ncloc,1,1,1,0,1,1,0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,49428.0,50465.0,1.0,1.0,0.0,0.0007482399765065635
rule_config_analyzer_profile_signal,control,bropines/chrome-lens-py,technical_debt,10,10,1,2,8,8,0,101.5,70.0,70.0,218.49999999999997,256.7499999999999,295.0,1015.0,176.1,277.6,0.8,0.8,0.0,0.0006999724838402904
source_scope_difference_or_mixed,treatment,trycua/cua,cognitive_complexity,1,1,1,0,1,1,0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,2883.0,3894.0,1.0,1.0,0.0,0.0067070905424052646
rule_config_analyzer_profile_signal,treatment,sirkirby/unifi-network-rules,technical_debt,9,9,1,0,9,9,0,110.55555555555556,60.0,60.0,226.0,228.0,230.0,995.0,1031.888888888889,1142.4444444444443,1.0,1.0,0.0,0.0006861799225823537
source_scope_difference_or_mixed,treatment,airweave-ai/airweave,ncloc,6,6,1,0,6,5,1,156.33333333333334,23.5,29.5,451.5,661.75,872.0,994.0,41570.333333333336,41726.666666666664,1.0,0.8333333333333334,0.16666666666666666,0.0007172136322541216
source_scope_difference_or_mixed,treatment,OpenMOSS/Language-Model-SAEs,code_smells,14,14,1,0,14,14,0,69.64285714285714,53.0,53.0,132.9,135.7,137.0,975.0,220.14285714285714,289.7857142857143,1.0,1.0,0.0,0.0035139567152613843
commit_selection_difference,treatment,OpenMOSS/Language-Model-SAEs,ncloc,3,3,1,0,3,3,0,321.3333333333333,299.0,299.0,411.8,425.9,440.0,964.0,13331.333333333334,13652.666666666666,1.0,1.0,0.0,0.0006955673455663714
rule_config_analyzer_profile_signal,control,qiboteam/qibojit,technical_debt,14,14,1,0,14,0,14,-68.07142857142857,-71.0,71.0,71.0,71.0,71.0,953.0,536.7142857142857,468.64285714285717,1.0,0.0,1.0,0.0006572155439406865
commit_selection_difference,control,BalancerMaxis/multisig-ops,ncloc,2,2,1,0,2,2,0,468.5,468.5,468.5,470.5,470.75,471.0,937.0,9726.0,10194.5,1.0,1.0,0.0,0.0006760856875473964
rule_config_analyzer_profile_signal,treatment,keephq/keep,static_analysis_warnings,3,3,1,0,3,3,0,310.6666666666667,294.0,294.0,343.6,349.8,356.0,932.0,1123.6666666666667,1434.3333333333333,1.0,1.0,0.0,0.003597025121283814
commit_selection_difference,treatment,Hankanman/Area-Occupancy-Detection,ncloc,9,9,1,7,2,2,0,103.11111111111111,0.0,0.0,437.0,473.0,509.0,928.0,7357.111111111111,7460.222222222223,0.2222222222222222,0.2222222222222222,0.0,0.0006695918015410713
rule_config_analyzer_profile_signal,treatment,keephq/keep,code_smells,3,3,1,0,3,3,0,309.3333333333333,292.0,292.0,342.4,348.7,355.0,928.0,1065.6666666666667,1375.0,1.0,1.0,0.0,0.003344565981294938
source_scope_difference_or_mixed,treatment,ericmjl/llamabot,static_analysis_warnings,19,19,1,0,19,15,4,23.263157894736842,40.0,40.0,69.39999999999999,83.79999999999998,91.0,916.0,111.57894736842105,134.8421052631579,1.0,0.7894736842105263,0.21052631578947367,0.0035352736170557657
source_scope_difference_or_mixed,treatment,OpenMOSS/Language-Model-SAEs,static_analysis_warnings,14,14,1,0,14,14,0,65.21428571428571,46.5,46.5,134.60000000000002,137.7,139.0,913.0,235.42857142857142,300.64285714285717,1.0,1.0,0.0,0.0035236952100130064
source_scope_difference_or_mixed,treatment,KroMiose/nekro-agent,ncloc,14,14,1,0,14,14,0,64.85714285714286,74.0,74.0,90.0,90.0,90.0,908.0,20404.428571428572,20469.285714285714,1.0,1.0,0.0,0.0006551609437492378
rule_config_analyzer_profile_signal,control,baaivision/EVE,technical_debt,5,5,1,0,5,5,0,180.2,127.0,127.0,260.0,260.0,260.0,901.0,1311.4,1491.6,1.0,1.0,0.0,0.0006213548846700509
rule_config_analyzer_profile_signal,treatment,namuan/trading-utils,static_analysis_warnings,13,13,1,0,13,13,0,68.07692307692308,51.0,51.0,159.60000000000002,169.6,175.0,885.0,128.46153846153845,196.53846153846155,1.0,1.0,0.0,0.003415630077613922
source_scope_difference_or_mixed,control,microsoft/semantic-link-labs,cognitive_complexity,15,15,1,0,15,15,0,58.2,56.0,56.0,59.0,67.69999999999997,88.0,873.0,3496.3333333333335,3554.5333333333333,1.0,1.0,0.0,0.005791582634539858
rule_config_analyzer_profile_signal,treatment,namuan/trading-utils,code_smells,13,13,1,0,13,13,0,66.92307692307692,51.0,51.0,154.60000000000002,164.6,170.0,870.0,123.3076923076923,190.23076923076923,1.0,1.0,0.0,0.0031355306074640045
rule_config_analyzer_profile_signal,treatment,The-Pocket/PocketFlow,technical_debt,8,8,1,0,8,5,3,76.25,125.0,125.0,161.5,163.25,165.0,860.0,389.25,465.5,1.0,0.625,0.375,0.0005930801340912806
rule_config_analyzer_profile_signal,control,markmelnic/stealthenium,technical_debt,3,3,1,0,3,3,0,284.0,284.0,284.0,284.0,284.0,284.0,852.0,1102.0,1386.0,1.0,1.0,0.0,0.0005875631095881059
rule_config_analyzer_profile_signal,treatment,trycua/cua,code_smells,5,5,1,0,5,5,0,167.8,159.0,159.0,205.6,215.79999999999998,226.0,839.0,280.2,448.0,1.0,1.0,0.0,0.00302380480420954
commit_selection_difference,treatment,DataScienceUIBK/Rankify,static_analysis_warnings,7,7,1,0,7,7,0,115.85714285714286,111.0,111.0,124.0,124.0,124.0,811.0,793.8571428571429,909.7142857142857,1.0,1.0,0.0,0.0031300293705591987
rule_config_analyzer_profile_signal,control,stakewise/v3-operator,technical_debt,19,19,1,0,19,19,0,41.73684210526316,42.0,42.0,42.0,42.0,42.0,793.0,211.78947368421052,253.52631578947367,1.0,1.0,0.0,0.0005468750538771924
rule_config_analyzer_profile_signal,control,zhang-xr/FirmLLM,technical_debt,3,3,1,0,3,3,0,262.6666666666667,316.0,316.0,316.0,316.0,316.0,788.0,1110.3333333333333,1373.0,1.0,1.0,0.0,0.0005434269135627082
rule_config_analyzer_profile_signal,control,ITSpecialist111/ai_automation_suggester,technical_debt,8,8,1,0,8,8,0,98.375,130.0,130.0,130.0,130.0,130.0,787.0,93.0,191.375,1.0,1.0,0.0,0.0005427372854998114
rule_config_analyzer_profile_signal,treatment,smartian1/tgtrader,technical_debt,5,5,1,0,5,5,0,154.8,146.0,146.0,232.0,239.0,246.0,774.0,2375.0,2529.8,1.0,1.0,0.0,0.0005337721206821525
commit_selection_difference,treatment,namuan/trading-utils,technical_debt,1,1,1,0,1,1,0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,1426.0,2196.0,1.0,1.0,0.0,0.0005310136084305651
source_scope_difference_or_mixed,treatment,ericmjl/pyds-cli,ncloc,10,10,1,0,10,10,0,75.0,75.0,75.0,75.0,75.0,75.0,750.0,667.3,742.3,1.0,1.0,0.0,0.0005411571671937538
source_scope_difference_or_mixed,control,pieces-app/cli-agent,ncloc,1,1,1,0,1,1,0,748.0,748.0,748.0,748.0,748.0,748.0,748.0,4462.0,5210.0,1.0,1.0,0.0,0.0005397140814145705
rule_config_analyzer_profile_signal,treatment,tmux-python/tmuxp,static_analysis_warnings,20,20,1,0,20,0,20,-36.35,-33.0,33.0,43.0,43.150000000000006,46.0,727.0,105.15,68.8,1.0,0.0,1.0,0.002805833973361945
rule_config_analyzer_profile_signal,treatment,cgevans/qslib,technical_debt,8,8,1,0,8,8,0,90.75,92.0,92.0,92.0,92.0,92.0,726.0,1060.125,1150.875,1.0,1.0,0.0,0.0005006699736631043
source_scope_difference_or_mixed,treatment,grapeot/web_agentic_ai,technical_debt,2,2,1,0,2,2,0,356.0,356.0,356.0,375.2,377.6,380.0,712.0,440.5,796.5,1.0,1.0,0.0,0.0004910151807825486
rule_config_analyzer_profile_signal,treatment,osomai/servicenow-mcp,static_analysis_warnings,5,5,1,0,5,5,0,141.8,151.0,151.0,151.0,151.0,151.0,709.0,56.8,198.6,1.0,1.0,0.0,0.0027363635311053905
commit_selection_difference,treatment,ericyuegu/hal,technical_debt,10,10,1,0,10,10,0,70.8,75.0,75.0,105.1,105.55,106.0,708.0,429.7,500.5,1.0,1.0,0.0,0.0004882566685309612
rule_config_analyzer_profile_signal,treatment,panther-labs/panther-analysis,static_analysis_warnings,19,19,1,0,19,19,0,36.78947368421053,30.0,30.0,52.0,52.0,52.0,699.0,166.8421052631579,203.6315789473684,1.0,1.0,0.0,0.0026977688409628602
source_scope_difference_or_mixed,control,dymmond/edgy,technical_debt,1,1,1,0,1,1,0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,2731.0,3430.0,1.0,1.0,0.0,0.00048205001596488966
rule_config_analyzer_profile_signal,treatment,osomai/servicenow-mcp,code_smells,5,5,1,0,5,5,0,139.6,140.0,140.0,151.0,151.0,151.0,698.0,56.8,196.4,1.0,1.0,0.0,0.002515632602310201
commit_selection_difference,treatment,OpenMOSS/Language-Model-SAEs,technical_debt,3,3,1,0,3,3,0,232.0,237.0,237.0,253.0,255.0,257.0,696.0,1251.6666666666667,1483.6666666666667,1.0,1.0,0.0,0.00047998113177619915
source_scope_difference_or_mixed,treatment,ericmjl/llamabot,code_smells,19,19,1,0,19,15,4,8.736842105263158,25.0,26.0,56.199999999999974,89.3,92.0,692.0,106.36842105263158,115.10526315789474,1.0,0.7894736842105263,0.21052631578947367,0.0024940082532932083
rule_config_analyzer_profile_signal,treatment,panther-labs/panther-analysis,code_smells,19,19,1,0,19,19,0,35.78947368421053,29.0,29.0,51.0,51.0,51.0,680.0,166.0,201.78947368421052,1.0,1.0,0.0,0.0024507595552592217
