dataset_source,repo_name,time,event,time_to_event,post_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,log1p_age,log1p_contributors,log1p_stars,log1p_issues,has_parse_exclusion,parse_exclusion_records,npr_detection_complete,npr_specification,npr_agc_threshold,npr_algorithm_version,npr_decision_rule,npr_window_policy,npr_function_aggregation,npr_partial_body_policy,npr_scoring_model,npr_window_size_literal_space_tokens,npr_perturbations_per_window,npr_random_seed,treatment_group,npr_agc_regular_module_function_unique_bodies,log1p_npr_agc_regular_module_function_unique_bodies,has_npr_agc_regular_module_function_unique_body,zero_npr_agc_regular_module_function_unique_body_month,regular_function_scope,agc_count_unit,agc_outcome_scale,analysis_ready_regular_module_function_agc_unique_body_paper_ncloc,analysis_ready_regular_module_function_agc_unique_body_python_snapshot_ncloc
control,lancedb/lancedb,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.0,21682.0,14985,11,326.0,62.0,6.322565239927284,2.4849066497880004,5.7899601708972535,4.143134726391533,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.0,22522.0,15749,21,250.0,100.0,6.376726947898627,3.091042453358316,5.525452939131784,4.61512051684126,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.0,23524.0,16934,13,270.0,62.0,6.42648845745769,2.6390573296152584,5.602118820879701,4.143134726391533,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.0,25744.0,19047,19,233.0,59.0,6.4754327167040895,2.995732273553991,5.455321115357701,4.0943445622221,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.0,26921.0,19820,11,338.0,58.0,6.522092798170152,2.4849066497880004,5.82600010738045,4.07753744390572,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0,28068.0,20531,17,240.0,85.0,6.56244409369372,2.8903717578961645,5.484796933490655,4.454347296253507,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.0,29375.0,22413,16,284.0,41.0,6.6052979209482015,2.833213344056216,5.652489180268651,3.737669618283368,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,30103.0,22693,13,181.0,16.0,6.645090969505644,2.6390573296152584,5.204006687076795,2.833213344056216,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.0,30612.0,23177,12,198.0,23.0,6.684611727667927,2.5649493574615367,5.293304824724492,3.1780538303479453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.0,31373.0,23477,16,208.0,15.0,6.721425700790643,2.833213344056216,5.342334251964811,2.772588722239781,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,lancedb/lancedb,2025-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.0,28931.0,25580,13,129.0,19.0,6.7580945044277305,2.6390573296152584,4.867534450455582,2.995732273553991,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,loml13yyy/AtlassianConfluence-RCE,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.0,52,1,12.0,0.0,0.0,0.6931471805599453,2.5649493574615367,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,loml13yyy/yyGRPU8,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,50,1,11.0,0.0,0.0,0.6931471805599453,2.4849066497880004,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,markmelnic/stealthenium,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2204.0,353,1,2.0,0.0,0.0,0.6931471805599453,1.0986122886681096,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,markmelnic/stealthenium,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,2204.0,353,1,6.0,2.0,3.6635616461296463,0.6931471805599453,1.9459101490553128,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,markmelnic/stealthenium,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,2208.0,357,1,0.0,2.0,5.087596335232384,0.6931471805599453,0.0,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.0,40025.0,19819,4,3.0,18.0,6.940222469119639,1.6094379124341005,1.3862943611198906,2.9444389791664403,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.0,40058.0,19856,5,4.0,19.0,6.969790669901589,1.791759469228055,1.6094379124341005,2.995732273553991,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.0,40064.0,19862,1,1.0,6.0,6.996681488176538,0.6931471805599453,0.6931471805599453,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.0,40093.0,19862,3,3.0,20.0,7.024649030453636,1.3862943611198906,1.3862943611198906,3.044522437723423,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.0,40143.0,19899,4,3.0,38.0,7.050989447068044,1.6094379124341005,1.3862943611198906,3.6635616461296463,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.0,40193.0,19927,4,3.0,43.0,7.077498053569231,1.6094379124341005,1.3862943611198906,3.784189633918261,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.0,40385.0,19929,3,2.0,19.0,7.102499355774649,1.3862943611198906,1.0986122886681096,2.995732273553991,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.0,40418.0,19929,2,7.0,19.0,7.127693699347399,1.0986122886681096,2.079441541679836,2.995732273553991,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276.0,40607.0,19931,5,4.0,23.0,7.152268856032539,1.791759469228055,1.6094379124341005,3.1780538303479453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306.0,40791.0,19978,2,2.0,9.0,7.175489713624222,1.0986122886681096,1.0986122886681096,2.302585092994045,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.0,40580.0,20001,6,2.0,33.0,7.198931240688173,1.9459101490553128,1.0986122886681096,3.526360524616161,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.0,41235.0,20016,8,3.0,64.0,7.221105098182496,2.197224577336219,1.3862943611198906,4.174387269895637,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.0,41319.0,20016,6,2.0,55.0,7.243512974665481,1.9459101490553128,1.0986122886681096,4.025351690735149,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.0,44420.0,20500,8,7.0,100.0,7.265429723253953,2.197224577336219,2.079441541679836,4.61512051684126,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.0,44442.0,20497,8,4.0,44.0,7.284820912568604,2.197224577336219,1.6094379124341005,3.80666248977032,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.0,45569.0,21130,8,3.0,65.0,7.305860032684008,2.197224577336219,1.3862943611198906,4.189654742026425,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.0,45665.0,20844,10,3.0,58.0,7.325807502595772,2.3978952727983707,1.3862943611198906,4.07753744390572,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549.0,46255.0,20871,4,2.0,21.0,7.346010209913292,1.6094379124341005,1.0986122886681096,3.091042453358316,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/AzureTRE,2025-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.0,47032.0,21015,5,2.0,16.0,7.365180126021012,1.791759469228055,1.0986122886681096,2.833213344056216,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6791.0,7224,5,15.0,0.0,0.0,1.791759469228055,2.772588722239781,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10600.0,13612,5,31.0,0.0,2.772588722239781,1.791759469228055,3.4657359027997265,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,11333.0,14673,3,43.0,24.0,3.828641396489095,1.3862943611198906,3.784189633918261,3.218875824868201,1,2,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,12648.0,16197,3,15.0,40.0,4.343805421853684,1.3862943611198906,2.772588722239781,3.713572066704308,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,5,1.791759469228055,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,17660.0,22386,2,26.0,29.0,4.68213122712422,1.0986122886681096,3.295836866004329,3.4011973816621555,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,19274.0,24767,3,28.0,41.0,4.927253685157204,1.3862943611198906,3.3672958299864737,3.737669618283368,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,20530.0,26710,7,22.0,51.0,5.1298987149230735,2.079441541679836,3.1354942159291497,3.951243718581427,1,2,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,21064.0,27419,5,20.0,39.0,5.293304824724492,1.791759469228055,3.044522437723423,3.688879454113936,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0,22352.0,29104,4,14.0,17.0,5.438079308923196,1.6094379124341005,2.70805020110221,2.8903717578961645,1,2,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.0,24126.0,31522,6,21.0,60.0,5.564520407322693,1.9459101490553128,3.091042453358316,4.110873864173311,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,7,2.0794415416798357,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.0,25396.0,33260,5,26.0,37.0,5.666426688112432,1.791759469228055,3.295836866004329,3.6375861597263857,1,1,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,25709.0,34254,5,30.0,45.0,5.768320995793772,1.791759469228055,3.4339872044851463,3.828641396489095,1,2,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.0,26842.0,35137,4,23.0,35.0,5.857933154483459,1.6094379124341005,3.1780538303479453,3.58351893845611,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
