source_group,repo_name,time,metric,row_overlap_status,commit_match_status,commit_equal_or_prefix,paper_latest_commit,our_latest_commit,paper_value,our_value,diff,abs_diff,ncloc_scope_status,cause_category
treatment,ResearchHub/researchhub-backend,2024-04,static_analysis_warnings,both,exact_match,True,3071ea750bcff8f981dfdc6550b191da46b16655,3071ea750bcff8f981dfdc6550b191da46b16655,1011.0,961.0,-50.0,50.0,ncloc_close,source_scope_difference_or_mixed
control,NVIDIA/cuEquivariance,2025-07,code_smells,both,exact_match,True,5fbf607f5361e40352d0f9b49ed60260a48ad91c,5fbf607f5361e40352d0f9b49ed60260a48ad91c,360.0,311.0,-49.0,49.0,ncloc_identical,rule_config_analyzer_profile_signal
control,FolhaSP/mosaico,2025-03,static_analysis_warnings,both,exact_match,True,8c825203557e4cc983b6a36d53edbe646f367988,8c825203557e4cc983b6a36d53edbe646f367988,59.0,11.0,-48.0,48.0,ncloc_identical,rule_config_analyzer_profile_signal
control,FolhaSP/mosaico,2025-04,static_analysis_warnings,both,paper_commit_missing,False,,8c825203557e4cc983b6a36d53edbe646f367988,59.0,11.0,-48.0,48.0,unknown,paper_commit_missing
control,FolhaSP/mosaico,2025-05,static_analysis_warnings,both,exact_match,True,c9ad0020d5857a46eb6749c4ef6df883ef0b1e9e,c9ad0020d5857a46eb6749c4ef6df883ef0b1e9e,59.0,11.0,-48.0,48.0,ncloc_identical,rule_config_analyzer_profile_signal
control,FolhaSP/mosaico,2025-06,static_analysis_warnings,both,paper_commit_missing,False,,c9ad0020d5857a46eb6749c4ef6df883ef0b1e9e,59.0,11.0,-48.0,48.0,unknown,paper_commit_missing
treatment,ericmjl/llamabot,2025-06,code_smells,both,exact_match,True,24a8eda035d0e5052e1cfd42c663d1ce665f3a66,24a8eda035d0e5052e1cfd42c663d1ce665f3a66,173.0,126.0,-47.0,47.0,ncloc_close,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2024-05,static_analysis_warnings,both,exact_match,True,278ec825c32f29bc9d27e22e92294c537ef3b27a,278ec825c32f29bc9d27e22e92294c537ef3b27a,1016.0,970.0,-46.0,46.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2025-01,static_analysis_warnings,both,exact_match,True,b3f7d78f9422faebdb534b1e9a33be4e93567164,b3f7d78f9422faebdb534b1e9a33be4e93567164,105.0,59.0,-46.0,46.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,wdm0006/elote,2025-04,static_analysis_warnings,both,exact_match,True,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,146.0,101.0,-45.0,45.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,wdm0006/elote,2025-05,static_analysis_warnings,both,paper_commit_missing,False,,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,146.0,101.0,-45.0,45.0,unknown,paper_commit_missing
treatment,wdm0006/elote,2025-06,static_analysis_warnings,both,exact_match,True,8e5fd23901c21c7cba0d8ec66401af2220189e8e,8e5fd23901c21c7cba0d8ec66401af2220189e8e,149.0,104.0,-45.0,45.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,daojiAnime/vmq-fastapi,2025-01,static_analysis_warnings,both,exact_match,True,0c26f00ba01633a4e487135f27eb60e11d27f7f0,0c26f00ba01633a4e487135f27eb60e11d27f7f0,82.0,38.0,-44.0,44.0,ncloc_different,source_scope_difference_or_mixed
treatment,Kiln-AI/Kiln,2025-07,static_analysis_warnings,both,mismatch,False,0aced9281a29153002aaaa761840b357d34536ab,f829026e6c9b974636554b85ad973b4f074d3c96,268.0,225.0,-43.0,43.0,unknown,commit_selection_difference
treatment,ResearchHub/researchhub-backend,2024-07,static_analysis_warnings,both,exact_match,True,4c63758dee4c50db5933948ffba59f2bbe2bea2e,4c63758dee4c50db5933948ffba59f2bbe2bea2e,1017.0,974.0,-43.0,43.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2025-02,static_analysis_warnings,both,exact_match,True,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-03,static_analysis_warnings,both,exact_match,True,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-04,static_analysis_warnings,both,exact_match,True,fad8ac65bba4223e4e082a09149221396a852e0b,fad8ac65bba4223e4e082a09149221396a852e0b,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-05,static_analysis_warnings,both,exact_match,True,d9d4038baa7ecee9623fd770703b544ecec78ad0,d9d4038baa7ecee9623fd770703b544ecec78ad0,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-06,static_analysis_warnings,both,exact_match,True,0708824ac8dbff7f0a4b504156be5bc511c288c7,0708824ac8dbff7f0a4b504156be5bc511c288c7,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-07,static_analysis_warnings,both,exact_match,True,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-08,static_analysis_warnings,both,exact_match,True,ccbc3729b89db062589697c28077877dc2b30642,ccbc3729b89db062589697c28077877dc2b30642,103.0,60.0,-43.0,43.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,daojiAnime/vmq-fastapi,2025-01,code_smells,both,exact_match,True,0c26f00ba01633a4e487135f27eb60e11d27f7f0,0c26f00ba01633a4e487135f27eb60e11d27f7f0,79.0,37.0,-42.0,42.0,ncloc_different,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2025-02,static_analysis_warnings,both,exact_match,True,512f30cd6e0d048732a1f6f6e3a2e7dcfd9e10df,512f30cd6e0d048732a1f6f6e3a2e7dcfd9e10df,793.0,752.0,-41.0,41.0,ncloc_close,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2025-04,code_smells,both,exact_match,True,90bd47c7e4e4a107c32deefa0d54c6024506b8b0,90bd47c7e4e4a107c32deefa0d54c6024506b8b0,679.0,638.0,-41.0,41.0,ncloc_different,source_scope_difference_or_mixed
treatment,wdm0006/elote,2025-04,code_smells,both,exact_match,True,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,125.0,84.0,-41.0,41.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,wdm0006/elote,2025-05,code_smells,both,paper_commit_missing,False,,82a1101e6f8ceb93ed0dddf44145f7a6892473e5,125.0,84.0,-41.0,41.0,unknown,paper_commit_missing
treatment,wdm0006/elote,2025-06,code_smells,both,exact_match,True,8e5fd23901c21c7cba0d8ec66401af2220189e8e,8e5fd23901c21c7cba0d8ec66401af2220189e8e,128.0,87.0,-41.0,41.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-04,static_analysis_warnings,both,exact_match,True,d175746c2ffbabd0a0e4491212c0ef0a501d9848,d175746c2ffbabd0a0e4491212c0ef0a501d9848,115.0,75.0,-40.0,40.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-05,static_analysis_warnings,both,exact_match,True,4bfa0b08183a437e759798f2245bbcba2313521f,4bfa0b08183a437e759798f2245bbcba2313521f,115.0,75.0,-40.0,40.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Kiln-AI/Kiln,2025-02,static_analysis_warnings,both,exact_match,True,19d3c934771e762e031503d6a69625560bb990d4,19d3c934771e762e031503d6a69625560bb990d4,211.0,171.0,-40.0,40.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Kiln-AI/Kiln,2025-08,static_analysis_warnings,both,exact_match,True,315777c3f26303453773d154dbe9c11533c7615f,315777c3f26303453773d154dbe9c11533c7615f,269.0,229.0,-40.0,40.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-02,static_analysis_warnings,both,exact_match,True,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,115.0,76.0,-39.0,39.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-03,static_analysis_warnings,both,paper_commit_missing,False,,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,115.0,76.0,-39.0,39.0,unknown,paper_commit_missing
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,code_smells,both,exact_match,True,2e475ab5a9f5e652f78775462a0266e1fae0b0c3,2e475ab5a9f5e652f78775462a0266e1fae0b0c3,245.0,206.0,-39.0,39.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,static_analysis_warnings,both,exact_match,True,2e475ab5a9f5e652f78775462a0266e1fae0b0c3,2e475ab5a9f5e652f78775462a0266e1fae0b0c3,246.0,207.0,-39.0,39.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,code_smells,both,exact_match,True,84ee3ace472147df2b22afd8d948484ef2d4c6f4,84ee3ace472147df2b22afd8d948484ef2d4c6f4,245.0,206.0,-39.0,39.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,static_analysis_warnings,both,exact_match,True,84ee3ace472147df2b22afd8d948484ef2d4c6f4,84ee3ace472147df2b22afd8d948484ef2d4c6f4,246.0,207.0,-39.0,39.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ResearchHub/researchhub-backend,2025-01,static_analysis_warnings,both,exact_match,True,05856cbd0bcd4603d524fc9fddb530764b608f55,05856cbd0bcd4603d524fc9fddb530764b608f55,838.0,799.0,-39.0,39.0,ncloc_close,source_scope_difference_or_mixed
treatment,Anemll/Anemll,2025-04,code_smells,both,exact_match,True,d175746c2ffbabd0a0e4491212c0ef0a501d9848,d175746c2ffbabd0a0e4491212c0ef0a501d9848,109.0,71.0,-38.0,38.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-05,code_smells,both,exact_match,True,4bfa0b08183a437e759798f2245bbcba2313521f,4bfa0b08183a437e759798f2245bbcba2313521f,109.0,71.0,-38.0,38.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ResearchHub/researchhub-backend,2024-08,static_analysis_warnings,both,exact_match,True,9c333f30a21dbdac8115428bde6af3668db475e3,9c333f30a21dbdac8115428bde6af3668db475e3,942.0,904.0,-38.0,38.0,ncloc_close,source_scope_difference_or_mixed
treatment,daojiAnime/vmq-fastapi,2025-02,static_analysis_warnings,both,exact_match,True,671f34b7e3cc086980180011cd647c1c8cadfe83,671f34b7e3cc086980180011cd647c1c8cadfe83,93.0,55.0,-38.0,38.0,ncloc_different,source_scope_difference_or_mixed
treatment,daojiAnime/vmq-fastapi,2025-03,static_analysis_warnings,both,exact_match,True,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,93.0,55.0,-38.0,38.0,ncloc_different,source_scope_difference_or_mixed
treatment,ericmjl/llamabot,2025-06,static_analysis_warnings,both,exact_match,True,24a8eda035d0e5052e1cfd42c663d1ce665f3a66,24a8eda035d0e5052e1cfd42c663d1ce665f3a66,183.0,145.0,-38.0,38.0,ncloc_close,source_scope_difference_or_mixed
treatment,Anemll/Anemll,2025-02,code_smells,both,exact_match,True,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,109.0,72.0,-37.0,37.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,Anemll/Anemll,2025-03,code_smells,both,paper_commit_missing,False,,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,109.0,72.0,-37.0,37.0,unknown,paper_commit_missing
treatment,ResearchHub/researchhub-backend,2024-06,static_analysis_warnings,both,exact_match,True,7de905300075c748dc563bca975343546e6c0ffd,7de905300075c748dc563bca975343546e6c0ffd,1015.0,979.0,-36.0,36.0,ncloc_close,source_scope_difference_or_mixed
treatment,appl-team/appl,2024-10,static_analysis_warnings,both,exact_match,True,2ec04e94ab8bce94db81d01af9a0593256a467df,2ec04e94ab8bce94db81d01af9a0593256a467df,214.0,178.0,-36.0,36.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,daojiAnime/vmq-fastapi,2025-02,code_smells,both,exact_match,True,671f34b7e3cc086980180011cd647c1c8cadfe83,671f34b7e3cc086980180011cd647c1c8cadfe83,90.0,54.0,-36.0,36.0,ncloc_different,source_scope_difference_or_mixed
treatment,daojiAnime/vmq-fastapi,2025-03,code_smells,both,exact_match,True,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,90.0,54.0,-36.0,36.0,ncloc_different,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-01,static_analysis_warnings,both,exact_match,True,3f7024818667473e5325ab23cc5eb36ff2ac5ca6,3f7024818667473e5325ab23cc5eb36ff2ac5ca6,343.0,307.0,-36.0,36.0,ncloc_close,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2025-03,code_smells,both,exact_match,True,c2a7a85367245521d1eb77b4eb87ab9d489e3313,c2a7a85367245521d1eb77b4eb87ab9d489e3313,679.0,644.0,-35.0,35.0,ncloc_close,source_scope_difference_or_mixed
treatment,appl-team/appl,2024-05,static_analysis_warnings,both,exact_match,True,8ef5e2d5487be1b1db7b0a8297bdb7bf5518a003,8ef5e2d5487be1b1db7b0a8297bdb7bf5518a003,170.0,135.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-06,static_analysis_warnings,both,exact_match,True,00d77488a29b1be1eeabb7cd945d340079a44045,00d77488a29b1be1eeabb7cd945d340079a44045,170.0,135.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-07,static_analysis_warnings,both,exact_match,True,3fb1d008a84c9be27334367ba09600cf32018f48,3fb1d008a84c9be27334367ba09600cf32018f48,193.0,158.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-08,static_analysis_warnings,both,exact_match,True,05fe92a2132abe2a0c219ebca314b8a726b0bf7a,05fe92a2132abe2a0c219ebca314b8a726b0bf7a,193.0,158.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-09,static_analysis_warnings,both,exact_match,True,944a298a991948d23b6c818a5bacb2d0509cd6d4,944a298a991948d23b6c818a5bacb2d0509cd6d4,204.0,169.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ericmjl/llamabot,2025-05,code_smells,both,exact_match,True,ff965a055c8e8cd88eb274aa2804ca56fb220156,ff965a055c8e8cd88eb274aa2804ca56fb220156,161.0,126.0,-35.0,35.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-01,code_smells,both,exact_match,True,3f7024818667473e5325ab23cc5eb36ff2ac5ca6,3f7024818667473e5325ab23cc5eb36ff2ac5ca6,311.0,276.0,-35.0,35.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2024-01,static_analysis_warnings,both,exact_match,True,7ca123dec130c4655a052d12bf7d9dce24c06867,7ca123dec130c4655a052d12bf7d9dce24c06867,116.0,81.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-02,static_analysis_warnings,both,exact_match,True,141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,111.0,76.0,-35.0,35.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,code_smells,both,exact_match,True,082dcef82b88940afa60985c64c398429d547f7f,082dcef82b88940afa60985c64c398429d547f7f,401.0,367.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,code_smells,both,exact_match,True,a2cf0eff16041de6c7dd1d55ed8fe389491a8558,a2cf0eff16041de6c7dd1d55ed8fe389491a8558,401.0,367.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,code_smells,both,exact_match,True,2ad3fe85e7d446edaf80cd78f6d8db36654b8d08,2ad3fe85e7d446edaf80cd78f6d8db36654b8d08,401.0,367.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-10,code_smells,both,exact_match,True,fcc15fef88fd0cd4f154b584f2e0fa082da10bfc,fcc15fef88fd0cd4f154b584f2e0fa082da10bfc,413.0,379.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-11,code_smells,both,exact_match,True,de2f651b9e4429956f6a8aa8845c55648db1079b,de2f651b9e4429956f6a8aa8845c55648db1079b,413.0,379.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-12,code_smells,both,exact_match,True,875f91c8c138c8b47e7e31292530ce72a1cabcc9,875f91c8c138c8b47e7e31292530ce72a1cabcc9,413.0,379.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,code_smells,both,exact_match,True,688729a935875ae3334b09ab9bfb1d2bc35697cf,688729a935875ae3334b09ab9bfb1d2bc35697cf,399.0,365.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-02,code_smells,both,exact_match,True,b9ab794a306ef3542a62c8773d05fecad4457598,b9ab794a306ef3542a62c8773d05fecad4457598,400.0,366.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-10,code_smells,both,exact_match,True,2ec04e94ab8bce94db81d01af9a0593256a467df,2ec04e94ab8bce94db81d01af9a0593256a467df,184.0,150.0,-34.0,34.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ResearchHub/researchhub-backend,2024-10,static_analysis_warnings,both,exact_match,True,6465c99f3778f57fe6a5e06231f5ea8b5d92b708,6465c99f3778f57fe6a5e06231f5ea8b5d92b708,878.0,845.0,-33.0,33.0,ncloc_close,source_scope_difference_or_mixed
treatment,appl-team/appl,2024-05,code_smells,both,exact_match,True,8ef5e2d5487be1b1db7b0a8297bdb7bf5518a003,8ef5e2d5487be1b1db7b0a8297bdb7bf5518a003,153.0,120.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-06,code_smells,both,exact_match,True,00d77488a29b1be1eeabb7cd945d340079a44045,00d77488a29b1be1eeabb7cd945d340079a44045,153.0,120.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-07,code_smells,both,exact_match,True,3fb1d008a84c9be27334367ba09600cf32018f48,3fb1d008a84c9be27334367ba09600cf32018f48,167.0,134.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-08,code_smells,both,exact_match,True,05fe92a2132abe2a0c219ebca314b8a726b0bf7a,05fe92a2132abe2a0c219ebca314b8a726b0bf7a,167.0,134.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,appl-team/appl,2024-09,code_smells,both,exact_match,True,944a298a991948d23b6c818a5bacb2d0509cd6d4,944a298a991948d23b6c818a5bacb2d0509cd6d4,178.0,145.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
control,odoo/industry,2024-09,static_analysis_warnings,both,exact_match,True,363fb6fddebfa90b4696d652a0e31ca4e48a0eef,363fb6fddebfa90b4696d652a0e31ca4e48a0eef,58.0,25.0,-33.0,33.0,ncloc_different,source_scope_difference_or_mixed
treatment,wdm0006/elote,2025-03,static_analysis_warnings,both,exact_match,True,7d95ac78907f9acdb234a220f6f456944fcc58ad,7d95ac78907f9acdb234a220f6f456944fcc58ad,123.0,90.0,-33.0,33.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-03,code_smells,both,exact_match,True,3ff413961e0ff4684127c19850df1c2843338daf,3ff413961e0ff4684127c19850df1c2843338daf,376.0,344.0,-32.0,32.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-04,code_smells,both,exact_match,True,cc5b3daa4ca5be8a55a19a0b764b05f9796832d1,cc5b3daa4ca5be8a55a19a0b764b05f9796832d1,375.0,343.0,-32.0,32.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-05,code_smells,both,exact_match,True,c731ca0e47b709258690e58819cec510094b9b19,c731ca0e47b709258690e58819cec510094b9b19,375.0,343.0,-32.0,32.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-06,code_smells,both,paper_commit_missing,False,,c731ca0e47b709258690e58819cec510094b9b19,375.0,343.0,-32.0,32.0,unknown,paper_commit_missing
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-07,code_smells,both,paper_commit_missing,False,,c731ca0e47b709258690e58819cec510094b9b19,375.0,343.0,-32.0,32.0,unknown,paper_commit_missing
control,thegreenwebfoundation/admin-portal,2024-02,code_smells,both,exact_match,True,db0477a64f9482fdb458c20de2489850a302fa22,db0477a64f9482fdb458c20de2489850a302fa22,317.0,286.0,-31.0,31.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-02,static_analysis_warnings,both,exact_match,True,db0477a64f9482fdb458c20de2489850a302fa22,db0477a64f9482fdb458c20de2489850a302fa22,349.0,318.0,-31.0,31.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2024-03,static_analysis_warnings,both,exact_match,True,eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-04,static_analysis_warnings,both,exact_match,True,e8d2d6824fd5dc19974b7944697126198e850264,e8d2d6824fd5dc19974b7944697126198e850264,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-05,static_analysis_warnings,both,exact_match,True,fc437afd7e83454b717af1d719022cd4aba3972b,fc437afd7e83454b717af1d719022cd4aba3972b,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-06,static_analysis_warnings,both,exact_match,True,8ad7226e1b0859749c46a294327b09a3b31ca5fa,8ad7226e1b0859749c46a294327b09a3b31ca5fa,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-07,static_analysis_warnings,both,exact_match,True,1f339c207881f89bdf2dc90251e2f2de3b16ce59,1f339c207881f89bdf2dc90251e2f2de3b16ce59,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-08,static_analysis_warnings,both,exact_match,True,453f5956e509445303ee1e161534b8e40f3b3d1c,453f5956e509445303ee1e161534b8e40f3b3d1c,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-09,static_analysis_warnings,both,exact_match,True,d378f576017983dfe556706e81fb9b1451d6b4d4,d378f576017983dfe556706e81fb9b1451d6b4d4,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-10,static_analysis_warnings,both,exact_match,True,e5f255e15fd671519bb9d73459a9890e00927ca3,e5f255e15fd671519bb9d73459a9890e00927ca3,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-11,static_analysis_warnings,both,exact_match,True,ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2024-12,static_analysis_warnings,both,exact_match,True,bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,105.0,74.0,-31.0,31.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-07,code_smells,both,exact_match,True,29b96b9086e9a713ae96d7100c99f2d13e32ed36,29b96b9086e9a713ae96d7100c99f2d13e32ed36,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-07,static_analysis_warnings,both,exact_match,True,29b96b9086e9a713ae96d7100c99f2d13e32ed36,29b96b9086e9a713ae96d7100c99f2d13e32ed36,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-08,code_smells,both,exact_match,True,4def71a34cef3f881e94999af7c0fd7295ffd9d3,4def71a34cef3f881e94999af7c0fd7295ffd9d3,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-08,static_analysis_warnings,both,exact_match,True,4def71a34cef3f881e94999af7c0fd7295ffd9d3,4def71a34cef3f881e94999af7c0fd7295ffd9d3,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-09,code_smells,both,exact_match,True,7bd73c0a166c43b2770b9bfcaecc38858758c594,7bd73c0a166c43b2770b9bfcaecc38858758c594,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,pieces-app/cli-agent,2024-09,static_analysis_warnings,both,exact_match,True,7bd73c0a166c43b2770b9bfcaecc38858758c594,7bd73c0a166c43b2770b9bfcaecc38858758c594,79.0,49.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,wdm0006/elote,2025-03,code_smells,both,exact_match,True,7d95ac78907f9acdb234a220f6f456944fcc58ad,7d95ac78907f9acdb234a220f6f456944fcc58ad,104.0,74.0,-30.0,30.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,static_analysis_warnings,both,exact_match,True,082dcef82b88940afa60985c64c398429d547f7f,082dcef82b88940afa60985c64c398429d547f7f,403.0,374.0,-29.0,29.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,static_analysis_warnings,both,exact_match,True,a2cf0eff16041de6c7dd1d55ed8fe389491a8558,a2cf0eff16041de6c7dd1d55ed8fe389491a8558,403.0,374.0,-29.0,29.0,ncloc_identical,rule_config_analyzer_profile_signal
