source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,metric,paper_value,our_value,diff,abs_diff
control,qiboteam/qibojit,2024-01,exact_match,48b51665775a70dfd4ab577864f57623f15e0073,48b51665775a70dfd4ab577864f57623f15e0073,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,yoongi43/music_audio_enhancement_conformer,2024-06,exact_match,06d103859f8ab290514bfaa6ef5b6d4e8645b665,06d103859f8ab290514bfaa6ef5b6d4e8645b665,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2025-04,exact_match,2680da4545b87717a8dbc869738238022ca84ee4,2680da4545b87717a8dbc869738238022ca84ee4,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,plurai-ai/intellagent,2025-02,exact_match,bce45c3eee74738cf4b78063df606a2032eab7fb,bce45c3eee74738cf4b78063df606a2032eab7fb,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,plurai-ai/intellagent,2025-01,exact_match,bbc98fc3879e3da56a0ba2bc2757f083bfb46451,bbc98fc3879e3da56a0ba2bc2757f083bfb46451,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,plurai-ai/intellagent,2024-12,exact_match,7b4c863963d5ab6ec0e8d976e0dcd920aa1dda54,7b4c863963d5ab6ec0e8d976e0dcd920aa1dda54,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,plurai-ai/intellagent,2024-11,exact_match,f5e76f30d5bac61a4cf73e6529fbc17cbab64342,f5e76f30d5bac61a4cf73e6529fbc17cbab64342,ncloc_identical,bugs,2.0,2.0,0.0,0.0
control,plurai-ai/intellagent,2024-10,exact_match,09c0a51e086f36524a9fbe84914a9894ab74dad0,09c0a51e086f36524a9fbe84914a9894ab74dad0,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2025-05,exact_match,8ba92648b44a8eddeae4bff61d32bef597029568,8ba92648b44a8eddeae4bff61d32bef597029568,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,kuleshov-group/caduceus,2024-05,exact_match,901884f6a6c9ad82ae36cbfdb056b272d9a4c64a,901884f6a6c9ad82ae36cbfdb056b272d9a4c64a,ncloc_identical,bugs,6.0,6.0,0.0,0.0
control,kuleshov-group/caduceus,2024-04,exact_match,17452f8c4066f5d562fdcfb3e4f28534cdc31015,17452f8c4066f5d562fdcfb3e4f28534cdc31015,ncloc_identical,bugs,6.0,6.0,0.0,0.0
control,pieces-app/cli-agent,2024-09,exact_match,7bd73c0a166c43b2770b9bfcaecc38858758c594,7bd73c0a166c43b2770b9bfcaecc38858758c594,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,taylorwilsdon/open-webui-tools,2025-03,exact_match,510cbf0c66b775568e31bb2ce595435915c1f2f0,510cbf0c66b775568e31bb2ce595435915c1f2f0,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,taylorwilsdon/open-webui-tools,2025-02,exact_match,8e47bf8a6ae007fa8706931251f2c0c521911bf9,8e47bf8a6ae007fa8706931251f2c0c521911bf9,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,slopp/30_days_of_dagster,2024-11,exact_match,effb6b4d19242e3e0c5937ac28cc42fa2a2691e2,effb6b4d19242e3e0c5937ac28cc42fa2a2691e2,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,saucer-man/qq_msg_decode,2024-06,exact_match,073990b5331ccb62793a16c653b390bdea01f0cd,073990b5331ccb62793a16c653b390bdea01f0cd,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,ruiqini/NTFields,2024-07,exact_match,b9b6efbcf876d2641e0edcf962c68119558cddb1,b9b6efbcf876d2641e0edcf962c68119558cddb1,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-10,exact_match,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-06,exact_match,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-05,exact_match,b26234ca26d401d2aa3188cb603a9f7838bf808d,b26234ca26d401d2aa3188cb603a9f7838bf808d,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Chocksy/qc-options-framework,2024-07,exact_match,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,Chocksy/qc-options-framework,2024-06,exact_match,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,Chocksy/qc-options-framework,2024-04,exact_match,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-08,exact_match,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-07,exact_match,87df5e43eff43caa79cc09749b9a6c1368729d3e,87df5e43eff43caa79cc09749b9a6c1368729d3e,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-05,exact_match,981b2cb1c4a5589604f72af592f4ea725333b4c8,981b2cb1c4a5589604f72af592f4ea725333b4c8,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,The-Pocket/PocketFlow,2025-03,exact_match,4d6249a38eb721208371e80be8c5a688b5ee3e01,4d6249a38eb721208371e80be8c5a688b5ee3e01,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow,2025-01,exact_match,6e08e32d96dfbf104983131d93ffc1a53a172632,6e08e32d96dfbf104983131d93ffc1a53a172632,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow,2024-12,exact_match,976a266cd3981e37db457c6ec5f2d67928597a98,976a266cd3981e37db457c6ec5f2d67928597a98,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-02,exact_match,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-01,exact_match,72683f55d312c6f3938b60b7762200802a81f56c,72683f55d312c6f3938b60b7762200802a81f56c,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-12,exact_match,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-11,exact_match,74da233ac46648847f2a3055f9332c60819a8d8b,74da233ac46648847f2a3055f9332c60819a8d8b,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,wdm0006/pygeohash,2024-06,exact_match,dc156ef2b72788f384e5bcc6559539e0d9f07a2f,dc156ef2b72788f384e5bcc6559539e0d9f07a2f,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,wdm0006/git-pandas,2025-04,exact_match,3815222038eed6b1e893906d4f8de50e6dcc814c,3815222038eed6b1e893906d4f8de50e6dcc814c,ncloc_identical,bugs,3.0,3.0,0.0,0.0
treatment,wdm0006/git-pandas,2025-03,exact_match,cffcadc6cb43f955247ebca1e572b1cdbdfbe2cb,cffcadc6cb43f955247ebca1e572b1cdbdfbe2cb,ncloc_identical,bugs,3.0,3.0,0.0,0.0
treatment,zilliztech/mcp-server-milvus,2025-06,exact_match,02fb0592513af3b3e05a12f948a35f98bd2f8447,02fb0592513af3b3e05a12f948a35f98bd2f8447,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,zilliztech/mcp-server-milvus,2025-05,exact_match,a5ca1c1e427d9f9ea0bbfcef26c62f2c6d111de2,a5ca1c1e427d9f9ea0bbfcef26c62f2c6d111de2,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,zilliztech/mcp-server-milvus,2025-04,exact_match,f077a68012b3d73a19b68aa0ededcb2d82fb3cd6,f077a68012b3d73a19b68aa0ededcb2d82fb3cd6,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,zilliztech/mcp-server-milvus,2025-03,exact_match,7b8e5e0c9e5578b5b7bac3657c33c0ac796389c8,7b8e5e0c9e5578b5b7bac3657c33c0ac796389c8,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,yihozhang/most-influential-pl-papers,2025-01,exact_match,cd397fb86c16b68e2dfafc7f74667b492be74a1d,cd397fb86c16b68e2dfafc7f74667b492be74a1d,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2025-07,exact_match,bda3ed028bed8cd3e79e3486f54324b015ca34dd,bda3ed028bed8cd3e79e3486f54324b015ca34dd,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,vcs-python/vcspull,2025-06,exact_match,37c24d61ba75e25a45f6b2d3cb8e108110721c1c,37c24d61ba75e25a45f6b2d3cb8e108110721c1c,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,vcs-python/vcspull,2024-11,exact_match,b264d577fb8b4da0ff776a1ab7d6360c2cdc99a0,b264d577fb8b4da0ff776a1ab7d6360c2cdc99a0,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,yeagerai/genlayer-studio,2024-04,exact_match,96be12e9efe60279012b01387fde0f9913424a43,96be12e9efe60279012b01387fde0f9913424a43,ncloc_identical,bugs,9.0,9.0,0.0,0.0
treatment,xzq-xu/jvm-mcp-server,2025-05,exact_match,eb13fc337fe0ac17074b4eb285a81217e48c0948,eb13fc337fe0ac17074b4eb285a81217e48c0948,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,xzq-xu/jvm-mcp-server,2025-03,exact_match,6bd46892290772bf681399797006109ac16c2d65,6bd46892290772bf681399797006109ac16c2d65,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,wdm0006/pygeohash,2024-12,exact_match,bbdf29d420b64a54db2c15930f076b6a0104c839,bbdf29d420b64a54db2c15930f076b6a0104c839,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,wdm0006/pygeohash,2024-07,exact_match,43518444259c181063ad57ad0b0349cb3512e636,43518444259c181063ad57ad0b0349cb3512e636,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,MDGrey33/pyvisionai,2024-11,exact_match,5de5bb849743946bd1d9c9e952553c9169c80763,5de5bb849743946bd1d9c9e952553c9169c80763,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-03,exact_match,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-10,exact_match,fbf3cb6670e5a8c4cba18f52353cd90fdf0505b1,fbf3cb6670e5a8c4cba18f52353cd90fdf0505b1,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-09,exact_match,f7d31f6c3adc7643c7cd2a8ecf179727eb472c4c,f7d31f6c3adc7643c7cd2a8ecf179727eb472c4c,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-02,exact_match,38329d13a91487cee00fdb3eccb8c5deb6a7d3e3,38329d13a91487cee00fdb3eccb8c5deb6a7d3e3,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-01,exact_match,8bc648e399de9e70ef52f5b3dc36ddf606abb2b2,8bc648e399de9e70ef52f5b3dc36ddf606abb2b2,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-12,exact_match,b86abc0161578cfd515df69e31eaa3ea510ca014,b86abc0161578cfd515df69e31eaa3ea510ca014,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,ezyang/codemcp,2025-03,exact_match,5295ec34409551d3aefad86af2d30a2c3b50fb25,5295ec34409551d3aefad86af2d30a2c3b50fb25,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,MDGrey33/pyvisionai,2025-07,exact_match,cc125c05100115df578cbcdf0da4e57778e423aa,cc125c05100115df578cbcdf0da4e57778e423aa,ncloc_identical,bugs,7.0,7.0,0.0,0.0
treatment,MDGrey33/pyvisionai,2025-01,exact_match,d8734a74c827d45abd29ea748b738afb2499b512,d8734a74c827d45abd29ea748b738afb2499b512,ncloc_identical,bugs,4.0,4.0,0.0,0.0
treatment,SlyyCooper/cursorrules-architect,2025-01,exact_match,923980a8c89c3ca3aab6115b45b55279637aca9c,923980a8c89c3ca3aab6115b45b55279637aca9c,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-04,exact_match,53843abd131687692cee17c024984f27e17441b8,53843abd131687692cee17c024984f27e17441b8,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-02,exact_match,cb885ab6cac83cc2bdaa1fd3a854b6f4992228b1,cb885ab6cac83cc2bdaa1fd3a854b6f4992228b1,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-01,exact_match,9c7301539aed37d5e02e8fd9503d388c2cc3cb42,9c7301539aed37d5e02e8fd9503d388c2cc3cb42,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2025-04,exact_match,ea9f4df00a3334325140e0045c50fdb1f9918e34,ea9f4df00a3334325140e0045c50fdb1f9918e34,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,MDGrey33/pyvisionai,2024-12,exact_match,5a152034b3e647e846b4194403e26ab8938d38dc,5a152034b3e647e846b4194403e26ab8938d38dc,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,zhipeixu/FakeShield,2025-03,exact_match,7bd43c8badef7341807e85e55a8b216dac6c2424,7bd43c8badef7341807e85e55a8b216dac6c2424,ncloc_identical,bugs,15.0,15.0,0.0,0.0
control,zhipeixu/FakeShield,2025-02,exact_match,b807b92ac958678bb278e741864ba4b821fb73c1,b807b92ac958678bb278e741864ba4b821fb73c1,ncloc_identical,bugs,15.0,15.0,0.0,0.0
control,zeyangsha/De-Fake,2025-06,exact_match,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,SlyyCooper/cursorrules-architect,2025-02,exact_match,0db19978d1d87932ae23a291135eaf6c4eda6537,0db19978d1d87932ae23a291135eaf6c4eda6537,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,SlyyCooper/cursorrules-architect,2024-12,exact_match,dceafd28aaef126e419f0a98eba0be2a54217ee2,dceafd28aaef126e419f0a98eba0be2a54217ee2,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,SlyyCooper/cursorrules-architect,2024-11,exact_match,c9dcee5dd49dff38f787137e838c002ede504d7a,c9dcee5dd49dff38f787137e838c002ede504d7a,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Ody-Z/Trading_Game_Simulator,2025-02,exact_match,50bbbe078988b2f37720c247a12d2a8368e3e283,50bbbe078988b2f37720c247a12d2a8368e3e283,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Mineru98/mysql-mcp-server,2025-03,exact_match,e183dda6defcde596631e6cf1d5764c988a043f2,e183dda6defcde596631e6cf1d5764c988a043f2,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-06,exact_match,840bf311a24b770f0bddce641acfcc26f8c852d3,840bf311a24b770f0bddce641acfcc26f8c852d3,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-05,exact_match,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-07,exact_match,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,zhou19830318/xiaozhi_micropython,2025-03,exact_match,b955d3bbda8261f03a696a384478da99e2fcd1e7,b955d3bbda8261f03a696a384478da99e2fcd1e7,ncloc_identical,bugs,5.0,5.0,0.0,0.0
control,zhou19830318/xiaozhi_micropython,2025-02,exact_match,473428f27072b11b9c762805854b4301de69dc97,473428f27072b11b9c762805854b4301de69dc97,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,zhipeixu/FakeShield,2025-06,exact_match,346cb6c74c9a426c1c00d98b13e5f417161a94c1,346cb6c74c9a426c1c00d98b13e5f417161a94c1,ncloc_identical,bugs,15.0,15.0,0.0,0.0
control,zhipeixu/FakeShield,2025-05,exact_match,c34dab9b8df3dc77d2632344eb0d0af387d0658f,c34dab9b8df3dc77d2632344eb0d0af387d0658f,ncloc_identical,bugs,15.0,15.0,0.0,0.0
control,zhipeixu/FakeShield,2025-04,exact_match,2910fb826ea20e11c2c2553c36984630216c0bab,2910fb826ea20e11c2c2553c36984630216c0bab,ncloc_identical,bugs,15.0,15.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-04,exact_match,a47d24eaa2e788005bda981bc81601dc1324825e,a47d24eaa2e788005bda981bc81601dc1324825e,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-03,exact_match,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-02,exact_match,26904b6524e3139a36005bd9d482feb396099c25,26904b6524e3139a36005bd9d482feb396099c25,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,yoongi43/music_audio_enhancement_conformer,2024-11,exact_match,becf3cb1210c88b04dc7b2813c9181af36e234bf,becf3cb1210c88b04dc7b2813c9181af36e234bf,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,1mrat/cursor-taskrunner,2024-08,exact_match,53d6ca106d0525b5eec3d03eba2406488da0ddcd,53d6ca106d0525b5eec3d03eba2406488da0ddcd,ncloc_identical,bugs,1.0,1.0,0.0,0.0
control,zhou19830318/xiaozhi_micropython,2025-04,exact_match,4060890db5ad92005f3c323fa1a99a6a15ad2e21,4060890db5ad92005f3c323fa1a99a6a15ad2e21,ncloc_identical,bugs,5.0,5.0,0.0,0.0
control,wasilukm/hoymiles-mqtt,2024-02,exact_match,b16e8f0e4abd81127ad13ba1119a9a9b03ecc98b,b16e8f0e4abd81127ad13ba1119a9a9b03ecc98b,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,vortezwohl/Bhakti,2025-04,exact_match,3c1e782cb94cc3a3880de6151bcc17dce24521ac,3c1e782cb94cc3a3880de6151bcc17dce24521ac,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,TheSethRose/Agent-Chat,2024-10,exact_match,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-Cursor,2025-03,exact_match,0e69c81e74a3927d34b760beaca3a7775d650051,0e69c81e74a3927d34b760beaca3a7775d650051,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,exact_match,200903e33e7756a880160f8b7c5d6e5dd51794a6,200903e33e7756a880160f8b7c5d6e5dd51794a6,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-08,exact_match,2107467d8bfea24b2ed00e8a56a8917fa5dc398b,2107467d8bfea24b2ed00e8a56a8917fa5dc398b,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-07,exact_match,a85ce7e413902b0852cf2a33e99744ca1bcacea7,a85ce7e413902b0852cf2a33e99744ca1bcacea7,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-06,exact_match,1c105c02bc7c42261ed20d3a423ffb0748f260cd,1c105c02bc7c42261ed20d3a423ffb0748f260cd,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-11,exact_match,bd1c2d1b3ed770cc428a33199e1c98d1f8a3a103,bd1c2d1b3ed770cc428a33199e1c98d1f8a3a103,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2024-10,exact_match,4d1223308f0af114f40b665a93dd43ec0872ce0f,4d1223308f0af114f40b665a93dd43ec0872ce0f,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-05,exact_match,bb859e5af285f0f047ec7deefa7ebcb8240385b3,bb859e5af285f0f047ec7deefa7ebcb8240385b3,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-04,exact_match,8a4a1b08a2ccf767f0a4c503ccf6a8a6ab77e787,8a4a1b08a2ccf767f0a4c503ccf6a8a6ab77e787,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-03,exact_match,16714fcc24a8447040363e7e2806cdf2d8b6dcfa,16714fcc24a8447040363e7e2806cdf2d8b6dcfa,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-12,exact_match,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-05,exact_match,48f57bff6b88858243cc1712b0709dd8b39e056e,48f57bff6b88858243cc1712b0709dd8b39e056e,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-10,exact_match,9553c45a69c3918d93ffcd4cbf2a07b1102e71aa,9553c45a69c3918d93ffcd4cbf2a07b1102e71aa,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-09,exact_match,63fed9afe7605f446c0a6975d65c9bdf50fbb7ca,63fed9afe7605f446c0a6975d65c9bdf50fbb7ca,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,ToolUse/infinite-ai-seo,2025-02,exact_match,d4019a3edb442ae7ffddbfdad289ec92400d32ee,d4019a3edb442ae7ffddbfdad289ec92400d32ee,ncloc_identical,bugs,2.0,2.0,0.0,0.0
treatment,codingforentrepreneurs/Cursor-Django,2024-10,exact_match,62068036fd145b8473920dbf910b42e5bf96d54a,62068036fd145b8473920dbf910b42e5bf96d54a,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,jmurth1234/ClaudePlayer,2025-03,exact_match,aa32d533362ab550e93e5febb504b5e33c17698f,aa32d533362ab550e93e5febb504b5e33c17698f,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-11,exact_match,85180da2f42fec93ac9252567feb3f02f0a86c44,85180da2f42fec93ac9252567feb3f02f0a86c44,ncloc_identical,bugs,1.0,1.0,0.0,0.0
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-03,exact_match,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-02,exact_match,454fb5c8dc99a5df515f84a3a9cdcea6b957b3b0,454fb5c8dc99a5df515f84a3a9cdcea6b957b3b0,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-08,exact_match,680a1b2f54645818d0eac7880347d31a8cb4a115,680a1b2f54645818d0eac7880347d31a8cb4a115,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-07,exact_match,9eacaaa755698da13bfbe0f766735cd190c479bc,9eacaaa755698da13bfbe0f766735cd190c479bc,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-06,exact_match,893901c7e1a213e2c62f8d68451836002ac54416,893901c7e1a213e2c62f8d68451836002ac54416,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,ysj9909/SHViT,2024-04,exact_match,fee7ce4258e81baf9e929e90f26168d632d186a7,fee7ce4258e81baf9e929e90f26168d632d186a7,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,yoongi43/music_audio_enhancement_conformer,2025-03,exact_match,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,yoongi43/music_audio_enhancement_conformer,2025-01,exact_match,c2ff1e0c58123c2c8dd37f62a817788f06e29010,c2ff1e0c58123c2c8dd37f62a817788f06e29010,ncloc_identical,bugs,0.0,0.0,0.0,0.0
treatment,Elevate-Code/better-voice-typing,2025-06,exact_match,b2c1fb94b85d91156f3d63587812a0ff1b644e51,b2c1fb94b85d91156f3d63587812a0ff1b644e51,ncloc_identical,bugs,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-04,exact_match,1453612292d377ba00ed894355d0bd96992a89c5,1453612292d377ba00ed894355d0bd96992a89c5,ncloc_identical,bugs,0.0,0.0,0.0,0.0
