source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,metric,paper_value,our_value,diff,abs_diff
control,BalancerMaxis/multisig-ops,2024-02,exact_match,df970e8b772a5bcd3d75893a4ad23c0f9cba345c,df970e8b772a5bcd3d75893a4ad23c0f9cba345c,ncloc_different,cognitive_complexity,1565.0,1601.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-04,exact_match,293b45f01cfdbe37abab909b627f9419f8a6a0be,293b45f01cfdbe37abab909b627f9419f8a6a0be,ncloc_different,cognitive_complexity,1644.0,1680.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-07,exact_match,bfb22ac38e1c315d7ca2087ce4d8d2d81981e0cc,bfb22ac38e1c315d7ca2087ce4d8d2d81981e0cc,ncloc_different,cognitive_complexity,2119.0,2155.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-05,exact_match,fd38e66687763b0ff3795de0978304eeed41ec45,fd38e66687763b0ff3795de0978304eeed41ec45,ncloc_different,cognitive_complexity,2187.0,2223.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-08,exact_match,cf6f7f1782e8b6ee5ec7b47529e5b43eb3634aad,cf6f7f1782e8b6ee5ec7b47529e5b43eb3634aad,ncloc_different,cognitive_complexity,1755.0,1791.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-01,exact_match,6ab6c1a7bd43de48366f370db059ffac768caf4a,6ab6c1a7bd43de48366f370db059ffac768caf4a,ncloc_different,cognitive_complexity,1510.0,1546.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-08,exact_match,5483a5ab2c8ec21b205d21bfb3d3b7b96a737fe9,5483a5ab2c8ec21b205d21bfb3d3b7b96a737fe9,ncloc_different,cognitive_complexity,2190.0,2226.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-03,exact_match,ee129356940cfa41c62e1bbda188aaa1bd7f25fe,ee129356940cfa41c62e1bbda188aaa1bd7f25fe,ncloc_different,cognitive_complexity,2082.0,2118.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-07,exact_match,ef51287d70e9efda0138c4589d010f62bd1b519e,ef51287d70e9efda0138c4589d010f62bd1b519e,ncloc_different,cognitive_complexity,1733.0,1769.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-05,exact_match,11a86b0fffa84f618b236372f79ebdedd003a168,11a86b0fffa84f618b236372f79ebdedd003a168,ncloc_different,cognitive_complexity,1674.0,1710.0,36.0,36.0
control,OSU-NLP-Group/HippoRAG,2025-04,exact_match,c0a8b6e27f340d7703d83c48c671d2cb5223d712,c0a8b6e27f340d7703d83c48c671d2cb5223d712,ncloc_different,cognitive_complexity,679.0,713.0,34.0,34.0
treatment,airweave-ai/airweave,2025-03,exact_match,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,ncloc_different,cognitive_complexity,2894.0,2919.0,25.0,25.0
control,MalevichAI/malevich,2024-05,exact_match,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,ncloc_different,cognitive_complexity,1792.0,1771.0,-21.0,21.0
control,MalevichAI/malevich,2024-06,exact_match,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,ncloc_different,cognitive_complexity,2209.0,2188.0,-21.0,21.0
control,MalevichAI/malevich,2024-07,exact_match,13324dbffc516f909d4d880974c49c261f29e2ad,13324dbffc516f909d4d880974c49c261f29e2ad,ncloc_close,cognitive_complexity,2473.0,2452.0,-21.0,21.0
control,MalevichAI/malevich,2024-08,exact_match,b14b7869cf9cf411357168cf062b5c0539aeaa2c,b14b7869cf9cf411357168cf062b5c0539aeaa2c,ncloc_close,cognitive_complexity,2729.0,2708.0,-21.0,21.0
control,MalevichAI/malevich,2024-04,exact_match,64bf75a1e73d6975b39e06dcbec1c88e4e875218,64bf75a1e73d6975b39e06dcbec1c88e4e875218,ncloc_different,cognitive_complexity,1785.0,1764.0,-21.0,21.0
control,MalevichAI/malevich,2024-09,exact_match,e5326dda025f274046cbc18492e7c358fc334c9a,e5326dda025f274046cbc18492e7c358fc334c9a,ncloc_close,cognitive_complexity,2779.0,2758.0,-21.0,21.0
control,MalevichAI/malevich,2024-10,exact_match,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,ncloc_close,cognitive_complexity,2808.0,2787.0,-21.0,21.0
control,MalevichAI/malevich,2024-11,exact_match,18e8b19a7506c7b51453be5726f3ad733279f7fe,18e8b19a7506c7b51453be5726f3ad733279f7fe,ncloc_close,cognitive_complexity,2808.0,2787.0,-21.0,21.0
treatment,getsentry/sentry,2024-11,exact_match,8e45680a887ec96c50c1f43fffe1ac8f2b6c54aa,8e45680a887ec96c50c1f43fffe1ac8f2b6c54aa,ncloc_close,cognitive_complexity,95745.0,95726.0,-19.0,19.0
treatment,getsentry/sentry,2025-07,exact_match,71c2f5f3925610f3aa1871ace1c20f48eeff3db8,71c2f5f3925610f3aa1871ace1c20f48eeff3db8,ncloc_close,cognitive_complexity,113249.0,113230.0,-19.0,19.0
treatment,getsentry/sentry,2024-06,exact_match,27f0f976edf02d303fc16cab7a481e588be43e8e,27f0f976edf02d303fc16cab7a481e588be43e8e,ncloc_close,cognitive_complexity,89523.0,89504.0,-19.0,19.0
treatment,getsentry/sentry,2025-02,exact_match,c4502d06cff34abeb8f58810743fb907ee914348,c4502d06cff34abeb8f58810743fb907ee914348,ncloc_close,cognitive_complexity,100874.0,100855.0,-19.0,19.0
treatment,getsentry/sentry,2025-01,exact_match,d210118fce94310ef5858d51efe16ee26c995a48,d210118fce94310ef5858d51efe16ee26c995a48,ncloc_close,cognitive_complexity,97522.0,97503.0,-19.0,19.0
treatment,getsentry/sentry,2024-12,exact_match,707f353d2d1933fbf951478c414838f9e5956b38,707f353d2d1933fbf951478c414838f9e5956b38,ncloc_close,cognitive_complexity,96630.0,96611.0,-19.0,19.0
treatment,getsentry/sentry,2025-08,exact_match,b9dc9712a91c4dbf3cb1550254113c1599388e57,b9dc9712a91c4dbf3cb1550254113c1599388e57,ncloc_close,cognitive_complexity,113904.0,113885.0,-19.0,19.0
treatment,getsentry/sentry,2024-08,exact_match,14b776d65b324705fca7edfd2c88a748429d54e3,14b776d65b324705fca7edfd2c88a748429d54e3,ncloc_close,cognitive_complexity,92630.0,92611.0,-19.0,19.0
treatment,getsentry/sentry,2025-06,exact_match,4f2be477198bf2814c6d6cd4b80ba19cbe386908,4f2be477198bf2814c6d6cd4b80ba19cbe386908,ncloc_close,cognitive_complexity,110896.0,110877.0,-19.0,19.0
treatment,getsentry/sentry,2024-10,exact_match,ad46b361e2e960136b68f1647b936af1b3f6752a,ad46b361e2e960136b68f1647b936af1b3f6752a,ncloc_close,cognitive_complexity,94803.0,94784.0,-19.0,19.0
treatment,getsentry/sentry,2024-07,exact_match,3efa8cf306b9650d8129ffeaca77601b833b1009,3efa8cf306b9650d8129ffeaca77601b833b1009,ncloc_close,cognitive_complexity,91258.0,91239.0,-19.0,19.0
treatment,getsentry/sentry,2024-05,exact_match,0d270ad1c8532bb133772a03e166dca23a3a08ad,0d270ad1c8532bb133772a03e166dca23a3a08ad,ncloc_close,cognitive_complexity,88383.0,88364.0,-19.0,19.0
treatment,panther-labs/panther-analysis,2025-04,exact_match,eabf1e5d7347d0b16fe04f1cdd8177cea566739f,eabf1e5d7347d0b16fe04f1cdd8177cea566739f,ncloc_close,cognitive_complexity,2643.0,2658.0,15.0,15.0
treatment,VRSEN/agency-swarm,2025-03,exact_match,4b18a7ff2faa51f5c12193db2b517ce06d346dd2,4b18a7ff2faa51f5c12193db2b517ce06d346dd2,ncloc_close,cognitive_complexity,1540.0,1553.0,13.0,13.0
treatment,Multi-V-VM/MVVM,2025-03,exact_match,f456d539ee60292051196e9fd5740f15e99882c1,f456d539ee60292051196e9fd5740f15e99882c1,ncloc_different,cognitive_complexity,1597.0,1608.0,11.0,11.0
control,odoo/industry,2024-12,exact_match,b0c6c4833766ee9c4a6f64d2663b8b6d43b9812f,b0c6c4833766ee9c4a6f64d2663b8b6d43b9812f,ncloc_different,cognitive_complexity,151.0,162.0,11.0,11.0
control,odoo/industry,2025-01,exact_match,283fd68724ac1ac1a2a8488549fe2321323729a8,283fd68724ac1ac1a2a8488549fe2321323729a8,ncloc_different,cognitive_complexity,150.0,161.0,11.0,11.0
treatment,Multi-V-VM/MVVM,2025-06,exact_match,455d90d1d94a0da1064edc98bf909de3ceaf271d,455d90d1d94a0da1064edc98bf909de3ceaf271d,ncloc_different,cognitive_complexity,1597.0,1608.0,11.0,11.0
treatment,Multi-V-VM/MVVM,2025-07,exact_match,993e036efe871d117bdcfd14246a69f407fc5ef6,993e036efe871d117bdcfd14246a69f407fc5ef6,ncloc_different,cognitive_complexity,1597.0,1608.0,11.0,11.0
control,microsoft/AzureTRE,2025-04,exact_match,95172bd84e7770b56d22702d2e1e38d5bda4471f,95172bd84e7770b56d22702d2e1e38d5bda4471f,ncloc_close,cognitive_complexity,2303.0,2312.0,9.0,9.0
treatment,tw-haiven/haiven,2025-04,exact_match,8aded9a7f73cc6ad47b174ea192cd052543ad7cb,8aded9a7f73cc6ad47b174ea192cd052543ad7cb,ncloc_different,cognitive_complexity,988.0,981.0,-7.0,7.0
treatment,ethyca/fides,2025-05,exact_match,013705a19dd54de748b589460505f92f0b100cc9,013705a19dd54de748b589460505f92f0b100cc9,ncloc_close,cognitive_complexity,14419.0,14426.0,7.0,7.0
treatment,ethyca/fides,2025-06,exact_match,25f89cf50afcac815c38422d299fb39b35cd76a3,25f89cf50afcac815c38422d299fb39b35cd76a3,ncloc_close,cognitive_complexity,14426.0,14433.0,7.0,7.0
treatment,ethyca/fides,2025-07,exact_match,9f183a7ab5faa5eb0efd7d4da31808a978b91242,9f183a7ab5faa5eb0efd7d4da31808a978b91242,ncloc_close,cognitive_complexity,15629.0,15636.0,7.0,7.0
treatment,ethyca/fides,2025-08,exact_match,cb4eb8bd6ccc98b8e68630f3f7d938f1b3bf953a,cb4eb8bd6ccc98b8e68630f3f7d938f1b3bf953a,ncloc_close,cognitive_complexity,16701.0,16708.0,7.0,7.0
treatment,terryyin/lizard,2025-03,exact_match,86951d42c1f4fe5eaf00d258df2ab61952867838,86951d42c1f4fe5eaf00d258df2ab61952867838,ncloc_different,cognitive_complexity,4823.0,4828.0,5.0,5.0
control,PennyLaneAI/catalyst,2025-04,exact_match,6b142ed845381abc56f14054aa2abaec7e34b6c7,6b142ed845381abc56f14054aa2abaec7e34b6c7,ncloc_close,cognitive_complexity,3139.0,3143.0,4.0,4.0
control,aws/nova-act,2025-04,exact_match,d13683ac30876df8004b7eaeb6ed9db10607a419,d13683ac30876df8004b7eaeb6ed9db10607a419,ncloc_close,cognitive_complexity,349.0,353.0,4.0,4.0
treatment,ethyca/fides,2024-06,exact_match,6041a493e7e36e60b9267b9402c7c3332ab3f170,6041a493e7e36e60b9267b9402c7c3332ab3f170,ncloc_close,cognitive_complexity,10862.0,10864.0,2.0,2.0
treatment,ethyca/fides,2024-07,exact_match,84447c0a004c65a5552acdee70ffa76a59fc864f,84447c0a004c65a5552acdee70ffa76a59fc864f,ncloc_close,cognitive_complexity,11183.0,11185.0,2.0,2.0
treatment,ethyca/fides,2025-03,exact_match,524ff93669d122111bfd73df1c4ca2c2d9d7d100,524ff93669d122111bfd73df1c4ca2c2d9d7d100,ncloc_close,cognitive_complexity,13783.0,13785.0,2.0,2.0
treatment,ethyca/fides,2025-02,exact_match,c51cd945858ae1bbcc1f72c26ab4422f3f019907,c51cd945858ae1bbcc1f72c26ab4422f3f019907,ncloc_close,cognitive_complexity,13094.0,13096.0,2.0,2.0
treatment,ethyca/fides,2024-09,exact_match,a6510c126e548353bfa0c6dcde66796d998dcdad,a6510c126e548353bfa0c6dcde66796d998dcdad,ncloc_close,cognitive_complexity,11714.0,11716.0,2.0,2.0
treatment,ethyca/fides,2024-08,exact_match,e9174b771155abc0ff3faf1fb7b8b76836788617,e9174b771155abc0ff3faf1fb7b8b76836788617,ncloc_close,cognitive_complexity,11461.0,11463.0,2.0,2.0
control,qiboteam/qibojit,2025-04,exact_match,f4a8169a88b7e2e6d7af61ed932a9bbe0f7cab4d,f4a8169a88b7e2e6d7af61ed932a9bbe0f7cab4d,ncloc_different,cognitive_complexity,372.0,370.0,-2.0,2.0
treatment,ethyca/fides,2024-03,exact_match,321e9d4355a51a88bffdb51a20d85974e192f04d,321e9d4355a51a88bffdb51a20d85974e192f04d,ncloc_close,cognitive_complexity,9918.0,9920.0,2.0,2.0
treatment,ethyca/fides,2024-05,exact_match,d50f5b3622c9058eee0c9aceb7f48463469afada,d50f5b3622c9058eee0c9aceb7f48463469afada,ncloc_close,cognitive_complexity,10677.0,10679.0,2.0,2.0
treatment,ethyca/fides,2024-10,exact_match,d60ec78344f18bd0118e088612f496f4e816386c,d60ec78344f18bd0118e088612f496f4e816386c,ncloc_close,cognitive_complexity,11877.0,11879.0,2.0,2.0
treatment,ethyca/fides,2024-11,exact_match,f1865030d52eabe84e650a576c9f0449d24d90a3,f1865030d52eabe84e650a576c9f0449d24d90a3,ncloc_close,cognitive_complexity,12048.0,12050.0,2.0,2.0
treatment,ethyca/fides,2024-12,exact_match,f77633e33a7b3e77e127caedfbd5d4c0256590c5,f77633e33a7b3e77e127caedfbd5d4c0256590c5,ncloc_close,cognitive_complexity,11604.0,11606.0,2.0,2.0
treatment,ethyca/fides,2025-01,exact_match,c4d69ccb55793e152b0e29c7288dfd342176466f,c4d69ccb55793e152b0e29c7288dfd342176466f,ncloc_close,cognitive_complexity,11794.0,11796.0,2.0,2.0
treatment,ethyca/fides,2024-04,exact_match,c617f6804ae5f841bd61f65729c1186f3c95d5b8,c617f6804ae5f841bd61f65729c1186f3c95d5b8,ncloc_close,cognitive_complexity,10281.0,10283.0,2.0,2.0
control,odoo/industry,2024-11,exact_match,44ed3fa0802163f13d2b23ca0fdc7f50df80d267,44ed3fa0802163f13d2b23ca0fdc7f50df80d267,ncloc_different,cognitive_complexity,152.0,151.0,-1.0,1.0
control,odoo/industry,2025-04,exact_match,4e2c17503e81e773ef0ebb4f6994af6bfed3865b,4e2c17503e81e773ef0ebb4f6994af6bfed3865b,ncloc_close,cognitive_complexity,228.0,227.0,-1.0,1.0
control,ITSpecialist111/ai_automation_suggester,2025-04,exact_match,b2a018afeec2a56847d31897e1224b6dfccd30c7,b2a018afeec2a56847d31897e1224b6dfccd30c7,ncloc_identical,cognitive_complexity,165.0,164.0,-1.0,1.0
control,NVIDIA/cuEquivariance,2025-04,exact_match,63765206185021ff123b68ffaa3f37053ec68906,63765206185021ff123b68ffaa3f37053ec68906,ncloc_close,cognitive_complexity,2351.0,2352.0,1.0,1.0
treatment,tmux-python/tmuxp,2025-05,exact_match,d9d4038baa7ecee9623fd770703b544ecec78ad0,d9d4038baa7ecee9623fd770703b544ecec78ad0,ncloc_identical,cognitive_complexity,954.0,954.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-04,exact_match,fad8ac65bba4223e4e082a09149221396a852e0b,fad8ac65bba4223e4e082a09149221396a852e0b,ncloc_identical,cognitive_complexity,954.0,954.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-03,exact_match,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,ncloc_identical,cognitive_complexity,954.0,954.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-02,exact_match,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,ncloc_identical,cognitive_complexity,954.0,954.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-01,exact_match,b3f7d78f9422faebdb534b1e9a33be4e93567164,b3f7d78f9422faebdb534b1e9a33be4e93567164,ncloc_identical,cognitive_complexity,938.0,938.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-12,exact_match,bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-11,exact_match,ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tony/django-docutils,2024-06,exact_match,ed75180f3d90e6143179995c2c67b6404e7dcb76,ed75180f3d90e6143179995c2c67b6404e7dcb76,ncloc_identical,cognitive_complexity,262.0,262.0,0.0,0.0
treatment,tony/django-docutils,2024-05,exact_match,6b00f517ec2c7fdac4c7a5f4e7d72c1ba5e25e9c,6b00f517ec2c7fdac4c7a5f4e7d72c1ba5e25e9c,ncloc_identical,cognitive_complexity,262.0,262.0,0.0,0.0
treatment,tony/django-docutils,2024-04,exact_match,b470d95fbeee9e27390502d866f9d5b3727a128d,b470d95fbeee9e27390502d866f9d5b3727a128d,ncloc_identical,cognitive_complexity,262.0,262.0,0.0,0.0
treatment,tony/django-docutils,2024-03,exact_match,4cb8ec6f725cd2970fc928fefa0d66bc7818e606,4cb8ec6f725cd2970fc928fefa0d66bc7818e606,ncloc_identical,cognitive_complexity,262.0,262.0,0.0,0.0
treatment,tony/django-docutils,2024-02,exact_match,c8209f9d5a07ebc8e6e10219aab19b7c5b4d5884,c8209f9d5a07ebc8e6e10219aab19b7c5b4d5884,ncloc_identical,cognitive_complexity,271.0,271.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-08,exact_match,ccbc3729b89db062589697c28077877dc2b30642,ccbc3729b89db062589697c28077877dc2b30642,ncloc_identical,cognitive_complexity,955.0,955.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-07,exact_match,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,ncloc_identical,cognitive_complexity,955.0,955.0,0.0,0.0
treatment,smartian1/tgtrader,2024-12,exact_match,3c8708fa225b77637ff726318b00cd14a351e7c4,3c8708fa225b77637ff726318b00cd14a351e7c4,ncloc_identical,cognitive_complexity,1066.0,1066.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-07,exact_match,82b213f6193a4d0bdac8093c235b16e205d8b6d0,82b213f6193a4d0bdac8093c235b16e205d8b6d0,ncloc_identical,cognitive_complexity,3335.0,3335.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-06,exact_match,c5a94b82797ea738e2f9f796f918e315dc71fe90,c5a94b82797ea738e2f9f796f918e315dc71fe90,ncloc_identical,cognitive_complexity,3272.0,3272.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-04,exact_match,b208b60791430e40bb8e2bc43c0ff81632167a72,b208b60791430e40bb8e2bc43c0ff81632167a72,ncloc_identical,cognitive_complexity,2693.0,2693.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-03,exact_match,702090debca7301d7ffbb242edc927cc1c5a2703,702090debca7301d7ffbb242edc927cc1c5a2703,ncloc_identical,cognitive_complexity,2271.0,2271.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-02,exact_match,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,ncloc_identical,cognitive_complexity,607.0,607.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-01,exact_match,f359e4ebe8bdaeaf25ae516176b50849adab845a,f359e4ebe8bdaeaf25ae516176b50849adab845a,ncloc_identical,cognitive_complexity,112.0,112.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2024-12,exact_match,7ecc60de7672efe69ea0872ce26ddb9401d057e3,7ecc60de7672efe69ea0872ce26ddb9401d057e3,ncloc_identical,cognitive_complexity,97.0,97.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-04,exact_match,97f2599a581d8333f239dd49294a29197b8759ff,97f2599a581d8333f239dd49294a29197b8759ff,ncloc_identical,cognitive_complexity,50.0,50.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-03,exact_match,2d2619221e0a67978190307d9361f8ca41313265,2d2619221e0a67978190307d9361f8ca41313265,ncloc_identical,cognitive_complexity,49.0,49.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-02,exact_match,753b3a381bad4feeb39d7f3480c2132d017ca766,753b3a381bad4feeb39d7f3480c2132d017ca766,ncloc_identical,cognitive_complexity,45.0,45.0,0.0,0.0
treatment,tony/django-docutils,2024-01,exact_match,f463f0e4262bb8502fae0403bf11ab2c4898d5e7,f463f0e4262bb8502fae0403bf11ab2c4898d5e7,ncloc_identical,cognitive_complexity,271.0,271.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-06,exact_match,b7f343f679836da504ec13ab5f7141f4cc82f903,b7f343f679836da504ec13ab5f7141f4cc82f903,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-05,exact_match,6017c27336c358589d6037444aba9655597cc674,6017c27336c358589d6037444aba9655597cc674,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-04,exact_match,a7eeca135ee98af17416707ccebe4d0ab71e81ea,a7eeca135ee98af17416707ccebe4d0ab71e81ea,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-03,exact_match,625e9516a26bf81c36fa5f46545cc2fb151695bf,625e9516a26bf81c36fa5f46545cc2fb151695bf,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-06,exact_match,ffbe70e71c0940cc22892058ea59a61e1192f734,ffbe70e71c0940cc22892058ea59a61e1192f734,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-05,exact_match,afa6278429c45dfbfbf41e78d4206b5be96165fe,afa6278429c45dfbfbf41e78d4206b5be96165fe,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-04,exact_match,0537ae316c7984f37fc5a0830e5dff7ed00e9f71,0537ae316c7984f37fc5a0830e5dff7ed00e9f71,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-03,exact_match,f2ab14a44f748984c903bc323dd389d0d9fe421f,f2ab14a44f748984c903bc323dd389d0d9fe421f,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-02,exact_match,3b9dbc9ac9e04d72e3f5e53d39b47b68ec38a9ea,3b9dbc9ac9e04d72e3f5e53d39b47b68ec38a9ea,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-01,exact_match,e4f9c51a2ece040252f2939e256110736c1cfd26,e4f9c51a2ece040252f2939e256110736c1cfd26,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-12,exact_match,bea6b3564750911252df8a8d28e83fbd0de7bc59,bea6b3564750911252df8a8d28e83fbd0de7bc59,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-11,exact_match,1dc94bb6f163648c69660d0aa269a736a717275b,1dc94bb6f163648c69660d0aa269a736a717275b,ncloc_identical,cognitive_complexity,18.0,18.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-02,exact_match,141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,ncloc_identical,cognitive_complexity,946.0,946.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-06,exact_match,0708824ac8dbff7f0a4b504156be5bc511c288c7,0708824ac8dbff7f0a4b504156be5bc511c288c7,ncloc_identical,cognitive_complexity,955.0,955.0,0.0,0.0
treatment,terryyin/lizard,2025-08,exact_match,f4c93acb75391b2797782373c95889434ac9b2ab,f4c93acb75391b2797782373c95889434ac9b2ab,ncloc_different,cognitive_complexity,5118.0,5118.0,0.0,0.0
treatment,terryyin/lizard,2025-07,exact_match,10017f0c2ebb0688474c4a2b1216863d7632bbcf,10017f0c2ebb0688474c4a2b1216863d7632bbcf,ncloc_different,cognitive_complexity,5108.0,5108.0,0.0,0.0
treatment,terryyin/lizard,2025-06,exact_match,d8cb37d396710cc71525e91b62f78320d6b7b03f,d8cb37d396710cc71525e91b62f78320d6b7b03f,ncloc_different,cognitive_complexity,5108.0,5108.0,0.0,0.0
treatment,terryyin/lizard,2025-05,exact_match,1ef2169fe8524b27777ec65944ba4eca8570e2b7,1ef2169fe8524b27777ec65944ba4eca8570e2b7,ncloc_different,cognitive_complexity,5047.0,5047.0,0.0,0.0
treatment,terryyin/lizard,2025-04,exact_match,7b72428d60d1bdd83d2c5fb807f8c7f33e23e71b,7b72428d60d1bdd83d2c5fb807f8c7f33e23e71b,ncloc_different,cognitive_complexity,4857.0,4857.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-10,exact_match,e5f255e15fd671519bb9d73459a9890e00927ca3,e5f255e15fd671519bb9d73459a9890e00927ca3,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-09,exact_match,d378f576017983dfe556706e81fb9b1451d6b4d4,d378f576017983dfe556706e81fb9b1451d6b4d4,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-08,exact_match,453f5956e509445303ee1e161534b8e40f3b3d1c,453f5956e509445303ee1e161534b8e40f3b3d1c,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-07,exact_match,1f339c207881f89bdf2dc90251e2f2de3b16ce59,1f339c207881f89bdf2dc90251e2f2de3b16ce59,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-06,exact_match,8ad7226e1b0859749c46a294327b09a3b31ca5fa,8ad7226e1b0859749c46a294327b09a3b31ca5fa,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-05,exact_match,fc437afd7e83454b717af1d719022cd4aba3972b,fc437afd7e83454b717af1d719022cd4aba3972b,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-04,exact_match,e8d2d6824fd5dc19974b7944697126198e850264,e8d2d6824fd5dc19974b7944697126198e850264,ncloc_identical,cognitive_complexity,927.0,927.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-03,exact_match,eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,ncloc_identical,cognitive_complexity,936.0,936.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-01,exact_match,7ca123dec130c4655a052d12bf7d9dce24c06867,7ca123dec130c4655a052d12bf7d9dce24c06867,ncloc_identical,cognitive_complexity,949.0,949.0,0.0,0.0
treatment,raphaelmansuy/code2prompt,2024-06,exact_match,3abdad8e93104f890e8d53b543c0ad3b09a15dfa,3abdad8e93104f890e8d53b543c0ad3b09a15dfa,ncloc_identical,cognitive_complexity,164.0,164.0,0.0,0.0
treatment,raphaelmansuy/code2prompt,2024-03,exact_match,6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,ncloc_identical,cognitive_complexity,95.0,95.0,0.0,0.0
