target_id,variant,source_group,repo_name,time,path_bucket,component_path,type,paper_count,our_count,diff_our_minus_paper,paper_minus_our,abs_diff
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/api.mock.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AddToDashboard/addToDashboardModalLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AnimatedCollapsible.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AnnotationsOverlay/annotationsOverlayLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AuthorizedUrlList/AuthorizedUrlList.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AuthorizedUrlList/EmptyState.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Cards/InsightCard/InsightCard.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Cards/InsightCard/QueryCard.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Cards/TextCard/TextCard.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CodeSnippet/CodeSnippet.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CommandBar/SearchResult.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CommandBar/commandBarLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CommandBar/shortcutsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CompactList/CompactList.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/CopyToClipboard.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/DateDisplay/index.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/DefinitionPopover/definitionPopoverLogic.test.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Errors/FingerprintRecordPartDisplay.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Errors/StackTraces.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Errors/utils.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ExportButton/exporter.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ExportButton/exportsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/HTMLElementsDisplay/htmlElementsDisplayLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/HedgehogBuddy/HedgehogBuddyRender.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/InsightLegend/InsightLegend.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Map/Map.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/MonacoDiffEditor.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PanelLayout/PanelLayout.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PasswordStrength.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PathCleanFilters/PathCleanFilters.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PayGateMini/PayGateButton.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertiesTimeline/PropertiesTimeline.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertiesTimeline/propertiesTimelineLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Property.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertyFilters/components/FilterRow.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertyFilters/components/taxonomicPropertyFilterLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ReverseProxyChecker/reverseProxyCheckerLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/SceneDashboardChoice/SceneDashboardChoiceModal.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ScrollableShadows/ScrollableShadows.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Subscriptions/subscriptionsLogic.test.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Subscriptions/subscriptionsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TaxonomicFilter/InfiniteList.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TaxonomicFilter/TaxonomicFilter.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TimeSensitiveAuthentication/timeSensitiveAuthenticationLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TimelineSeekbar/TimelineSeekbar.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/UnitPicker/GlobalCustomUnitModal.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/UniversalFilters/UniversalFilters.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/UniversalFilters/universalFiltersLogic.test.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/VersionChecker/versionCheckerLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ViewRecordingButton/ViewRecordingButton.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/heatmaps/HeatmapCanvas.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/heatmaps/useMousePosition.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/hedgehogs.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/hooks/useIsHovering.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/hooks/usePageVisibility.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/integrations/LinearIntegrationHelpers.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/integrations/SlackIntegrationHelpers.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/integrations/slackIntegrationLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/internalMetrics.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonButton/More.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonCalendar/LemonCalendar.test.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonCalendar/LemonCalendar.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonCalendarRange/LemonCalendarRange.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonCard/LemonCard.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonInput/LemonInput.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonInput/LemonInput.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonProgress/LemonProgress.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonSelect/LemonSelect.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonSwitch/LemonSwitch.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonTable/sorting.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonTable/types.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonToast/LemonToast.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/Lettermark/Lettermark.stories.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/PaginationControl/usePagination.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/monaco/codeEditorLogic.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/monaco/hogQLAutocompleteProvider.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils/apiHost.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils/file-utils.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils/getAppContext.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/mocks/fixtures/_billing.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/mocks/utils.ts,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/models/insightsModel.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/models/notebooksModel.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/QueryEditor/QueryEditor.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/QueryEditor/queryEditorLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataNode/DateRange.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataTable/DataTable.examples.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataTable/DataTableOpenEditor.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataTable/dataTableLogic.test.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataTable/queryFeatures.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataVisualization/Components/ConditionalFormatting/ConditionalFormattingTab.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataVisualization/Components/DisplayTab.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataVisualization/displayLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/EventsNode/EventPropertyFilters.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightQuery/utils/cleanProperties.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightViz/Breakdown.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightViz/LifecycleToggles.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightViz/PropertyGroupFilters/AndOrFilterSelect.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightViz/TrendsSeries.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/InsightViz/resultCustomizationsModalLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/WebVitals/WebVitalsTab.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/schema/type-utils.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/actions/NewActionButton.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/activity/explore/createActionFromEvent.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/activity/explore/eventsSceneLogic.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/activity/live/LiveEventsTable.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/annotations/Annotations.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/annotations/annotationModalLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/PasswordResetComplete.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/RegionSelect.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/WelcomeLogo.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/signup/signupForm/SignupForm.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/BillingGauge.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/BillingProductAddon.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/BillingProductAddonActions.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/BillingSummary.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/PaymentEntryModal.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/PlanComparison.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/billingProductAddonLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/cohorts/CohortFilters/CohortTaxonomicField.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/cohorts/CohortFilters/cohortFieldLogic.test.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/comments/CommentComposer.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/comments/CommentsList.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/comments/commentsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/AddInsightToDashboardModal.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/dashboardTemplateVariablesLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/dashboards/DashboardsTable.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/dashboards/templates/dashboardTemplatesLogic.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-management/actions/ActionsTable.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-management/definition/definitionEditLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/editor/QueryPane.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/editor/QueryWindow.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/editor/sidebar/QueryVariables.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/saved_queries/activityDescriptions.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/settings/source/Logs.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/settings/source/Syncs.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/settings/source/dataWarehouseSourceSettingsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/settings/source/schemaLogLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/debug/HogQLDebug.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/debug/QueryTabs.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/debug/hog/hogReplLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/ErrorTrackingSetupPrompt.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/OccurrenceSparkline.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/Collapsible.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/ContextDisplay.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/ExceptionAttributes/ExceptionAttributesIconList.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/SparklineChart/SparklineChart.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/Stacktrace/StacktraceDisplay.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/Stacktrace/StacktraceGenericDisplay.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/TimeBoundary.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/configuration/alerting/ErrorTrackingAlert.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/configuration/symbol-sets/ErrorTrackingSymbolSets.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/issue/BulkActions.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/issue/Indicator.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/issue/Metadata.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/ExperimentImplementationDetails.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/ExperimentMetricForm.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/ExperimentView/LegacyExperimentHeader.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/Metrics/MetricSourceModal.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/Metrics/SharedMetricModal.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/MetricsView/MetricHeader.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/SharedMetrics/LegacySharedTrendsMetricForm.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/SharedMetrics/SharedMetric.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/SharedMetrics/sharedMetricLogic.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/feature-flags/FeatureFlagCodeInstructions.stories.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/FunnelBarHorizontal/FunnelBarHorizontal.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/FunnelBarVertical/StepBar.tsx,BUG,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/FunnelBarVertical/StepBarLabels.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/FunnelBarVertical/StepBars.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/FunnelCanvasLabel.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/ValueInspectorButton.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/funnelCorrelationDetailsLogic.ts,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/groups/Groups.tsx,CODE_SMELL,0,2,2,-2,2
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/EditorFilters/PathsExclusions.tsx,CODE_SMELL,0,2,2,-2,2
