repo_name,time,dataset_source,ever_treated,is_treatment,is_treatment_dynamic,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,matched_as_control,matched_treatment_repos,match_ranks,matched_periods
instructor-ai/instructor,2024-06,treatment,1,0,0,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,45,8030,6013,16,,,,
instructor-ai/instructor,2024-07,treatment,1,0,0,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,False,47,10195,2056,17,,,,
instructor-ai/instructor,2024-08,treatment,1,0,0,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,20,2960,2650,12,,,,
instructor-ai/instructor,2024-09,treatment,1,0,0,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,42,4997,1689,8,,,,
instructor-ai/instructor,2024-10,treatment,1,0,0,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,60,19704,6461,19,,,,
instructor-ai/instructor,2024-11,treatment,1,0,0,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,35,9133,5879,14,,,,
instructor-ai/instructor,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,20,7821,7878,9,,,,
instructor-ai/instructor,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3,15,12,3,,,,
instructor-ai/instructor,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4,86,6,2,,,,
instructor-ai/instructor,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,46,18108,2110,13,,,,
instructor-ai/instructor,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,19,4907,378,9,,,,
instructor-ai/instructor,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,37,9647,3732,7,,,,
instructor-ai/instructor,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,30,14620,5058,9,,,,
instructor-ai/instructor,2025-07,treatment,1,1,0,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,72,24251,17644,11,,,,
instructor-ai/instructor,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,46,12628,8287,10,,,,
jmurth1234/ClaudePlayer,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,6,605,97,2,,,,
jmurth1234/ClaudePlayer,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,6,2681,1948,1,,,,
keephq/keep,2024-01,treatment,1,0,0,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,False,67,10629,5417,9,,,,
keephq/keep,2024-02,treatment,1,0,0,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,False,82,11503,6376,9,,,,
keephq/keep,2024-03,treatment,1,0,0,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,108,9033,3914,13,,,,
keephq/keep,2024-04,treatment,1,0,0,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,False,109,9847,2626,11,,,,
keephq/keep,2024-05,treatment,1,0,0,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,False,62,4082,2417,11,,,,
keephq/keep,2024-06,treatment,1,0,0,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,105,23494,5719,20,,,,
keephq/keep,2024-07,treatment,1,0,0,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,False,168,18508,4312,15,,,,
keephq/keep,2024-08,treatment,1,0,0,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,138,15823,9130,18,,,,
keephq/keep,2024-09,treatment,1,0,0,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,136,43056,11661,18,,,,
keephq/keep,2024-10,treatment,1,0,0,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,106,24735,8687,22,,,,
keephq/keep,2024-11,treatment,1,0,0,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,132,42733,29039,11,,,,
keephq/keep,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,119,21791,11611,13,,,,
keephq/keep,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,118,24700,6883,13,,,,
keephq/keep,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,201,49243,22104,15,,,,
keephq/keep,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,245,51443,21990,17,,,,
keephq/keep,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,135,18903,8186,12,,,,
keephq/keep,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,109,26021,8442,18,,,,
keephq/keep,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,63,12360,2254,14,,,,
keephq/keep,2025-07,treatment,1,1,0,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,31,4225,534,15,,,,
keephq/keep,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,19,3524,214,9,,,,
leettools-dev/leettools,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,34,54037,4879,3,,,,
leettools-dev/leettools,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,37,7090,2402,4,,,,
leettools-dev/leettools,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,31,13190,1930,3,,,,
leettools-dev/leettools,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,25,7377,2618,2,,,,
leettools-dev/leettools,2025-04,treatment,1,1,1,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,10,2489,1142,1,,,,
loftwah/auto-jira,2025-02,treatment,1,1,1,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,34,2363,674,1,,,,
lss233/kirara-ai,2024-02,treatment,1,0,0,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,,,,
lss233/kirara-ai,2024-12,treatment,1,0,0,2025-02,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3,1621,10892,1,,,,
lss233/kirara-ai,2025-01,treatment,1,0,0,2025-02,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4,477,93,2,,,,
lss233/kirara-ai,2025-02,treatment,1,1,1,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,132,33597,12444,6,,,,
lss233/kirara-ai,2025-03,treatment,1,1,0,2025-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,129,34765,5457,9,,,,
lss233/kirara-ai,2025-04,treatment,1,1,0,2025-02,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,55,16202,5039,5,,,,
lss233/kirara-ai,2025-05,treatment,1,1,0,2025-02,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,29,10918,891,5,,,,
lss233/kirara-ai,2025-06,treatment,1,1,0,2025-02,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,16,1,1,,,,
martinnormark/neural-mesh-simplification,2024-08,treatment,1,0,0,2025-01,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,59,3546,339,2,,,,
martinnormark/neural-mesh-simplification,2024-12,treatment,1,0,0,2025-01,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1,269,2,1,,,,
martinnormark/neural-mesh-simplification,2025-01,treatment,1,1,1,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,79,4961,2612,4,,,,
martinnormark/neural-mesh-simplification,2025-02,treatment,1,1,0,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,3,143,49,1,,,,
martinnormark/neural-mesh-simplification,2025-03,treatment,1,1,0,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,287,175,1,,,,
matebenyovszky/healing-agent,2024-10,treatment,1,1,1,2024-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,8,2283,1265,2,,,,
matebenyovszky/healing-agent,2024-11,treatment,1,1,1,2024-10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,6,1811,988,2,,,,
matebenyovszky/healing-agent,2025-01,treatment,1,1,0,2024-10,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,4,163,121,2,,,,
namuan/trading-utils,2024-02,treatment,1,0,0,2024-11,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,5,657,24,1,,,,
namuan/trading-utils,2024-03,treatment,1,0,0,2024-11,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8,417,256,1,,,,
namuan/trading-utils,2024-04,treatment,1,0,0,2024-11,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,21,1338,288,1,,,,
namuan/trading-utils,2024-05,treatment,1,0,0,2024-11,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,11,547,88,1,,,,
namuan/trading-utils,2024-06,treatment,1,0,0,2024-11,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,10,586,90,1,,,,
namuan/trading-utils,2024-07,treatment,1,0,0,2024-11,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,186,3,1,,,,
namuan/trading-utils,2024-08,treatment,1,0,0,2024-11,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,91,6356,3628,2,,,,
namuan/trading-utils,2024-09,treatment,1,0,0,2024-11,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,19,1590,737,1,,,,
namuan/trading-utils,2024-10,treatment,1,0,0,2024-11,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,23,1829,112,2,,,,
namuan/trading-utils,2024-11,treatment,1,1,1,2024-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,116,7698,2305,2,,,,
namuan/trading-utils,2024-12,treatment,1,1,0,2024-11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,133,9714,4254,2,,,,
namuan/trading-utils,2025-01,treatment,1,1,0,2024-11,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,29,1714,820,1,,,,
namuan/trading-utils,2025-02,treatment,1,1,0,2024-11,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,41,3414,1449,1,,,,
namuan/trading-utils,2025-03,treatment,1,1,0,2024-11,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,4,83,377,1,,,,
nextml-code/pytorch-datastream,2024-08,treatment,1,0,0,2025-01,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,4,481,401,1,,,,
nextml-code/pytorch-datastream,2024-09,treatment,1,0,0,2025-01,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,161,128,1,,,,
nextml-code/pytorch-datastream,2025-01,treatment,1,1,1,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,8,2744,1486,1,,,,
osomai/servicenow-mcp,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,29,39018,1672,6,,,,
osomai/servicenow-mcp,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,5,1817,4330,3,,,,
osomai/servicenow-mcp,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,2,4,0,2,,,,
osomai/servicenow-mcp,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,2,2483,10,2,,,,
osomai/servicenow-mcp,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,2,238,42,2,,,,
panther-labs/panther-analysis,2024-01,treatment,1,0,0,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,False,33,2190,994,6,,,,
panther-labs/panther-analysis,2024-02,treatment,1,0,0,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,False,45,7269,1177,10,,,,
panther-labs/panther-analysis,2024-03,treatment,1,0,0,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,19,2205,2636,5,,,,
panther-labs/panther-analysis,2024-04,treatment,1,0,0,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,False,29,60998,62213,8,,,,
panther-labs/panther-analysis,2024-05,treatment,1,0,0,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,False,3,816,215,2,,,,
panther-labs/panther-analysis,2024-06,treatment,1,0,0,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,35,6520,5197,13,,,,
panther-labs/panther-analysis,2024-07,treatment,1,0,0,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,False,44,8955,426,13,,,,
panther-labs/panther-analysis,2024-08,treatment,1,0,0,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,53,12405,4555,9,,,,
panther-labs/panther-analysis,2024-09,treatment,1,0,0,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,29,8064,1555,7,,,,
panther-labs/panther-analysis,2024-10,treatment,1,0,0,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,35,9657,21124,11,,,,
panther-labs/panther-analysis,2024-11,treatment,1,0,0,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,24,11130,1840,8,,,,
panther-labs/panther-analysis,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,13,3887,201,4,,,,
panther-labs/panther-analysis,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,49,15169,3823,15,,,,
panther-labs/panther-analysis,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,34,11610,1853,12,,,,
panther-labs/panther-analysis,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,35,21891,4481,6,,,,
panther-labs/panther-analysis,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,34,11605,720,7,,,,
panther-labs/panther-analysis,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,14,2807,2207,9,,,,
panther-labs/panther-analysis,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,15,1195,987,8,,,,
panther-labs/panther-analysis,2025-07,treatment,1,1,1,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,True,23,8285,3259,8,,,,
panther-labs/panther-analysis,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,26,3034,3790,4,,,,
raphaelmansuy/code2prompt,2024-03,treatment,1,0,0,2024-09,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,26,1397,185,2,,,,
raphaelmansuy/code2prompt,2024-06,treatment,1,0,0,2024-09,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,46,4335,1487,1,,,,
raphaelmansuy/code2prompt,2024-07,treatment,1,0,0,2024-09,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,60,9251,4158,4,,,,
raphaelmansuy/code2prompt,2024-09,treatment,1,1,1,2024-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,6,2414,801,3,,,,
raphaelmansuy/code2prompt,2024-12,treatment,1,1,0,2024-09,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,1,13,13,1,,,,
raphaelmansuy/code2prompt,2025-01,treatment,1,1,0,2024-09,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,2,5,5,2,,,,
raphaelmansuy/iteration_of_tought,2024-09,treatment,1,1,1,2024-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,21,4109,423,2,,,,
samuelgursky/davinci-resolve-mcp,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,13,20155,5613,4,,,,
samuelgursky/davinci-resolve-mcp,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,2,180,43,2,,,,
sbomify/sbomify,2025-01,treatment,1,1,1,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,16,176612,864,3,,,,
sbomify/sbomify,2025-02,treatment,1,1,1,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,53,20943,5306,5,,,,
sbomify/sbomify,2025-03,treatment,1,1,0,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,17,4926,6853,3,,,,
sbomify/sbomify,2025-04,treatment,1,1,0,2025-01,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,11,2260,244,3,,,,
sbomify/sbomify,2025-05,treatment,1,1,1,2025-01,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,True,150,63909,124059,2,,,,
sbomify/sbomify,2025-06,treatment,1,1,1,2025-01,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,True,69,45378,16131,2,,,,
sbomify/sbomify,2025-07,treatment,1,1,1,2025-01,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,True,170,179610,64184,5,,,,
sbomify/sbomify,2025-08,treatment,1,1,0,2025-01,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,False,123,17307,6312,4,,,,
sirkirby/unifi-network-rules,2024-09,treatment,1,0,0,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,9,1320,256,2,,,,
sirkirby/unifi-network-rules,2024-11,treatment,1,0,0,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,449,54,1,,,,
sirkirby/unifi-network-rules,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,401,761,1,,,,
sirkirby/unifi-network-rules,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2,213,94,1,,,,
sirkirby/unifi-network-rules,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,18,5117,2330,3,,,,
sirkirby/unifi-network-rules,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,11,23456,6862,2,,,,
sirkirby/unifi-network-rules,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,3,3368,1796,1,,,,
sirkirby/unifi-network-rules,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,19,5387,1097,4,,,,
sirkirby/unifi-network-rules,2025-07,treatment,1,1,1,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,True,16,2159,1079,3,,,,
sirkirby/unifi-network-rules,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,3,1193,55,2,,,,
smartian1/tgtrader,2024-12,treatment,1,0,0,2025-01,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,61,10864,2023,3,,,,
smartian1/tgtrader,2025-01,treatment,1,1,1,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,97,18300,3229,2,,,,
smartian1/tgtrader,2025-02,treatment,1,1,0,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,67,6649,1663,2,,,,
smartian1/tgtrader,2025-03,treatment,1,1,0,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,6,991,6,1,,,,
smartian1/tgtrader,2025-04,treatment,1,1,0,2025-01,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,14,2576,763,1,,,,
smorin/py-launch-blueprint,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,69,3980,2773,4,,,,
smorin/py-launch-blueprint,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,31,4511,2441,3,,,,
smorin/py-launch-blueprint,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,31,2541,211,4,,,,
smorin/py-launch-blueprint,2025-04,treatment,1,1,1,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,130,17085,11824,7,,,,
smorin/py-launch-blueprint,2025-05,treatment,1,1,1,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,True,67,3028,751,5,,,,
smorin/py-launch-blueprint,2025-06,treatment,1,1,1,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,True,6,1429,650,3,,,,
sshtunnelvision/MCP-LOGO-GEN,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,15,1582,187,2,,,,
synaptiai/prompt-decorators,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,3,22028,28,1,,,,
synaptiai/prompt-decorators,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,121,199860,137911,2,,,,
synaptiai/prompt-decorators,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,2,8,8,1,,,,
synaptiai/prompt-decorators,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,45,138993,1442,2,,,,
synaptiai/prompt-decorators,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,34,402,389,2,,,,
synaptiai/prompt-decorators,2025-07,treatment,1,1,0,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,26,194,179,2,,,,
synaptiai/prompt-decorators,2025-08,treatment,1,1,0,2025-03,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,14,227,150,2,,,,
terryyin/lizard,2024-04,treatment,1,0,0,2025-01,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,5,172,14,2,,,,
terryyin/lizard,2024-08,treatment,1,0,0,2025-01,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1,16,0,1,,,,
terryyin/lizard,2024-10,treatment,1,0,0,2025-01,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,8,147,17,4,,,,
terryyin/lizard,2024-12,treatment,1,0,0,2025-01,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,9,241,97,2,,,,
terryyin/lizard,2025-01,treatment,1,1,1,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,38,1962,735,4,,,,
terryyin/lizard,2025-02,treatment,1,1,1,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,58,1694,453,1,,,,
terryyin/lizard,2025-03,treatment,1,1,0,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,14,2096,89,1,,,,
terryyin/lizard,2025-04,treatment,1,1,1,2025-01,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,True,8,430,66,1,,,,
terryyin/lizard,2025-05,treatment,1,1,0,2025-01,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,40,2147,993,1,,,,
terryyin/lizard,2025-06,treatment,1,1,0,2025-01,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,3,840,106,2,,,,
terryyin/lizard,2025-07,treatment,1,1,0,2025-01,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,False,2,30,0,2,,,,
terryyin/lizard,2025-08,treatment,1,1,0,2025-01,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,False,2,119,16,1,,,,
tmux-python/tmuxp,2024-01,treatment,1,0,0,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,False,4,208,187,1,,,,
tmux-python/tmuxp,2024-02,treatment,1,0,0,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,False,53,1582,1137,1,,,,
tmux-python/tmuxp,2024-03,treatment,1,0,0,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,47,1137,854,1,,,,
tmux-python/tmuxp,2024-04,treatment,1,0,0,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,False,36,960,786,1,,,,
tmux-python/tmuxp,2024-05,treatment,1,0,0,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,False,12,440,436,1,,,,
tmux-python/tmuxp,2024-06,treatment,1,0,0,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,10,204,220,1,,,,
tmux-python/tmuxp,2024-07,treatment,1,0,0,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,False,9,291,285,1,,,,
tmux-python/tmuxp,2024-08,treatment,1,0,0,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,7,353,324,2,,,,
tmux-python/tmuxp,2024-09,treatment,1,0,0,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,False,6,141,127,1,,,,
tmux-python/tmuxp,2024-10,treatment,1,0,0,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,False,10,254,232,1,,,,
tmux-python/tmuxp,2024-11,treatment,1,0,0,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,False,22,4347,4255,1,,,,
tmux-python/tmuxp,2024-12,treatment,1,0,0,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,24,1084,922,1,,,,
tmux-python/tmuxp,2025-01,treatment,1,0,0,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25,1404,971,1,,,,
tmux-python/tmuxp,2025-02,treatment,1,0,0,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,71,2787,1290,1,,,,
tmux-python/tmuxp,2025-03,treatment,1,1,1,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,10,877,249,2,,,,
tmux-python/tmuxp,2025-04,treatment,1,1,0,2025-03,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,10,1084,1074,1,,,,
tmux-python/tmuxp,2025-05,treatment,1,1,0,2025-03,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,12,995,958,1,,,,
tmux-python/tmuxp,2025-06,treatment,1,1,0,2025-03,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,False,14,345,295,1,,,,
tmux-python/tmuxp,2025-07,treatment,1,1,0,2025-03,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False,9,436,377,1,,,,
