snapshot_key,dataset_source,scope_role,repo_name,time,clone_path,latest_commit_effective,commit_resolution,months_since_observed_commit,python_eligible,scan_status,project_key,project_version,status,ncloc_recovered,git_precheck_status,scanner_log_path,error_message,ncloc_patch_available,ncloc_patch_source
control__lancedb_lancedb__a26c8f331659__ed208466eb462c28,control,control,lancedb/lancedb,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/lancedb_lancedb,a26c8f3316591a1a6385c482bc9078597d8d34c0,carried_forward,5,1,success_python,a05b_ncloc_lancedb_lancedb_a26c8f331659,a26c8f3316591a1a6385c482bc9078597d8d34c0,success,7630.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__lancedb_lancedb__a26c8f331659__ed208466eb462c28.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,3,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,4,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,5,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-04,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,6,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,7,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-06,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,8,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd,control,control,odoo/industry,2024-07,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,2be11cdea5a98396919f6df9c1efba60d2e53b05,carried_forward,9,1,success_python,a05b_ncloc_odoo_industry_2be11cdea5a9,2be11cdea5a98396919f6df9c1efba60d2e53b05,success,4329.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__odoo_industry__2be11cdea5a9__d4cf1059d41c24dd.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,9,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,10,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,11,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-04,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,12,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,13,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30,control,control,ruiqini/NTFields,2024-06,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,16b9da561fb359e3b829399315627b76dc94e356,carried_forward,14,1,success_python,a05b_ncloc_ruiqini_NTFields_16b9da561fb3,16b9da561fb359e3b829399315627b76dc94e356,success,1615.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__ruiqini_NTFields__16b9da561fb3__a37a134d35122f30.log,,True,run-x-a05b-sonarqube-whole-repository
control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96,control,control,saucer-man/qq_msg_decode,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,carried_forward,1,1,success_python,a05b_ncloc_saucer-man_qq_msg_decode_ee62f41bac5b,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,success,279.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96.log,,True,run-x-a05b-sonarqube-whole-repository
control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96,control,control,saucer-man/qq_msg_decode,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,carried_forward,2,1,success_python,a05b_ncloc_saucer-man_qq_msg_decode_ee62f41bac5b,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,success,279.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96.log,,True,run-x-a05b-sonarqube-whole-repository
control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96,control,control,saucer-man/qq_msg_decode,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,carried_forward,3,1,success_python,a05b_ncloc_saucer-man_qq_msg_decode_ee62f41bac5b,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,success,279.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96.log,,True,run-x-a05b-sonarqube-whole-repository
control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96,control,control,saucer-man/qq_msg_decode,2024-04,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,carried_forward,4,1,success_python,a05b_ncloc_saucer-man_qq_msg_decode_ee62f41bac5b,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,success,279.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96.log,,True,run-x-a05b-sonarqube-whole-repository
control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96,control,control,saucer-man/qq_msg_decode,2024-05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,carried_forward,5,1,success_python,a05b_ncloc_saucer-man_qq_msg_decode_ee62f41bac5b,ee62f41bac5b3ff4550250ef11bd186f3ee7a4be,success,279.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__saucer-man_qq_msg_decode__ee62f41bac5b__da419abd8acb9c96.log,,True,run-x-a05b-sonarqube-whole-repository
control__wasilukm_hoymiles-mqtt__0c5d55a64abb__a91935d662a6bcc1,control,control,wasilukm/hoymiles-mqtt,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/wasilukm_hoymiles-mqtt,0c5d55a64abb2d49b8e21b9fe01011e2ba65fe65,carried_forward,2,1,success_python,a05b_ncloc_wasilukm_hoymiles-mqtt_0c5d55a64abb,0c5d55a64abb2d49b8e21b9fe01011e2ba65fe65,success,601.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__wasilukm_hoymiles-mqtt__0c5d55a64abb__a91935d662a6bcc1.log,,True,run-x-a05b-sonarqube-whole-repository
control__weizequan_TASHR__7484e548f438__62003a006754769e,control,control,weizequan/TASHR,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/weizequan_TASHR,7484e548f438f0ccf29562f7fafb08ed4bea7b42,carried_forward,17,1,success_python,a05b_ncloc_weizequan_TASHR_7484e548f438,7484e548f438f0ccf29562f7fafb08ed4bea7b42,success,4116.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__weizequan_TASHR__7484e548f438__62003a006754769e.log,,True,run-x-a05b-sonarqube-whole-repository
control__weizequan_TASHR__7484e548f438__62003a006754769e,control,control,weizequan/TASHR,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/weizequan_TASHR,7484e548f438f0ccf29562f7fafb08ed4bea7b42,carried_forward,18,1,success_python,a05b_ncloc_weizequan_TASHR_7484e548f438,7484e548f438f0ccf29562f7fafb08ed4bea7b42,success,4116.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/control__weizequan_TASHR__7484e548f438__62003a006754769e.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__cgevans_qslib__f2495546efad__9d077bb9dba067bf,treatment,treatment,cgevans/qslib,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/cgevans_qslib,f2495546efada29427371a14b4caeddd5e0a0421,carried_forward,2,1,success_python,a05b_ncloc_cgevans_qslib_f2495546efad,f2495546efada29427371a14b4caeddd5e0a0421,success,8276.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__cgevans_qslib__f2495546efad__9d077bb9dba067bf.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__ericmjl_pyds-cli__c1c59db5b5a5__5ebb125a1744e1b4,treatment,treatment,ericmjl/pyds-cli,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericmjl_pyds-cli,c1c59db5b5a58036cd0d69eba0377388b7c09be6,carried_forward,3,1,success_python,a05b_ncloc_ericmjl_pyds-cli_c1c59db5b5a5,c1c59db5b5a58036cd0d69eba0377388b7c09be6,success,778.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__ericmjl_pyds-cli__c1c59db5b5a5__5ebb125a1744e1b4.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__lss233_kirara-ai__742e32566be6__59fe36aa5b4ea124,treatment,treatment,lss233/kirara-ai,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/lss233_kirara-ai,742e32566be60609889fd085b817ea2db7e1eae4,carried_forward,4,1,success_python,a05b_ncloc_lss233_kirara-ai_742e32566be6,742e32566be60609889fd085b817ea2db7e1eae4,success,7190.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__lss233_kirara-ai__742e32566be6__59fe36aa5b4ea124.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__namuan_trading-utils__731168eed0c5__1b30fa308e699ddb,treatment,treatment,namuan/trading-utils,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/namuan_trading-utils,731168eed0c56f5f5bd78fc28c02e52dbbac0d55,carried_forward,1,1,success_python,a05b_ncloc_namuan_trading-utils_731168eed0c5,731168eed0c56f5f5bd78fc28c02e52dbbac0d55,success,4160.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__namuan_trading-utils__731168eed0c5__1b30fa308e699ddb.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,2,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,3,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,4,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-04,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,5,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,6,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-06,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,7,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064,treatment,treatment,nextml-code/pytorch-datastream,2024-07,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,b6b326aa486c4f4f41e79832357641da56e79768,carried_forward,8,1,success_python,a05b_ncloc_nextml-code_pytorch-datastream_b6b326aa486c,b6b326aa486c4f4f41e79832357641da56e79768,success,1684.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__nextml-code_pytorch-datastream__b6b326aa486c__98f70d78b66e3064.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7,treatment,treatment,terryyin/lizard,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/terryyin_lizard,3f4c17fdfd625d7c6860379a77af56813e901026,carried_forward,5,1,success_python,a05b_ncloc_terryyin_lizard_3f4c17fdfd62,3f4c17fdfd625d7c6860379a77af56813e901026,success,37247.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7,treatment,treatment,terryyin/lizard,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/terryyin_lizard,3f4c17fdfd625d7c6860379a77af56813e901026,carried_forward,6,1,success_python,a05b_ncloc_terryyin_lizard_3f4c17fdfd62,3f4c17fdfd625d7c6860379a77af56813e901026,success,37247.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7,treatment,treatment,terryyin/lizard,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/terryyin_lizard,3f4c17fdfd625d7c6860379a77af56813e901026,carried_forward,7,1,success_python,a05b_ncloc_terryyin_lizard_3f4c17fdfd62,3f4c17fdfd625d7c6860379a77af56813e901026,success,37247.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__terryyin_lizard__3f4c17fdfd62__a0c71ca1aeb7fcc7.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744,treatment,treatment,vietanhdev/anylabeling,2024-01,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,carried_forward,1,1,success_python,a05b_ncloc_vietanhdev_anylabeling_28a5a7f03e29,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,success,158185.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744,treatment,treatment,vietanhdev/anylabeling,2024-02,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,carried_forward,2,1,success_python,a05b_ncloc_vietanhdev_anylabeling_28a5a7f03e29,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,success,158185.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744,treatment,treatment,vietanhdev/anylabeling,2024-03,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,carried_forward,3,1,success_python,a05b_ncloc_vietanhdev_anylabeling_28a5a7f03e29,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,success,158185.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744,treatment,treatment,vietanhdev/anylabeling,2024-04,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,carried_forward,4,1,success_python,a05b_ncloc_vietanhdev_anylabeling_28a5a7f03e29,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,success,158185.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744.log,,True,run-x-a05b-sonarqube-whole-repository
treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744,treatment,treatment,vietanhdev/anylabeling,2024-05,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,carried_forward,5,1,success_python,a05b_ncloc_vietanhdev_anylabeling_28a5a7f03e29,28a5a7f03e2970d2f3e1c07c59cd0ac0426f26eb,success,158185.0,ready,/home/user1-system12/project-workspace/ai_code_complexity_study_python/ai-code-complexity-study/repo_x01/run-x-a05b/scanner_logs/treatment__vietanhdev_anylabeling__28a5a7f03e29__c21d78da75b1c744.log,,True,run-x-a05b-sonarqube-whole-repository
