repo_name,time,metric,our_modified_value,paper_value,diff_our_minus_paper,abs_diff
getsentry/sentry,2024-01,duplicated_lines_density,6.7,6.7,0.0,0.0
getsentry/sentry,2024-02,cognitive_complexity,83474.0,83474.0,0.0,0.0
getsentry/sentry,2024-02,comment_lines_density,6.4,6.4,0.0,0.0
getsentry/sentry,2024-02,duplicated_lines_density,6.8,6.8,0.0,0.0
getsentry/sentry,2024-03,cognitive_complexity,84635.0,84635.0,0.0,0.0
getsentry/sentry,2024-03,duplicated_lines_density,6.3,6.3,0.0,0.0
getsentry/sentry,2024-04,cognitive_complexity,87065.0,87065.0,0.0,0.0
getsentry/sentry,2024-04,comment_lines_density,6.2,6.2,0.0,0.0
getsentry/sentry,2024-04,duplicated_lines_density,6.4,6.4,0.0,0.0
getsentry/sentry,2024-05,cognitive_complexity,88383.0,88383.0,0.0,0.0
getsentry/sentry,2024-05,duplicated_lines_density,6.5,6.5,0.0,0.0
getsentry/sentry,2024-06,cognitive_complexity,89523.0,89523.0,0.0,0.0
getsentry/sentry,2024-06,comment_lines_density,6.2,6.2,0.0,0.0
getsentry/sentry,2024-07,cognitive_complexity,91258.0,91258.0,0.0,0.0
getsentry/sentry,2024-07,duplicated_lines_density,7.1,7.1,0.0,0.0
getsentry/sentry,2024-08,cognitive_complexity,92630.0,92630.0,0.0,0.0
getsentry/sentry,2024-08,comment_lines_density,6.1,6.1,0.0,0.0
getsentry/sentry,2024-08,duplicated_lines_density,7.0,7.0,0.0,0.0
getsentry/sentry,2024-09,comment_lines_density,6.1,6.1,0.0,0.0
getsentry/sentry,2024-09,duplicated_lines_density,7.1,7.1,0.0,0.0
getsentry/sentry,2024-10,cognitive_complexity,94803.0,94803.0,0.0,0.0
getsentry/sentry,2024-10,comment_lines_density,6.0,6.0,0.0,0.0
getsentry/sentry,2024-10,duplicated_lines_density,7.1,7.1,0.0,0.0
getsentry/sentry,2024-11,cognitive_complexity,95745.0,95745.0,0.0,0.0
getsentry/sentry,2024-11,comment_lines_density,6.1,6.1,0.0,0.0
getsentry/sentry,2024-12,cognitive_complexity,96630.0,96630.0,0.0,0.0
getsentry/sentry,2024-12,duplicated_lines_density,7.1,7.1,0.0,0.0
getsentry/sentry,2025-01,cognitive_complexity,97522.0,97522.0,0.0,0.0
getsentry/sentry,2025-01,comment_lines_density,6.1,6.1,0.0,0.0
getsentry/sentry,2025-01,duplicated_lines_density,7.1,7.1,0.0,0.0
getsentry/sentry,2025-02,cognitive_complexity,100874.0,100874.0,0.0,0.0
getsentry/sentry,2025-02,duplicated_lines_density,7.5,7.5,0.0,0.0
getsentry/sentry,2025-06,cognitive_complexity,110896.0,110896.0,0.0,0.0
getsentry/sentry,2025-06,comment_lines_density,5.7,5.7,0.0,0.0
getsentry/sentry,2025-06,duplicated_lines_density,7.8,7.8,0.0,0.0
getsentry/sentry,2025-07,cognitive_complexity,113249.0,113249.0,0.0,0.0
getsentry/sentry,2025-07,comment_lines_density,5.7,5.7,0.0,0.0
getsentry/sentry,2025-07,duplicated_lines_density,7.7,7.7,0.0,0.0
getsentry/sentry,2025-08,cognitive_complexity,113904.0,113904.0,0.0,0.0
getsentry/sentry,2025-08,duplicated_lines_density,7.7,7.7,0.0,0.0
golemfoundation/octant,2024-01,cognitive_complexity,1822.0,1822.0,0.0,0.0
golemfoundation/octant,2024-01,comment_lines_density,3.0,3.0,0.0,0.0
golemfoundation/octant,2024-01,duplicated_lines_density,5.2,5.2,0.0,0.0
golemfoundation/octant,2024-02,cognitive_complexity,1979.0,1979.0,0.0,0.0
golemfoundation/octant,2024-02,comment_lines_density,3.0,3.0,0.0,0.0
golemfoundation/octant,2024-02,duplicated_lines_density,5.4,5.4,0.0,0.0
golemfoundation/octant,2024-02,ncloc,51498.0,51498.0,0.0,0.0
golemfoundation/octant,2024-03,cognitive_complexity,1984.0,1984.0,0.0,0.0
golemfoundation/octant,2024-03,comment_lines_density,2.9,2.9,0.0,0.0
golemfoundation/octant,2024-03,duplicated_lines_density,5.0,5.0,0.0,0.0
golemfoundation/octant,2024-04,cognitive_complexity,2156.0,2156.0,0.0,0.0
golemfoundation/octant,2024-04,comment_lines_density,3.0,3.0,0.0,0.0
golemfoundation/octant,2024-04,duplicated_lines_density,5.2,5.2,0.0,0.0
golemfoundation/octant,2024-05,cognitive_complexity,2266.0,2266.0,0.0,0.0
golemfoundation/octant,2024-05,comment_lines_density,3.2,3.2,0.0,0.0
golemfoundation/octant,2024-05,duplicated_lines_density,5.2,5.2,0.0,0.0
golemfoundation/octant,2024-06,cognitive_complexity,2413.0,2413.0,0.0,0.0
golemfoundation/octant,2024-06,comment_lines_density,3.3,3.3,0.0,0.0
golemfoundation/octant,2024-06,duplicated_lines_density,5.5,5.5,0.0,0.0
golemfoundation/octant,2024-07,cognitive_complexity,2608.0,2608.0,0.0,0.0
golemfoundation/octant,2024-07,comment_lines_density,3.2,3.2,0.0,0.0
golemfoundation/octant,2024-07,duplicated_lines_density,6.2,6.2,0.0,0.0
golemfoundation/octant,2024-08,cognitive_complexity,2767.0,2767.0,0.0,0.0
golemfoundation/octant,2024-08,comment_lines_density,3.4,3.4,0.0,0.0
golemfoundation/octant,2024-08,duplicated_lines_density,8.1,8.1,0.0,0.0
golemfoundation/octant,2024-09,cognitive_complexity,2805.0,2805.0,0.0,0.0
golemfoundation/octant,2024-09,comment_lines_density,3.3,3.3,0.0,0.0
golemfoundation/octant,2024-09,duplicated_lines_density,5.3,5.3,0.0,0.0
golemfoundation/octant,2024-10,cognitive_complexity,2965.0,2965.0,0.0,0.0
golemfoundation/octant,2024-10,comment_lines_density,3.6,3.6,0.0,0.0
golemfoundation/octant,2024-10,duplicated_lines_density,4.8,4.8,0.0,0.0
golemfoundation/octant,2024-11,cognitive_complexity,3077.0,3077.0,0.0,0.0
golemfoundation/octant,2024-11,comment_lines_density,3.5,3.5,0.0,0.0
golemfoundation/octant,2024-11,duplicated_lines_density,5.0,5.0,0.0,0.0
golemfoundation/octant,2024-12,cognitive_complexity,3320.0,3320.0,0.0,0.0
golemfoundation/octant,2024-12,comment_lines_density,3.7,3.7,0.0,0.0
golemfoundation/octant,2024-12,duplicated_lines_density,5.4,5.4,0.0,0.0
golemfoundation/octant,2025-01,cognitive_complexity,3488.0,3488.0,0.0,0.0
golemfoundation/octant,2025-01,comment_lines_density,3.8,3.8,0.0,0.0
golemfoundation/octant,2025-01,duplicated_lines_density,7.4,7.4,0.0,0.0
golemfoundation/octant,2025-02,cognitive_complexity,3629.0,3629.0,0.0,0.0
golemfoundation/octant,2025-02,comment_lines_density,4.2,4.2,0.0,0.0
golemfoundation/octant,2025-02,duplicated_lines_density,7.1,7.1,0.0,0.0
golemfoundation/octant,2025-04,cognitive_complexity,3833.0,3833.0,0.0,0.0
golemfoundation/octant,2025-04,comment_lines_density,4.4,4.4,0.0,0.0
golemfoundation/octant,2025-04,duplicated_lines_density,5.5,5.5,0.0,0.0
golemfoundation/octant,2025-05,cognitive_complexity,3899.0,3899.0,0.0,0.0
golemfoundation/octant,2025-05,comment_lines_density,4.8,4.8,0.0,0.0
golemfoundation/octant,2025-05,duplicated_lines_density,5.8,5.8,0.0,0.0
golemfoundation/octant,2025-06,cognitive_complexity,3935.0,3935.0,0.0,0.0
golemfoundation/octant,2025-06,comment_lines_density,7.0,7.0,0.0,0.0
golemfoundation/octant,2025-06,duplicated_lines_density,5.6,5.6,0.0,0.0
golemfoundation/octant,2025-07,cognitive_complexity,3939.0,3939.0,0.0,0.0
golemfoundation/octant,2025-07,comment_lines_density,7.1,7.1,0.0,0.0
golemfoundation/octant,2025-07,duplicated_lines_density,5.7,5.7,0.0,0.0
golemfoundation/octant,2025-08,cognitive_complexity,3939.0,3939.0,0.0,0.0
golemfoundation/octant,2025-08,comment_lines_density,7.1,7.1,0.0,0.0
golemfoundation/octant,2025-08,duplicated_lines_density,5.7,5.7,0.0,0.0
grapeot/web_agentic_ai,2025-02,bugs,0.0,0.0,0.0,0.0
grapeot/web_agentic_ai,2025-02,cognitive_complexity,800.0,800.0,0.0,0.0
grapeot/web_agentic_ai,2025-02,comment_lines_density,21.0,21.0,0.0,0.0
grapeot/web_agentic_ai,2025-02,duplicated_lines_density,4.4,4.4,0.0,0.0
grapeot/web_agentic_ai,2025-03,bugs,0.0,0.0,0.0,0.0
grapeot/web_agentic_ai,2025-03,cognitive_complexity,1037.0,1037.0,0.0,0.0
grapeot/web_agentic_ai,2025-03,comment_lines_density,22.9,22.9,0.0,0.0
grapeot/web_agentic_ai,2025-03,duplicated_lines_density,1.5,1.5,0.0,0.0
hyperb1iss/droidmind,2025-03,code_smells,32.0,32.0,0.0,0.0
hyperb1iss/droidmind,2025-03,cognitive_complexity,778.0,778.0,0.0,0.0
hyperb1iss/droidmind,2025-03,comment_lines_density,34.9,34.9,0.0,0.0
hyperb1iss/droidmind,2025-03,duplicated_lines_density,0.0,0.0,0.0,0.0
hyperb1iss/droidmind,2025-03,ncloc,4114.0,4114.0,0.0,0.0
hyperb1iss/droidmind,2025-03,vulnerabilities,0.0,0.0,0.0,0.0
hyperb1iss/droidmind,2025-05,cognitive_complexity,940.0,940.0,0.0,0.0
hyperb1iss/droidmind,2025-05,duplicated_lines_density,0.0,0.0,0.0,0.0
hyperb1iss/droidmind,2025-05,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-01,cognitive_complexity,103.0,103.0,0.0,0.0
ilanbenb/wa_llm,2025-01,comment_lines_density,9.5,9.5,0.0,0.0
ilanbenb/wa_llm,2025-01,duplicated_lines_density,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-01,ncloc,1573.0,1573.0,0.0,0.0
ilanbenb/wa_llm,2025-01,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-02,cognitive_complexity,149.0,149.0,0.0,0.0
ilanbenb/wa_llm,2025-02,comment_lines_density,11.6,11.6,0.0,0.0
ilanbenb/wa_llm,2025-02,duplicated_lines_density,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-02,ncloc,2352.0,2352.0,0.0,0.0
ilanbenb/wa_llm,2025-02,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-03,cognitive_complexity,192.0,192.0,0.0,0.0
ilanbenb/wa_llm,2025-03,comment_lines_density,10.7,10.7,0.0,0.0
ilanbenb/wa_llm,2025-03,duplicated_lines_density,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-03,ncloc,2601.0,2601.0,0.0,0.0
ilanbenb/wa_llm,2025-03,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-04,cognitive_complexity,199.0,199.0,0.0,0.0
ilanbenb/wa_llm,2025-04,comment_lines_density,10.6,10.6,0.0,0.0
ilanbenb/wa_llm,2025-04,duplicated_lines_density,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-04,ncloc,2619.0,2619.0,0.0,0.0
ilanbenb/wa_llm,2025-04,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-05,cognitive_complexity,200.0,200.0,0.0,0.0
ilanbenb/wa_llm,2025-05,comment_lines_density,10.7,10.7,0.0,0.0
ilanbenb/wa_llm,2025-05,duplicated_lines_density,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-05,ncloc,2688.0,2688.0,0.0,0.0
ilanbenb/wa_llm,2025-05,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-06,cognitive_complexity,237.0,237.0,0.0,0.0
ilanbenb/wa_llm,2025-06,comment_lines_density,11.8,11.8,0.0,0.0
ilanbenb/wa_llm,2025-06,duplicated_lines_density,1.6,1.6,0.0,0.0
ilanbenb/wa_llm,2025-06,ncloc,3081.0,3081.0,0.0,0.0
ilanbenb/wa_llm,2025-06,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-07,cognitive_complexity,238.0,238.0,0.0,0.0
ilanbenb/wa_llm,2025-07,comment_lines_density,12.2,12.2,0.0,0.0
ilanbenb/wa_llm,2025-07,duplicated_lines_density,2.5,2.5,0.0,0.0
ilanbenb/wa_llm,2025-07,ncloc,3066.0,3066.0,0.0,0.0
ilanbenb/wa_llm,2025-07,vulnerabilities,0.0,0.0,0.0,0.0
ilanbenb/wa_llm,2025-08,cognitive_complexity,239.0,239.0,0.0,0.0
ilanbenb/wa_llm,2025-08,comment_lines_density,12.4,12.4,0.0,0.0
ilanbenb/wa_llm,2025-08,duplicated_lines_density,2.5,2.5,0.0,0.0
ilanbenb/wa_llm,2025-08,ncloc,3064.0,3064.0,0.0,0.0
ilanbenb/wa_llm,2025-08,vulnerabilities,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-09,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-09,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-09,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2024-09,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2024-09,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-10,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-10,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-10,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2024-10,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2024-10,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-12,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-12,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2024-12,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2024-12,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2024-12,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-02,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-02,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-02,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2025-02,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2025-02,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-05,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-05,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-05,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2025-05,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2025-05,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-06,bugs,0.0,0.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-06,cognitive_complexity,167.0,167.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-06,comment_lines_density,8.5,8.5,0.0,0.0
infected4098/Wave-U-Mamba,2025-06,duplicated_lines_density,5.6,5.6,0.0,0.0
infected4098/Wave-U-Mamba,2025-06,ncloc,1072.0,1072.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-08,bugs,6.0,6.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-08,cognitive_complexity,183.0,183.0,0.0,0.0
infected4098/Wave-U-Mamba,2025-08,comment_lines_density,7.5,7.5,0.0,0.0
infected4098/Wave-U-Mamba,2025-08,duplicated_lines_density,6.3,6.3,0.0,0.0
infected4098/Wave-U-Mamba,2025-08,ncloc,1337.0,1337.0,0.0,0.0
instructor-ai/instructor,2024-01,cognitive_complexity,713.0,713.0,0.0,0.0
instructor-ai/instructor,2024-01,comment_lines_density,10.9,10.9,0.0,0.0
instructor-ai/instructor,2024-01,duplicated_lines_density,5.0,5.0,0.0,0.0
instructor-ai/instructor,2024-01,ncloc,8862.0,8862.0,0.0,0.0
instructor-ai/instructor,2024-01,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-02,cognitive_complexity,774.0,774.0,0.0,0.0
instructor-ai/instructor,2024-02,comment_lines_density,10.4,10.4,0.0,0.0
instructor-ai/instructor,2024-02,duplicated_lines_density,6.6,6.6,0.0,0.0
instructor-ai/instructor,2024-02,ncloc,10096.0,10096.0,0.0,0.0
instructor-ai/instructor,2024-02,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-03,cognitive_complexity,912.0,912.0,0.0,0.0
instructor-ai/instructor,2024-03,comment_lines_density,10.3,10.3,0.0,0.0
instructor-ai/instructor,2024-03,duplicated_lines_density,5.8,5.8,0.0,0.0
instructor-ai/instructor,2024-03,ncloc,11196.0,11196.0,0.0,0.0
instructor-ai/instructor,2024-03,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-04,cognitive_complexity,903.0,903.0,0.0,0.0
instructor-ai/instructor,2024-04,comment_lines_density,9.0,9.0,0.0,0.0
instructor-ai/instructor,2024-04,duplicated_lines_density,5.0,5.0,0.0,0.0
instructor-ai/instructor,2024-04,ncloc,12907.0,12907.0,0.0,0.0
instructor-ai/instructor,2024-04,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-05,cognitive_complexity,1022.0,1022.0,0.0,0.0
instructor-ai/instructor,2024-05,comment_lines_density,8.5,8.5,0.0,0.0
instructor-ai/instructor,2024-05,duplicated_lines_density,6.2,6.2,0.0,0.0
instructor-ai/instructor,2024-05,ncloc,14439.0,14439.0,0.0,0.0
instructor-ai/instructor,2024-05,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-06,cognitive_complexity,1045.0,1045.0,0.0,0.0
instructor-ai/instructor,2024-06,comment_lines_density,8.3,8.3,0.0,0.0
instructor-ai/instructor,2024-06,duplicated_lines_density,6.1,6.1,0.0,0.0
instructor-ai/instructor,2024-06,ncloc,14811.0,14811.0,0.0,0.0
instructor-ai/instructor,2024-06,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-07,cognitive_complexity,1243.0,1243.0,0.0,0.0
instructor-ai/instructor,2024-07,comment_lines_density,7.8,7.8,0.0,0.0
instructor-ai/instructor,2024-07,duplicated_lines_density,5.5,5.5,0.0,0.0
instructor-ai/instructor,2024-07,ncloc,16028.0,16028.0,0.0,0.0
instructor-ai/instructor,2024-07,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-08,cognitive_complexity,1202.0,1202.0,0.0,0.0
instructor-ai/instructor,2024-08,comment_lines_density,8.0,8.0,0.0,0.0
instructor-ai/instructor,2024-08,duplicated_lines_density,5.6,5.6,0.0,0.0
instructor-ai/instructor,2024-08,ncloc,15943.0,15943.0,0.0,0.0
instructor-ai/instructor,2024-08,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-09,cognitive_complexity,1303.0,1303.0,0.0,0.0
instructor-ai/instructor,2024-09,comment_lines_density,8.2,8.2,0.0,0.0
instructor-ai/instructor,2024-09,duplicated_lines_density,5.5,5.5,0.0,0.0
instructor-ai/instructor,2024-09,ncloc,16740.0,16740.0,0.0,0.0
instructor-ai/instructor,2024-09,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-10,cognitive_complexity,1515.0,1515.0,0.0,0.0
instructor-ai/instructor,2024-10,comment_lines_density,8.5,8.5,0.0,0.0
instructor-ai/instructor,2024-10,duplicated_lines_density,5.1,5.1,0.0,0.0
instructor-ai/instructor,2024-10,ncloc,19886.0,19886.0,0.0,0.0
instructor-ai/instructor,2024-10,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-11,cognitive_complexity,1556.0,1556.0,0.0,0.0
instructor-ai/instructor,2024-11,comment_lines_density,8.2,8.2,0.0,0.0
instructor-ai/instructor,2024-11,duplicated_lines_density,5.3,5.3,0.0,0.0
instructor-ai/instructor,2024-11,ncloc,20721.0,20721.0,0.0,0.0
instructor-ai/instructor,2024-11,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2024-12,cognitive_complexity,1580.0,1580.0,0.0,0.0
instructor-ai/instructor,2024-12,comment_lines_density,8.3,8.3,0.0,0.0
instructor-ai/instructor,2024-12,duplicated_lines_density,5.3,5.3,0.0,0.0
instructor-ai/instructor,2024-12,ncloc,20822.0,20822.0,0.0,0.0
instructor-ai/instructor,2024-12,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-01,cognitive_complexity,1580.0,1580.0,0.0,0.0
instructor-ai/instructor,2025-01,comment_lines_density,8.3,8.3,0.0,0.0
instructor-ai/instructor,2025-01,duplicated_lines_density,5.3,5.3,0.0,0.0
instructor-ai/instructor,2025-01,ncloc,20824.0,20824.0,0.0,0.0
instructor-ai/instructor,2025-01,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-02,cognitive_complexity,1580.0,1580.0,0.0,0.0
instructor-ai/instructor,2025-02,comment_lines_density,8.3,8.3,0.0,0.0
instructor-ai/instructor,2025-02,duplicated_lines_density,5.3,5.3,0.0,0.0
instructor-ai/instructor,2025-02,ncloc,20824.0,20824.0,0.0,0.0
instructor-ai/instructor,2025-02,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-03,cognitive_complexity,2114.0,2114.0,0.0,0.0
instructor-ai/instructor,2025-03,comment_lines_density,9.5,9.5,0.0,0.0
instructor-ai/instructor,2025-03,duplicated_lines_density,5.4,5.4,0.0,0.0
instructor-ai/instructor,2025-03,ncloc,23979.0,23979.0,0.0,0.0
instructor-ai/instructor,2025-03,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-04,comment_lines_density,9.5,9.5,0.0,0.0
instructor-ai/instructor,2025-04,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-05,cognitive_complexity,2542.0,2542.0,0.0,0.0
instructor-ai/instructor,2025-05,comment_lines_density,9.4,9.4,0.0,0.0
instructor-ai/instructor,2025-05,duplicated_lines_density,5.1,5.1,0.0,0.0
instructor-ai/instructor,2025-05,ncloc,26681.0,26681.0,0.0,0.0
instructor-ai/instructor,2025-05,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-06,cognitive_complexity,2888.0,2888.0,0.0,0.0
instructor-ai/instructor,2025-06,comment_lines_density,10.0,10.0,0.0,0.0
instructor-ai/instructor,2025-06,duplicated_lines_density,4.6,4.6,0.0,0.0
instructor-ai/instructor,2025-06,ncloc,28998.0,28998.0,0.0,0.0
instructor-ai/instructor,2025-06,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-07,comment_lines_density,13.0,13.0,0.0,0.0
instructor-ai/instructor,2025-07,duplicated_lines_density,4.0,4.0,0.0,0.0
instructor-ai/instructor,2025-07,vulnerabilities,0.0,0.0,0.0,0.0
instructor-ai/instructor,2025-08,cognitive_complexity,3758.0,3758.0,0.0,0.0
instructor-ai/instructor,2025-08,comment_lines_density,13.1,13.1,0.0,0.0
instructor-ai/instructor,2025-08,duplicated_lines_density,4.0,4.0,0.0,0.0
instructor-ai/instructor,2025-08,ncloc,33146.0,33146.0,0.0,0.0
instructor-ai/instructor,2025-08,vulnerabilities,0.0,0.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,bugs,1.0,1.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,code_smells,3.0,3.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,cognitive_complexity,22.0,22.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,comment_lines_density,7.2,7.2,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,duplicated_lines_density,0.0,0.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,ncloc,709.0,709.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,technical_debt,17.0,17.0,0.0,0.0
itsKayWat/MindfulShift-2025,2024-12,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-01,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-01,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-01,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-01,ncloc,4451.0,4451.0,0.0,0.0
jacebrowning/datafiles,2024-01,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-03,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-03,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-03,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-03,ncloc,4451.0,4451.0,0.0,0.0
jacebrowning/datafiles,2024-03,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-05,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-05,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-05,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-05,ncloc,4465.0,4465.0,0.0,0.0
jacebrowning/datafiles,2024-05,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-07,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-07,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-07,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-07,ncloc,4465.0,4465.0,0.0,0.0
jacebrowning/datafiles,2024-07,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-08,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-08,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-08,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-08,ncloc,4465.0,4465.0,0.0,0.0
jacebrowning/datafiles,2024-08,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-10,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-10,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-10,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-10,ncloc,4487.0,4487.0,0.0,0.0
jacebrowning/datafiles,2024-10,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-11,cognitive_complexity,453.0,453.0,0.0,0.0
jacebrowning/datafiles,2024-11,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2024-11,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2024-11,ncloc,4487.0,4487.0,0.0,0.0
jacebrowning/datafiles,2024-11,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2025-02,cognitive_complexity,444.0,444.0,0.0,0.0
jacebrowning/datafiles,2025-02,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2025-02,duplicated_lines_density,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2025-02,ncloc,4471.0,4471.0,0.0,0.0
jacebrowning/datafiles,2025-02,vulnerabilities,0.0,0.0,0.0,0.0
jacebrowning/datafiles,2025-04,cognitive_complexity,444.0,444.0,0.0,0.0
jacebrowning/datafiles,2025-04,comment_lines_density,4.1,4.1,0.0,0.0
jacebrowning/datafiles,2025-04,duplicated_lines_density,0.0,0.0,0.0,0.0
