repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence
zauberzeug/nicegui,2024-03,0,2025-03,0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,55,2406,1248,12,256.0,50.0,145.0,1021.0,201814.0,472.0,3.0,22582.0,7.7,3.3,91071.0,137583.0,,,,treatment,,
zauberzeug/nicegui,2024-04,0,2025-03,0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,82,3063,1437,20,409.0,55.0,296.0,1052.0,202776.0,473.0,3.0,22586.0,7.7,3.3,91138.0,137676.0,,,,treatment,,
zauberzeug/nicegui,2024-05,0,2025-03,0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,55,3429,1079,13,397.0,66.0,192.0,1082.0,203896.0,473.0,4.0,22595.0,7.7,3.4,91241.0,137726.0,,,,treatment,,
zauberzeug/nicegui,2024-06,0,2025-03,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,31,1191,381,9,328.0,66.0,155.0,1113.0,204376.0,474.0,4.0,22600.0,7.7,3.4,91271.0,137746.0,,,,treatment,,
zauberzeug/nicegui,2024-07,0,2025-03,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,27,920,490,8,317.0,43.0,156.0,1143.0,204666.0,474.0,4.0,22603.0,7.7,3.4,91291.0,137761.0,,,,treatment,,
zauberzeug/nicegui,2024-11,0,2025-03,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,38,2166,851,14,340.0,40.0,94.0,1266.0,209176.0,2276.0,4.0,40919.0,10.6,5.9,94568.0,228632.0,,,,treatment,,
zauberzeug/nicegui,2024-12,0,2025-03,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,36,1082,620,10,220.0,35.0,85.0,1296.0,209433.0,2278.0,4.0,40932.0,10.5,5.9,94621.0,228687.0,,,,treatment,,
zauberzeug/nicegui,2025-01,0,2025-03,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,49,2546,1303,13,206.0,63.0,147.0,1327.0,210322.0,2278.0,4.0,40935.0,10.5,5.9,94683.0,228702.0,,,,treatment,,
zauberzeug/nicegui,2025-02,0,2025-03,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,37,770,173,11,705.0,56.0,177.0,1358.0,210815.0,2278.0,4.0,40937.0,10.5,6.0,94749.0,228706.0,,,,treatment,,
zauberzeug/nicegui,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,54,2112,961,19,269.0,74.0,307.0,1386.0,211266.0,2278.0,4.0,40938.0,10.5,6.0,94810.0,228749.0,,,,treatment,True,True
zauberzeug/nicegui,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,43,1187,307002,11,314.0,57.0,505.0,1417.0,78118.0,602.0,4.0,24656.0,1.4,8.1,65372.0,136099.0,,,,treatment,True,False
zauberzeug/nicegui,2025-05,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,53,1235,399,12,441.0,55.0,510.0,1447.0,78746.0,602.0,3.0,24657.0,1.4,8.1,65421.0,136120.0,,,,treatment,True,False
zauberzeug/nicegui,2025-06,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,21,682,264,9,189.0,17.0,211.0,1478.0,78968.0,602.0,3.0,24656.0,1.4,8.1,65476.0,136140.0,16.0,0.0,126.84470523365164,treatment,True,True
zauberzeug/nicegui,2025-07,1,2025-03,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,34,3259,649,6,163.0,22.0,87.0,1508.0,80844.0,602.0,3.0,24672.0,1.4,8.2,65685.0,136265.0,16.0,0.0,146.68057173104745,treatment,True,True
zauberzeug/nicegui,2025-08,1,2025-03,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,58,153642,421381,9,288.0,20.0,118.0,1539.0,81288.0,601.0,3.0,24674.0,1.4,8.3,65718.0,136272.0,16.0,0.0,157.11240553457756,treatment,True,False
zilliztech/mcp-server-milvus,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,23,2140,2886,4,43.0,3.0,5.0,0.0,447.0,0.0,0.0,26.0,0.0,33.2,30.0,130.0,,,,treatment,False,True
zilliztech/mcp-server-milvus,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,2,15,1,45.0,7.0,10.0,20.0,435.0,0.0,0.0,25.0,0.0,33.8,29.0,125.0,,,,treatment,False,False
zilliztech/mcp-server-milvus,2025-05,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,4,477,72,3,32.0,1.0,4.0,50.0,513.0,0.0,0.0,26.0,0.0,32.3,34.0,130.0,,,,treatment,False,False
zilliztech/mcp-server-milvus,2025-06,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,2,606,418,2,14.0,2.0,4.0,81.0,488.0,0.0,0.0,26.0,0.0,33.4,33.0,130.0,,,,treatment,False,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,2,0,1,3.0,0.0,0.0,604.0,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,,,,control,,
AkariAsai/ScholarQABench,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,12969,1,2,32.0,1.0,0.0,0.0,1469.0,0.0,0.0,64.0,8.3,11.5,539.0,557.0,,,,control,,
AkariAsai/ScholarQABench,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,2632,3,2,7.0,0.0,0.0,73.0,1602.0,0.0,0.0,65.0,7.5,12.5,554.0,562.0,,,,control,,
AkariAsai/ScholarQABench,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,202,3,1,1.0,2.0,4.0,132.0,1602.0,0.0,0.0,65.0,7.5,12.5,554.0,562.0,,,,control,,
AkariAsai/ScholarQABench,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,13,21,1,1.0,0.0,1.0,223.0,1602.0,0.0,0.0,65.0,7.5,12.5,554.0,562.0,,,,control,,
AkariAsai/ScholarQABench,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,6,7,1,2.0,0.0,0.0,254.0,1602.0,0.0,0.0,65.0,7.5,12.5,554.0,562.0,,,,control,,
ArpiarSaundersLab/annsql,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20,4392,1969,1,0.0,0.0,0.0,0.0,779.0,1.0,0.0,35.0,0.0,12.1,182.0,217.0,,,,control,,
ArpiarSaundersLab/annsql,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22,3962,2405,1,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,39.0,0.0,11.6,226.0,258.0,,,,control,,
ArpiarSaundersLab/annsql,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,1776,772,1,8.0,0.0,0.0,0.0,1416.0,0.0,0.0,47.0,12.5,15.3,257.0,328.0,,,,control,,
ArpiarSaundersLab/annsql,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,3.0,0.0,0.0,28.0,1416.0,0.0,0.0,47.0,12.5,15.3,257.0,328.0,,,,control,,
ArpiarSaundersLab/annsql,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,1438,1120,1,6.0,0.0,0.0,59.0,1740.0,0.0,0.0,70.0,16.6,13.8,279.0,437.0,,,,control,,
ArpiarSaundersLab/annsql,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19,52835,5606,2,4.0,0.0,0.0,90.0,3309.0,5.0,0.0,135.0,7.8,26.9,834.0,959.0,,,,control,,
ArpiarSaundersLab/annsql,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,6354,3146,2,3.0,0.0,0.0,118.0,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,,,,control,,
ArpiarSaundersLab/annsql,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,212,30,2,2.0,0.0,0.0,149.0,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,,,,control,,
ArpiarSaundersLab/annsql,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,108,44,2,2.0,4.0,3.0,179.0,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,,,,control,,
BalancerMaxis/multisig-ops,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,217,54678,2253,14,0.0,27.0,185.0,356.0,9050.0,4.0,0.0,438.0,18.5,12.6,1546.0,2002.0,,,,control,,
BalancerMaxis/multisig-ops,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,161,30806,1567,12,0.0,4.0,116.0,387.0,9150.0,4.0,0.0,446.0,18.3,12.5,1601.0,2070.0,,,,control,,
BalancerMaxis/multisig-ops,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,290,44398,2509,15,0.0,5.0,204.0,416.0,9323.0,4.0,0.0,450.0,18.0,12.5,1669.0,2125.0,,,,control,,
BalancerMaxis/multisig-ops,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,290,59021,6330,22,0.0,11.0,241.0,447.0,9706.0,4.0,0.0,455.0,17.8,12.2,1680.0,2147.0,,,,control,,
BalancerMaxis/multisig-ops,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,317,72580,6055,21,0.0,7.0,303.0,477.0,9815.0,4.0,0.0,461.0,17.6,12.2,1710.0,2203.0,,,,control,,
BalancerMaxis/multisig-ops,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,321,107979,3877,20,1.0,12.0,349.0,508.0,10067.0,3.0,0.0,467.0,17.2,12.0,1732.0,2232.0,,,,control,,
BalancerMaxis/multisig-ops,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,330,59619,5936,23,1.0,15.0,270.0,538.0,10192.0,3.0,0.0,472.0,16.9,12.0,1769.0,2264.0,,,,control,,
BalancerMaxis/multisig-ops,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,265,76868,3415,22,1.0,25.0,284.0,569.0,10318.0,3.0,0.0,473.0,16.7,11.9,1791.0,2276.0,,,,control,,
BalancerMaxis/multisig-ops,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,307,51857,8532,23,0.0,11.0,249.0,600.0,10241.0,3.0,0.0,470.0,16.9,11.9,1787.0,2246.0,,,,control,,
BalancerMaxis/multisig-ops,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,363,393407,38106,23,0.0,11.0,231.0,630.0,10322.0,3.0,0.0,472.0,16.7,11.9,1793.0,2260.0,,,,control,,
BalancerMaxis/multisig-ops,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,143,61666,3845,16,0.0,14.0,93.0,661.0,10502.0,3.0,0.0,475.0,16.4,11.8,1845.0,2316.0,,,,control,,
BalancerMaxis/multisig-ops,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,338,283247,7464,23,1.0,18.0,175.0,691.0,10553.0,3.0,0.0,477.0,16.4,11.8,1847.0,2326.0,,,,control,,
BalancerMaxis/multisig-ops,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,306,126765,3348,19,0.0,23.0,166.0,722.0,10567.0,3.0,0.0,482.0,16.4,11.8,1855.0,2356.0,,,,control,,
BalancerMaxis/multisig-ops,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,328,68568,3238,16,1.0,16.0,142.0,753.0,10759.0,3.0,0.0,488.0,16.1,11.8,1903.0,2390.0,,,,control,,
BalancerMaxis/multisig-ops,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,301,83164,3801,18,1.0,4.0,113.0,781.0,11149.0,3.0,0.0,491.0,16.2,11.6,2118.0,2440.0,,,,control,,
BalancerMaxis/multisig-ops,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,395,61038,3295,21,0.0,15.0,192.0,812.0,11197.0,3.0,0.0,492.0,16.2,11.5,2152.0,2468.0,,,,control,,
BalancerMaxis/multisig-ops,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,362,132168,5276,23,0.0,8.0,160.0,842.0,11333.0,4.0,0.0,501.0,16.0,11.5,2223.0,2564.0,,,,control,,
BalancerMaxis/multisig-ops,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,317,52495,4880,22,0.0,12.0,78.0,873.0,11383.0,3.0,0.0,508.0,15.9,11.5,2218.0,2567.0,,,,control,,
BalancerMaxis/multisig-ops,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,336,134844,7729,23,0.0,12.0,109.0,903.0,11503.0,3.0,0.0,480.0,15.9,12.1,2155.0,2334.0,,,,control,,
BalancerMaxis/multisig-ops,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,450,134589,11444,25,0.0,13.0,120.0,934.0,11718.0,3.0,0.0,480.0,15.6,11.9,2226.0,2406.0,,,,control,,
Benzauber/convert-commander,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,16,1781,55,2,20.0,2.0,2.0,0.0,796.0,18.0,4.0,52.0,0.0,9.5,79.0,329.0,,,,control,,
Benzauber/convert-commander,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,4,18,1,0.0,0.0,0.0,24.0,796.0,18.0,4.0,52.0,0.0,9.5,79.0,329.0,,,,control,,
Benzauber/convert-commander,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,1116,398,2,14.0,0.0,4.0,55.0,1257.0,72.0,4.0,202.0,7.7,8.6,195.0,1471.0,,,,control,,
Benzauber/convert-commander,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,327,141,2,0.0,0.0,0.0,114.0,1365.0,74.0,4.0,205.0,7.2,8.1,204.0,1492.0,,,,control,,
Benzauber/convert-commander,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,120,105,2,1.0,0.0,0.0,175.0,1319.0,74.0,4.0,205.0,4.2,8.5,205.0,1492.0,,,,control,,
Benzauber/convert-commander,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,185,72,2,1.0,1.0,1.0,206.0,1353.0,74.0,4.0,209.0,4.1,9.5,230.0,1522.0,,,,control,,
Benzauber/convert-commander,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,203,1,1,1.0,0.0,0.0,236.0,1353.0,74.0,4.0,209.0,4.1,9.5,230.0,1522.0,,,,control,,
Benzauber/convert-commander,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,686,184,2,2.0,0.0,0.0,267.0,1742.0,74.0,4.0,212.0,3.2,9.8,354.0,1588.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14,461,23,2,0.0,0.0,0.0,0.0,303.0,0.0,0.0,9.0,0.0,6.8,43.0,44.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,13,13,2,0.0,0.0,0.0,0.0,303.0,0.0,0.0,9.0,0.0,6.8,53.0,44.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,168,130,1,13.0,0.0,0.0,0.0,326.0,0.0,0.0,12.0,0.0,5.8,61.0,59.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,8,18,1,23.0,3.0,6.0,9.0,326.0,0.0,0.0,10.0,0.0,4.1,61.0,49.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,3,3,1,11.0,7.0,12.0,70.0,326.0,0.0,0.0,10.0,0.0,4.1,61.0,49.0,,,,control,,
BiancoChiu/iOSRealRun-cli-18,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,6,0,1,4.0,3.0,1.0,101.0,326.0,0.0,0.0,10.0,0.0,4.1,61.0,49.0,,,,control,,
C4NU/Paddie,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,106,102,3,4.0,5.0,3.0,82.0,1432.0,1.0,0.0,74.0,0.0,8.0,315.0,312.0,,,,control,,
C4NU/Paddie,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,88,26,3,3.0,0.0,0.0,113.0,1456.0,1.0,0.0,78.0,0.0,7.9,329.0,339.0,,,,control,,
C4NU/Paddie,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,61,15,2,4.0,0.0,0.0,142.0,1455.0,1.0,0.0,78.0,0.0,7.9,329.0,339.0,,,,control,,
C4NU/Paddie,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,1,2,1,1.0,0.0,0.0,173.0,1476.0,1.0,0.0,78.0,0.0,8.3,331.0,339.0,,,,control,,
C4NU/Paddie,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,30,17902,26639,2,3.0,5.0,1.0,507.0,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,99,6363,3188,1,3.0,0.0,0.0,0.0,1501.0,1.0,0.0,206.0,41.9,3.8,181.0,1524.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,3,2,1,0.0,0.0,0.0,0.0,1501.0,1.0,0.0,206.0,41.9,3.8,181.0,1524.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,73,10371,2390,1,0.0,0.0,0.0,0.0,6044.0,4.0,3.0,334.0,20.1,17.7,1022.0,2354.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12,855,399,1,0.0,0.0,0.0,0.0,6349.0,4.0,3.0,334.0,22.6,19.6,1028.0,2354.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15,4423,3905,1,0.0,0.0,0.0,0.0,6778.0,4.0,3.0,334.0,27.5,19.5,1081.0,2354.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,210,8841,8016,1,3.0,2.0,19.0,147.0,7312.0,7.0,4.0,346.0,27.7,20.5,1172.0,2317.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,31,102,107,1,6.0,2.0,2.0,178.0,7306.0,7.0,4.0,346.0,27.7,20.5,1172.0,2317.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,171,132,1,7.0,0.0,0.0,208.0,7306.0,7.0,4.0,346.0,27.7,20.5,1172.0,2317.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10,3009,3192,1,4.0,2.0,6.0,239.0,7294.0,7.0,4.0,332.0,27.6,20.5,1163.0,2292.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,32,567,706,1,4.0,0.0,0.0,270.0,7180.0,7.0,4.0,333.0,26.7,19.9,1141.0,2298.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,63,22157,22196,1,6.0,3.0,31.0,298.0,7328.0,7.0,4.0,311.0,22.4,21.7,1218.0,2372.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,24,24,1,2.0,3.0,4.0,329.0,7347.0,7.0,4.0,310.0,22.2,21.5,1218.0,2367.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,28,0,1,5.0,0.0,0.0,359.0,7347.0,7.0,4.0,310.0,22.2,21.5,1218.0,2367.0,,,,control,,
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,56,3435,2085,1,1.0,1.0,3.0,451.0,7598.0,7.0,1.0,309.0,20.4,26.9,1287.0,2319.0,,,,control,,
Drchip61/Dual_SAM,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,27,5408,159,1,4.0,0.0,0.0,0.0,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,,,,control,,
Drchip61/Dual_SAM,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,6,7,1,8.0,2.0,5.0,22.0,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,,,,control,,
Drchip61/Dual_SAM,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,15,4,1,7.0,4.0,4.0,266.0,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,,,,control,,
EURAC-EEBgroup/brick-llm,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,46970,0,1,0.0,0.0,0.0,0.0,458.0,0.0,0.0,8.0,0.0,12.1,96.0,42.0,,,,control,,
EURAC-EEBgroup/brick-llm,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,54,4181,1354,3,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,13.0,0.0,27.8,166.0,66.0,,,,control,,
EURAC-EEBgroup/brick-llm,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,46,3661,694,3,12.0,1.0,6.0,0.0,1164.0,0.0,0.0,13.0,0.0,26.6,168.0,66.0,,,,control,,
EURAC-EEBgroup/brick-llm,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,289,202,1,3.0,2.0,0.0,25.0,1212.0,0.0,0.0,15.0,0.0,26.5,179.0,72.0,,,,control,,
EURAC-EEBgroup/brick-llm,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8,3486,1000,4,2.0,4.0,11.0,56.0,1245.0,0.0,0.0,14.0,0.0,26.3,180.0,71.0,,,,control,,
EURAC-EEBgroup/brick-llm,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,719,132,1,2.0,0.0,0.0,115.0,1685.0,0.0,0.0,20.0,0.0,22.7,288.0,154.0,,,,control,,
EURAC-EEBgroup/brick-llm,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,2682,539,1,0.0,0.0,1.0,176.0,1685.0,0.0,0.0,20.0,0.0,22.7,288.0,154.0,,,,control,,
Envious-Data/Env-KB,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,126373,76612,1,0.0,0.0,0.0,1139.0,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,,,,control,,
Event-AHU/OpenEvDET,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,45,16050,8162,2,3.0,0.0,0.0,52.0,5020.0,8.0,4.0,174.0,16.9,17.2,949.0,891.0,,,,control,,
Event-AHU/OpenEvDET,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,24,7,2,5.0,2.0,0.0,80.0,5020.0,8.0,4.0,174.0,16.9,17.2,949.0,891.0,,,,control,,
Event-AHU/OpenEvDET,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,4,9,2,2.0,3.0,9.0,111.0,5020.0,8.0,4.0,174.0,16.9,17.2,949.0,891.0,,,,control,,
Event-AHU/OpenEvDET,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,36,9251,92,2,5.0,1.0,0.0,141.0,10829.0,17.0,8.0,408.0,87.2,17.3,2109.0,2116.0,,,,control,,
Event-AHU/OpenEvDET,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,3,0,1,6.0,1.0,0.0,202.0,10829.0,17.0,8.0,408.0,87.2,17.3,2109.0,2116.0,,,,control,,
Event-AHU/OpenEvDET,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,8,59,2,1.0,1.0,3.0,233.0,10791.0,16.0,8.0,405.0,87.5,17.3,2106.0,2101.0,,,,control,,
FFY0/AdaKV,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,1,0.0,0.0,0.0,0.0,1247.0,4.0,2.0,57.0,22.8,12.2,355.0,408.0,,,,control,,
FFY0/AdaKV,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,117428,168,2,0.0,0.0,0.0,0.0,1407.0,4.0,0.0,62.0,21.7,13.0,375.0,403.0,,,,control,,
FFY0/AdaKV,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,1707,118430,3,8.0,0.0,0.0,0.0,2031.0,3.0,0.0,67.0,49.9,11.2,599.0,538.0,,,,control,,
FFY0/AdaKV,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9,978,304,2,17.0,2.0,4.0,76.0,2209.0,3.0,0.0,76.0,44.6,13.7,658.0,587.0,,,,control,,
FFY0/AdaKV,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,8,2,1,7.0,2.0,6.0,106.0,2209.0,3.0,0.0,76.0,44.6,13.7,658.0,587.0,,,,control,,
FFY0/AdaKV,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,1473,883,1,5.0,0.0,0.0,137.0,2678.0,7.0,0.0,73.0,50.4,11.2,643.0,499.0,,,,control,,
FFY0/AdaKV,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,46,37,1,2.0,1.0,2.0,288.0,2678.0,7.0,0.0,73.0,50.4,11.2,643.0,499.0,,,,control,,
