dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ast_sequence_token_band_set,ast_sequence_token_band_width,analysis_design_status
treatment,instructor-ai/instructor,2024-01,61,25,19,94,21,-14.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,2,1,61,3768,0.0,8862.0,8238,18,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127134385045092,8.234564993267135,0.0,2.9444389791664403,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-01,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-02,100,40,27,174,37,-13.0,0,0,2025-03,0,27.0,27.0,True,both,treatment,pre,0,0,100,17655,0.0,10096.0,9377,20,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.61512051684126,9.778830947936571,0.0,3.044522437723423,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-02,16,1,15,1,0,0.0625,2.833213344056216,0.6931471805599453,2.772588722239781,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-03,66,31,26,103,30,-12.0,0,0,2025-03,0,26.0,26.0,True,both,treatment,pre,0,0,66,5045,0.0,11196.0,10413,19,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.204692619390966,8.526351129201002,0.0,2.995732273553991,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-03,6,4,2,1,0,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-04,72,43,38,234,58,-11.0,0,0,2025-03,0,38.0,38.0,True,both,treatment,pre,0,0,72,7942,0.0,12907.0,12115,26,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.290459441148391,8.980046316633132,0.0,3.295836866004329,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-04,16,12,4,1,0,0.75,2.833213344056216,2.5649493574615367,1.6094379124341003,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-05,61,39,27,105,43,-10.0,0,0,2025-03,0,27.0,27.0,True,both,treatment,pre,0,0,64,7632,0.0,14439.0,13647,31,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.174387269895637,8.94023623179847,0.0,3.4657359027997265,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-05,8,6,2,1,0,0.75,2.197224577336219,1.9459101490553132,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-06,44,12,11,65,25,-9.0,0,0,2025-03,0,11.0,11.0,True,both,treatment,pre,0,0,45,8030,0.0,14811.0,14025,16,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.828641396489095,8.991064332188461,0.0,2.833213344056216,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-06,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-07,47,22,19,112,27,-8.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,0,0,47,10195,0.0,16028.0,15081,17,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8712010109078903,9.229750765496004,0.0,2.8903717578961645,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-07,11,5,6,1,0,0.45454545454545453,2.4849066497880004,1.791759469228055,1.9459101490553132,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-08,20,13,13,81,20,-7.0,0,0,2025-03,0,13.0,13.0,True,both,treatment,pre,0,0,20,2960,0.0,15943.0,15016,12,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.044522437723423,7.993282328101591,0.0,2.5649493574615367,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-08,8,0,8,1,0,0.0,2.197224577336219,0.0,2.197224577336219,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-09,41,15,14,77,22,-6.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,42,4997,0.0,16740.0,15870,8,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.7612001156935615,8.516793111394897,0.0,2.197224577336219,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2024-09,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-10,59,29,29,276,50,-5.0,0,0,2025-03,0,29.0,29.0,True,both,treatment,pre,0,0,60,19704,194.0,19886.0,19222,19,239.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.110873864173311,9.888627689629104,5.272999558563747,2.995732273553991,5.480638923341991,3.555348061489413,1,1,1,1,1,instructor-ai/instructor,2024-10,17,12,5,1,0,0.7058823529411765,2.8903717578961645,2.5649493574615367,1.791759469228055,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-11,35,14,12,90,31,-4.0,0,0,2025-03,0,12.0,12.0,True,both,treatment,pre,0,0,35,9133,225.0,20721.0,20157,14,354.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.58351893845611,9.119758993744943,5.420534999272285,2.70805020110221,5.872117789475416,3.4657359027997265,1,1,1,1,1,instructor-ai/instructor,2024-11,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2024-12,20,8,7,28,12,-3.0,0,0,2025-03,0,7.0,7.0,True,both,treatment,pre,0,0,20,7821,255.0,20822.0,20274,9,349.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.044522437723423,8.964695555315458,5.545177444479562,2.302585092994045,5.857933154483459,3.091042453358316,1,1,1,1,1,instructor-ai/instructor,2024-12,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-01,3,2,1,3,1,-2.0,0,0,2025-03,0,1.0,1.0,True,both,treatment,pre,0,0,3,15,286.0,20824.0,20276,3,446.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,2.772588722239781,5.6594822157596205,1.3862943611198906,6.102558594613568,2.70805020110221,1,1,1,1,1,instructor-ai/instructor,2025-01,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-02,4,1,0,0,0,-1.0,0,0,2025-03,0,,,True,left_only,treatment,pre,0,0,4,86,317.0,20824.0,20276,2,378.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6094379124341005,4.465908118654584,5.762051382780177,1.0986122886681096,5.937536205082426,3.332204510175204,1,1,0,0,1,instructor-ai/instructor,2025-02,0,0,0,0,1,,0.0,0.0,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-03,46,20,16,246,42,0.0,1,1,2025-03,1,16.0,16.0,True,both,treatment,event,0,0,46,18108,345.0,23979.0,23656,13,335.0,86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.8501476017100575,9.804164331241342,5.846438775057724,2.6390573296152584,5.817111159963204,4.465908118654584,1,1,1,1,1,instructor-ai/instructor,2025-03,21,5,16,1,0,0.23809523809523808,3.0910424533583156,1.791759469228055,2.833213344056216,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-04,19,5,5,32,9,1.0,1,1,2025-03,0,5.0,5.0,True,both,treatment,post,0,0,19,4907,376.0,23979.0,24192,9,317.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.995732273553991,8.498621805830801,5.932245187448011,2.302585092994045,5.762051382780177,3.526360524616161,1,1,0,0,1,instructor-ai/instructor,2025-04,0,0,0,0,1,,0.0,0.0,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-05,36,16,16,161,48,2.0,1,1,2025-03,0,16.0,16.0,True,both,treatment,post,0,0,37,9647,406.0,26681.0,26384,7,33.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3.6375861597263857,9.174505918966966,6.008813185442595,2.079441541679836,3.526360524616161,0.6931471805599453,1,1,1,1,1,instructor-ai/instructor,2025-05,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-06,29,16,15,176,28,3.0,1,1,2025-03,0,15.0,15.0,True,both,treatment,post,0,0,30,14620,0.0,28998.0,28911,9,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.4339872044851463,9.590214130417438,0.0,2.302585092994045,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2025-06,9,3,6,1,0,0.3333333333333333,2.3025850929940455,1.3862943611198906,1.9459101490553132,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-07,72,53,47,549,127,4.0,1,1,2025-03,0,47.0,47.0,True,both,treatment,post,0,0,72,24251,0.0,32847.0,34020,11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.290459441148391,10.09625436719162,0.0,2.4849066497880004,0.0,0.0,1,1,1,1,1,instructor-ai/instructor,2025-07,23,12,11,1,0,0.5217391304347826,3.1780538303479453,2.5649493574615367,2.4849066497880004,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,instructor-ai/instructor,2025-08,35,18,15,30,8,5.0,1,1,2025-03,0,15.0,15.0,True,both,treatment,post,0,0,46,12628,0.0,33146.0,34160,10,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.8501476017100575,9.44375103564617,0.0,2.3978952727983707,0.0,0.0,1,1,0,0,1,instructor-ai/instructor,2025-08,0,0,0,0,1,,0.0,0.0,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,jmurth1234/ClaudePlayer,2025-02,6,3,3,36,2,-1.0,0,0,2025-03,0,3.0,3.0,True,both,treatment,pre,0,0,6,605,0.0,727.0,781,2,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9459101490553128,6.406879986069314,0.0,1.0986122886681096,1.9459101490553128,0.0,1,1,1,1,1,jmurth1234/ClaudePlayer,2025-02,6,1,5,1,0,0.16666666666666666,1.9459101490553132,0.6931471805599453,1.791759469228055,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,jmurth1234/ClaudePlayer,2025-03,6,5,5,66,13,0.0,1,1,2025-03,1,5.0,5.0,True,both,treatment,event,0,0,6,2681,2.0,1297.0,1404,1,16.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9459101490553128,7.894318063841624,1.0986122886681096,0.6931471805599453,2.833213344056216,0.0,1,1,1,1,1,jmurth1234/ClaudePlayer,2025-03,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-01,67,41,39,224,57,-14.0,0,0,2025-03,0,39.0,39.0,True,both,treatment,pre,0,0,67,10629,325.0,33220.0,22544,9,208.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507705176107,9.271435471335993,5.786897381366708,2.302585092994045,5.342334251964811,3.8918202981106265,1,1,1,1,1,keephq/keep,2024-01,6,3,3,1,0,0.5,1.9459101490553132,1.3862943611198906,1.3862943611198906,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-02,82,51,44,145,40,-13.0,0,0,2025-03,0,44.0,44.0,True,both,treatment,pre,0,0,82,11503,356.0,37683.0,24813,9,71.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.418840607796597,9.350450079960828,5.877735781779639,2.302585092994045,4.276666119016055,3.610917912644224,1,1,1,1,1,keephq/keep,2024-02,7,7,0,1,0,1.0,2.0794415416798357,2.0794415416798357,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-03,108,78,75,217,56,-12.0,0,0,2025-03,0,75.0,75.0,True,both,treatment,pre,0,0,108,9033,385.0,39943.0,27001,13,43.0,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.691347882229144,9.108750516214547,5.955837369464831,2.6390573296152584,3.784189633918261,4.0943445622221,1,1,1,1,1,keephq/keep,2024-03,21,1,20,1,0,0.047619047619047616,3.0910424533583156,0.6931471805599453,3.044522437723423,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-04,109,70,68,233,59,-11.0,0,0,2025-03,0,68.0,68.0,True,both,treatment,pre,0,0,109,9847,416.0,45222.0,30890,11,45.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.700480365792416,9.19502366786429,6.0330862217988015,2.4849066497880004,3.828641396489095,3.912023005428146,1,1,1,1,1,keephq/keep,2024-04,13,10,3,1,0,0.7692307692307693,2.6390573296152584,2.3978952727983707,1.3862943611198906,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-05,62,37,35,91,44,-10.0,0,0,2025-03,0,35.0,35.0,True,both,treatment,pre,0,0,62,4082,446.0,46223.0,31707,11,78.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.143134726391533,8.314587291319576,6.102558594613568,2.4849066497880004,4.3694478524670215,3.49650756146648,1,1,1,1,1,keephq/keep,2024-05,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-06,80,38,36,229,47,-9.0,0,0,2025-03,0,36.0,36.0,True,both,treatment,pre,0,0,105,23494,477.0,51097.0,35371,20,67.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.663439094112067,10.064542911536916,6.169610732491456,3.044522437723423,4.219507705176107,3.8918202981106265,1,1,1,1,1,keephq/keep,2024-06,7,3,4,1,0,0.42857142857142855,2.0794415416798357,1.3862943611198906,1.6094379124341003,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-07,150,107,103,252,67,-8.0,0,0,2025-03,0,103.0,103.0,True,both,treatment,pre,0,0,168,18508,507.0,59644.0,39954,15,79.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.1298987149230735,9.826012379256715,6.230481447578482,2.772588722239781,4.382026634673881,4.691347882229144,1,1,1,1,1,keephq/keep,2024-07,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-08,123,89,87,264,76,-7.0,0,0,2025-03,0,87.0,87.0,True,both,treatment,pre,0,0,138,15823,538.0,63868.0,43268,18,54.0,230.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.934473933130692,9.669283053862491,6.289715570908997,2.9444389791664403,4.007333185232471,5.442417710521793,1,1,1,1,1,keephq/keep,2024-08,8,6,2,1,0,0.75,2.197224577336219,1.9459101490553132,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-09,129,91,87,615,143,-6.0,0,0,2025-03,0,87.0,87.0,True,both,treatment,pre,0,0,136,43056,569.0,82742.0,51964,18,56.0,265.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.919980925828125,10.670280098263682,6.345636360828595,2.9444389791664403,4.04305126783455,5.583496308781699,1,1,1,1,1,keephq/keep,2024-09,24,18,6,1,0,0.75,3.2188758248682006,2.9444389791664403,1.9459101490553132,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-10,106,67,64,280,97,-5.0,0,0,2025-03,0,64.0,64.0,True,both,treatment,pre,0,0,106,24735,599.0,92497.0,56731,22,1345.0,281.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.672828834461906,10.116014951387148,6.396929655216146,3.1354942159291497,7.204892510204673,5.641907070938114,1,1,1,1,1,keephq/keep,2024-10,9,6,3,1,0,0.6666666666666666,2.3025850929940455,1.9459101490553132,1.3862943611198906,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-11,132,78,77,351,92,-4.0,0,0,2025-03,0,77.0,77.0,True,both,treatment,pre,0,0,132,42733,630.0,102416.0,61051,11,1965.0,296.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.890349128221754,10.662750135302932,6.447305862541213,2.4849066497880004,7.583756300707112,5.6937321388027,1,1,1,1,1,keephq/keep,2024-11,19,11,8,1,0,0.5789473684210527,2.995732273553991,2.4849066497880004,2.197224577336219,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2024-12,119,79,77,430,110,-3.0,0,0,2025-03,0,77.0,77.0,True,both,treatment,pre,0,0,119,21791,660.0,108126.0,65585,13,1888.0,222.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.787491742782046,9.989298208949238,6.493753839851686,2.6390573296152584,7.543802867501509,5.407171771460119,1,1,1,1,1,keephq/keep,2024-12,16,11,5,1,0,0.6875,2.833213344056216,2.4849066497880004,1.791759469228055,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-01,118,83,81,549,115,-2.0,0,0,2025-03,0,81.0,81.0,True,both,treatment,pre,0,0,118,24700,691.0,120036.0,75041,13,521.0,279.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.77912349311153,10.1145990076265,6.539585955617669,2.6390573296152584,6.257667587882638,5.634789603169249,1,1,1,1,1,keephq/keep,2025-01,40,14,26,1,0,0.35,3.7135720667043075,2.70805020110221,3.295836866004329,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-02,201,132,127,436,114,-1.0,0,0,2025-03,0,127.0,127.0,True,both,treatment,pre,0,0,201,49243,722.0,137193.0,82350,15,403.0,438.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.308267697401204,10.804542811767504,6.583409222158765,2.772588722239781,6.00141487796115,6.084499413075172,1,1,1,1,1,keephq/keep,2025-02,15,6,9,1,0,0.4,2.772588722239781,1.9459101490553132,2.3025850929940455,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-03,245,166,164,682,171,0.0,1,1,2025-03,1,164.0,164.0,True,both,treatment,event,0,0,245,51443,750.0,154517.0,92529,17,229.0,535.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.5053315359323625,10.848249116385976,6.621405651764134,2.8903717578961645,5.438079308923196,6.284134161070802,1,1,1,1,1,keephq/keep,2025-03,31,17,14,1,0,0.5483870967741935,3.4657359027997265,2.8903717578961645,2.70805020110221,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-04,135,97,94,306,91,1.0,1,1,2025-03,0,94.0,94.0,True,both,treatment,post,0,0,135,18903,781.0,161891.0,96429,12,249.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.912654885736052,9.847128818866745,6.661854740545311,2.5649493574615367,5.521460917862246,5.655991810819852,1,1,1,1,1,keephq/keep,2025-04,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-05,109,85,82,480,111,2.0,1,1,2025-03,0,82.0,82.0,True,both,treatment,post,0,0,109,26021,811.0,174625.0,103707,18,146.0,224.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.700480365792416,10.16669761306342,6.699500340161678,2.9444389791664403,4.990432586778736,5.41610040220442,1,1,1,1,1,keephq/keep,2025-05,25,11,14,1,0,0.44,3.2580965380214817,2.4849066497880004,2.70805020110221,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-06,63,39,38,184,55,3.0,1,1,2025-03,0,38.0,38.0,True,both,treatment,post,0,0,63,12360,842.0,180416.0,106830,14,97.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.158883083359672,9.422301633887823,6.736966958001855,2.70805020110221,4.584967478670571,4.382026634673881,1,1,1,1,1,keephq/keep,2025-06,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-07,31,17,15,84,31,4.0,1,1,2025-03,0,15.0,15.0,True,both,treatment,post,0,0,31,4225,872.0,183078.0,108005,15,174.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.4657359027997265,8.349011198176001,6.771935555839602,2.772588722239781,5.164785973923514,3.912023005428146,1,1,1,1,1,keephq/keep,2025-07,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,keephq/keep,2025-08,19,16,16,78,25,5.0,1,1,2025-03,0,16.0,16.0,True,both,treatment,post,0,0,19,3524,903.0,185339.0,110345,9,52.0,23.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.995732273553991,8.16763571524637,6.806829360392176,2.302585092994045,3.9702919135521215,3.1780538303479453,1,1,1,1,1,keephq/keep,2025-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,leettools-dev/leettools,2024-12,31,23,23,1751,357,-3.0,0,0,2025-03,0,23.0,23.0,True,both,treatment,pre,2,1,34,54037,0.0,35195.0,39427,3,22.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.555348061489413,10.89744278176676,0.0,1.3862943611198906,3.1354942159291497,0.6931471805599453,1,1,1,1,1,leettools-dev/leettools,2024-12,136,97,39,1,0,0.7132352941176471,4.919980925828125,4.584967478670571,3.6888794541139363,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,leettools-dev/leettools,2025-01,37,25,25,335,163,-2.0,0,0,2025-03,0,25.0,25.0,True,both,treatment,pre,0,0,37,7090,12.0,37979.0,42245,4,161.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.6375861597263857,8.866581653303996,2.5649493574615367,1.6094379124341005,5.087596335232384,3.091042453358316,1,1,1,1,1,leettools-dev/leettools,2025-01,21,17,4,1,0,0.8095238095238095,3.0910424533583156,2.8903717578961645,1.6094379124341003,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,leettools-dev/leettools,2025-02,28,20,19,438,132,-1.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,0,0,31,13190,43.0,44441.0,49571,3,58.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.4657359027997265,9.48729005784892,3.784189633918261,1.3862943611198906,4.07753744390572,2.079441541679836,1,1,1,1,1,leettools-dev/leettools,2025-02,29,18,11,1,0,0.6206896551724138,3.4011973816621555,2.9444389791664403,2.4849066497880004,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,leettools-dev/leettools,2025-03,25,17,16,208,78,0.0,1,1,2025-03,1,16.0,16.0,True,both,treatment,event,0,0,25,7377,71.0,46010.0,51193,2,44.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.2580965380214817,8.906257878156621,4.276666119016055,1.0986122886681096,3.80666248977032,0.0,1,1,1,1,1,leettools-dev/leettools,2025-03,9,4,5,1,0,0.4444444444444444,2.3025850929940455,1.6094379124341003,1.791759469228055,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,leettools-dev/leettools,2025-04,10,8,8,135,58,1.0,1,1,2025-03,1,8.0,8.0,True,both,treatment,post,0,0,10,2489,102.0,46660.0,52025,1,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.3978952727983707,7.820037989458753,4.634728988229636,0.6931471805599453,2.079441541679836,0.0,1,1,1,1,1,leettools-dev/leettools,2025-04,9,7,2,1,0,0.7777777777777778,2.3025850929940455,2.0794415416798357,1.0986122886681096,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
treatment,loftwah/auto-jira,2025-02,34,29,28,67,5,0.0,1,1,2025-02,1,28.0,28.0,True,both,treatment,event,0,0,34,2363,0.0,825.0,853,1,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.555348061489413,7.768110378525988,0.0,0.6931471805599453,2.302585092994045,0.0,1,1,1,1,1,loftwah/auto-jira,2025-02,9,4,5,1,0,0.4444444444444444,2.3025850929940455,1.6094379124341003,1.791759469228055,80,100,80-99,bounded_band,width20_80_139,20,post_hoc_exploratory_sensitivity
