dataset_source,repo_name,candidate_ref,timezone_mode,month,panel_commits,selected_commits,count_delta,panel_latest_commit,selected_latest_commit,count_match,latest_match,count_and_latest_match
treatment,airweave-ai/airweave,refs/remotes/origin/main,commit_embedded_offset,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/main,commit_embedded_offset,2025-08,295,288,-7,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,ba1f691c4947e8c360feacbe352ab92595f21090,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,original_local,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-04,327,326,-1,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,fadcadf03334b55cc2ec72e36e3b876f328d3bb4,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-05,220,217,-3,64e145627cd49b57ca5c17a3b3ab503da5b55f41,0e0019a66d6e5cc723103b29b38dc3402303e53b,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-06,119,123,4,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,utc,2025-08,295,287,-8,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,f4e1938c46857a379c7b1657119b54896afb61f7,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,america_chicago,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-05,220,218,-2,64e145627cd49b57ca5c17a3b3ab503da5b55f41,51c6a1b6603e8cf1339ed406040fea9ac7bf5699,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-06,119,121,2,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand-frontend-v2,commit_embedded_offset,2025-08,295,288,-7,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,ba1f691c4947e8c360feacbe352ab92595f21090,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,original_local,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-04,327,326,-1,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,fadcadf03334b55cc2ec72e36e3b876f328d3bb4,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-05,220,217,-3,64e145627cd49b57ca5c17a3b3ab503da5b55f41,0e0019a66d6e5cc723103b29b38dc3402303e53b,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-06,119,123,4,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,utc,2025-08,295,287,-8,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,f4e1938c46857a379c7b1657119b54896afb61f7,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,america_chicago,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-05,220,218,-2,64e145627cd49b57ca5c17a3b3ab503da5b55f41,51c6a1b6603e8cf1339ed406040fea9ac7bf5699,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-06,119,121,2,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/ENG-1318-connect-api,commit_embedded_offset,2025-08,295,288,-7,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,ba1f691c4947e8c360feacbe352ab92595f21090,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,original_local,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-04,327,326,-1,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,fadcadf03334b55cc2ec72e36e3b876f328d3bb4,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-05,220,217,-3,64e145627cd49b57ca5c17a3b3ab503da5b55f41,0e0019a66d6e5cc723103b29b38dc3402303e53b,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-06,119,123,4,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,utc,2025-08,295,287,-8,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,f4e1938c46857a379c7b1657119b54896afb61f7,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-05,220,220,0,64e145627cd49b57ca5c17a3b3ab503da5b55f41,64e145627cd49b57ca5c17a3b3ab503da5b55f41,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-06,119,119,0,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,america_chicago,2025-08,295,295,0,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2024-12,28,28,0,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-01,162,162,0,79c544bac704cc5b2d0f229a0868fe91339e50fe,79c544bac704cc5b2d0f229a0868fe91339e50fe,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-02,160,160,0,f42640c7a7cd6d4a23fce55271368d13763610ec,f42640c7a7cd6d4a23fce55271368d13763610ec,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-03,148,148,0,8118371941d89abce9ca9f4a4df65e4caecc9b44,8118371941d89abce9ca9f4a4df65e4caecc9b44,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-04,327,327,0,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,786b96bdb9e59b7e08ae746c5c3a044b77ca5bd6,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-05,220,218,-2,64e145627cd49b57ca5c17a3b3ab503da5b55f41,51c6a1b6603e8cf1339ed406040fea9ac7bf5699,0,0,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-06,119,121,2,74395b0b9684a1bafa251ba0467854d9e0f79cf3,74395b0b9684a1bafa251ba0467854d9e0f79cf3,0,1,0
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-07,188,188,0,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,2d34dc52ddfe2b076a09c7273c59d2303573b4a2,1,1,1
treatment,airweave-ai/airweave,refs/remotes/origin/anand/prompts,commit_embedded_offset,2025-08,295,288,-7,c64d09e1ec58e4be23e5775ab58ae9ca88d46a7b,ba1f691c4947e8c360feacbe352ab92595f21090,0,0,0
treatment,zauberzeug/nicegui,HEAD,original_local,2024-01,160,160,0,f4c57a962f8cc96085eb41860c1346da77228824,f4c57a962f8cc96085eb41860c1346da77228824,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-02,137,137,0,4a0c1c874fc3b56c4f2dc400a4367a71df5a66fe,4a0c1c874fc3b56c4f2dc400a4367a71df5a66fe,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-03,55,55,0,fff7b27eea91bf2b3d3f3080f0919c3ac62978b8,fff7b27eea91bf2b3d3f3080f0919c3ac62978b8,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-04,82,82,0,1bce2bad367d5baf842badb51a0d78c8543a49ef,1bce2bad367d5baf842badb51a0d78c8543a49ef,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-05,55,55,0,92a0cf0fdaee28ffba8329483e55f2a5d5c529fe,92a0cf0fdaee28ffba8329483e55f2a5d5c529fe,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-06,31,31,0,462af82d7027979fe68e7245b772c2c6cdbe7d94,462af82d7027979fe68e7245b772c2c6cdbe7d94,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-07,27,27,0,b0bc2078fb1e70607879d82ce96e3a488bc41f69,b0bc2078fb1e70607879d82ce96e3a488bc41f69,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-08,119,119,0,06921814203898f7f83abb27899f34082e76f804,06921814203898f7f83abb27899f34082e76f804,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-09,55,55,0,b7b6956f26ba5e731ec2f7feae53b604f624495c,b7b6956f26ba5e731ec2f7feae53b604f624495c,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-10,46,46,0,c810dda1c4380fd0cca20a40dfe78653af080f38,c810dda1c4380fd0cca20a40dfe78653af080f38,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-11,38,38,0,25a633450d1223dcc8f1ad59d260d2e844b5519d,25a633450d1223dcc8f1ad59d260d2e844b5519d,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2024-12,36,36,0,343dc0da8de0cf2f645cf8b5d76f5b439cb817f3,343dc0da8de0cf2f645cf8b5d76f5b439cb817f3,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2025-01,49,49,0,7a540bf3dded6f1e58d32bf21a97d9a5c013afc1,7a540bf3dded6f1e58d32bf21a97d9a5c013afc1,1,1,1
treatment,zauberzeug/nicegui,HEAD,original_local,2025-02,37,37,0,b71074ef73498f532234a837ea04a08ffbf4e804,b71074ef73498f532234a837ea04a08ffbf4e804,1,1,1
