repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence
c4fun/tell-stories-webui,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,18,1115,149,2,38.0,3.0,3.0,0.0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,,,,treatment,False,True
c4fun/tell-stories-webui,2025-04,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,2,4,4,2,0.0,3.0,0.0,56.0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,,,,treatment,False,False
cgevans/qslib,2024-02,0,2025-02,0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1,23,8,1,0.0,0.0,0.0,907.0,8224.0,12.0,1.0,172.0,1.2,16.4,1448.0,1037.0,,,,treatment,,
cgevans/qslib,2024-03,0,2025-02,0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2,111,38,1,0.0,0.0,0.0,936.0,8225.0,12.0,1.0,172.0,1.2,16.4,1460.0,1037.0,,,,treatment,,
cgevans/qslib,2024-05,0,2025-02,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1,18,5,1,0.0,0.0,0.0,997.0,8236.0,12.0,1.0,172.0,1.2,16.4,1464.0,1040.0,,,,treatment,,
cgevans/qslib,2024-08,0,2025-02,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,4,472,406,1,0.0,0.0,0.0,1089.0,8288.0,11.0,1.0,180.0,1.5,16.2,1549.0,1141.0,,,,treatment,,
cgevans/qslib,2024-10,0,2025-02,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,5,417,214,1,0.0,0.0,0.0,1150.0,8479.0,11.0,1.0,184.0,1.5,15.9,1553.0,1160.0,,,,treatment,,
cgevans/qslib,2024-11,0,2025-02,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,7,122,19,1,0.0,0.0,0.0,1181.0,8554.0,11.0,1.0,190.0,1.5,16.0,1582.0,1209.0,,,,treatment,,
cgevans/qslib,2024-12,0,2025-02,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4,197,60,1,0.0,0.0,0.0,1211.0,8662.0,11.0,1.0,192.0,1.5,15.8,1646.0,1250.0,,,,treatment,,
cgevans/qslib,2025-01,0,2025-02,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1,25,21,1,1.0,2.0,0.0,1242.0,8674.0,11.0,1.0,191.0,1.5,15.8,1646.0,1245.0,,,,treatment,,
cgevans/qslib,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,60,15997,2945,1,0.0,0.0,0.0,1301.0,8387.0,13.0,0.0,195.0,1.5,16.2,1573.0,1200.0,,,,treatment,False,False
cgevans/qslib,2025-04,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,11,0,1,1.0,0.0,0.0,1332.0,8387.0,13.0,0.0,195.0,1.5,16.2,1573.0,1200.0,,,,treatment,False,False
cgevans/qslib,2025-06,1,2025-02,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,1,145,1,0.0,0.0,0.0,1393.0,8286.0,13.0,0.0,195.0,1.5,16.3,1566.0,1195.0,,,,treatment,False,False
cgevans/qslib,2025-07,1,2025-02,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,4,65,8,1,0.0,0.0,0.0,0.0,8328.0,13.0,0.0,195.0,1.5,16.3,1576.0,1197.0,,,,treatment,False,False
cgevans/qslib,2025-08,1,2025-02,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,8,1112,464,1,0.0,0.0,0.0,1454.0,8401.0,16.0,0.0,193.0,1.2,16.6,1561.0,1135.0,,,,treatment,False,False
codingforentrepreneurs/Cursor-Django,2024-10,1,2024-10,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,32,1517,275,2,5.0,0.0,0.0,0.0,545.0,0.0,10.0,2.0,0.0,13.5,33.0,13.0,,,,treatment,False,True
cohnen/mcp-google-ads,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,10,1423,139,1,13.0,0.0,0.0,0.0,943.0,12.0,0.0,15.0,0.0,28.9,214.0,152.0,,,,treatment,False,True
cohnen/mcp-google-ads,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,2,422,22,2,51.0,3.0,2.0,11.0,1099.0,12.0,0.0,18.0,0.0,28.0,267.0,182.0,,,,treatment,False,False
cohnen/mcp-google-ads,2025-07,1,2025-03,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,3,76,27,2,28.0,1.0,0.0,102.0,1099.0,12.0,0.0,18.0,0.0,28.0,267.0,182.0,,,,treatment,False,False
cohnen/mcp-google-ads,2025-08,1,2025-03,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,3,51,6,2,15.0,0.0,0.0,133.0,1134.0,12.0,0.0,20.0,0.0,27.6,289.0,203.0,,,,treatment,False,False
daojiAnime/vmq-fastapi,2025-01,1,2025-01,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,3,229,208,1,7.0,0.0,0.0,0.0,1907.0,1.0,0.0,37.0,4.6,7.8,99.0,173.0,,,,treatment,True,True
daojiAnime/vmq-fastapi,2025-02,1,2025-01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,27,1326,254,2,2.0,0.0,0.0,9.0,2272.0,1.0,0.0,54.0,3.8,9.9,144.0,273.0,,,,treatment,True,False
daojiAnime/vmq-fastapi,2025-03,1,2025-01,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,8,28,7,3,3.0,0.0,0.0,37.0,2272.0,1.0,0.0,54.0,3.8,9.9,144.0,273.0,,,,treatment,True,False
discus0434/nook,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,9,12,11,2,0.0,0.0,0.0,0.0,1393.0,11.0,2.0,4.0,0.0,16.4,161.0,88.0,1.0,0.0,406.52247211805553,treatment,False,True
discus0434/nook,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,10,71,30,2,202.0,1.0,6.0,0.0,1420.0,11.0,2.0,4.0,0.0,16.6,164.0,88.0,1.0,0.0,420.67356869212966,treatment,False,True
discus0434/nook,2025-04,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,2,1101,621,1,14.0,1.0,8.0,31.0,1791.0,11.0,2.0,21.0,10.5,14.6,288.0,218.0,1.0,0.0,441.563993761574,treatment,False,False
ericmjl/llamabot,2024-01,0,2024-09,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,86,6270,1741,4,7.0,0.0,4.0,272.0,2772.0,5.0,3.0,28.0,0.0,40.5,304.0,181.0,,,,treatment,,
ericmjl/llamabot,2024-02,0,2024-09,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,106,2702,2224,8,9.0,11.0,43.0,303.0,2675.0,3.0,3.0,29.0,0.0,39.7,300.0,207.0,,,,treatment,,
ericmjl/llamabot,2024-03,0,2024-09,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,75,5067,3392,5,4.0,4.0,11.0,332.0,2836.0,1.0,3.0,32.0,0.0,39.4,316.0,222.0,,,,treatment,,
ericmjl/llamabot,2024-04,0,2024-09,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,14,143,52,3,10.0,0.0,0.0,363.0,2839.0,1.0,3.0,32.0,0.0,39.5,316.0,222.0,,,,treatment,,
ericmjl/llamabot,2024-05,0,2024-09,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,3,22,3,1,8.0,2.0,4.0,393.0,2839.0,1.0,3.0,32.0,0.0,39.5,316.0,222.0,,,,treatment,,
ericmjl/llamabot,2024-06,0,2024-09,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,8,498,104,3,1.0,1.0,0.0,424.0,2841.0,1.0,3.0,32.0,0.0,39.5,317.0,222.0,,,,treatment,,
ericmjl/llamabot,2024-07,0,2024-09,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,186,77646,13773,9,11.0,7.0,34.0,454.0,3006.0,1.0,3.0,33.0,0.0,39.1,328.0,227.0,,,,treatment,,
ericmjl/llamabot,2024-08,0,2024-09,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,73,30941,51681,3,3.0,0.0,0.0,485.0,3106.0,1.0,3.0,34.0,0.0,39.3,331.0,232.0,,,,treatment,,
ericmjl/llamabot,2024-09,1,2024-09,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,47,2371,509,3,8.0,2.0,1.0,516.0,3525.0,1.0,3.0,34.0,0.0,38.2,356.0,232.0,,,,treatment,True,True
ericmjl/llamabot,2024-10,1,2024-09,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,181,16369,12323,5,6.0,12.0,29.0,546.0,4713.0,2.0,3.0,60.0,1.9,34.6,569.0,508.0,,,,treatment,True,True
ericmjl/llamabot,2024-11,1,2024-09,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,83,13857,5477,5,7.0,7.0,31.0,577.0,5361.0,2.0,3.0,62.0,1.3,34.1,567.0,421.0,,,,treatment,True,False
ericmjl/llamabot,2024-12,1,2024-09,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,57,10018,6465,2,3.0,1.0,13.0,607.0,5896.0,2.0,3.0,80.0,1.2,34.7,636.0,541.0,,,,treatment,True,False
ericmjl/llamabot,2025-01,1,2024-09,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,40,4542,417,3,4.0,2.0,10.0,638.0,6700.0,2.0,6.0,85.0,1.1,32.6,670.0,573.0,,,,treatment,True,False
ericmjl/llamabot,2025-02,1,2024-09,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,60,4961,4685,2,1.0,0.0,6.0,669.0,6875.0,2.0,6.0,86.0,1.1,32.0,705.0,583.0,,,,treatment,True,False
ericmjl/llamabot,2025-04,1,2024-09,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,33,8078,8427,3,1.0,1.0,10.0,728.0,7187.0,2.0,6.0,86.0,1.0,32.0,717.0,583.0,,,,treatment,True,False
ericmjl/llamabot,2025-05,1,2024-09,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,101,14871,28393,4,2.0,0.0,13.0,758.0,7797.0,4.0,6.0,96.0,0.9,32.2,767.0,637.0,,,,treatment,True,True
ericmjl/llamabot,2025-06,1,2024-09,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,23,596,116,3,2.0,9.0,8.0,789.0,7981.0,4.0,6.0,96.0,0.9,31.9,769.0,637.0,,,,treatment,True,False
ericmjl/llamabot,2025-07,1,2024-09,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,55,13265,8076,4,8.0,5.0,14.0,819.0,10596.0,5.0,6.0,137.0,3.0,30.1,1014.0,885.0,,,,treatment,True,False
ericmjl/llamabot,2025-08,1,2024-09,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,54,5442,4798,4,5.0,0.0,34.0,850.0,10631.0,4.0,5.0,147.0,2.8,30.6,954.0,910.0,,,,treatment,True,False
ericmjl/pyds-cli,2024-02,0,2024-11,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,14,267,283,1,0.0,0.0,0.0,803.0,702.0,0.0,0.0,10.0,0.0,35.7,51.0,76.0,,,,treatment,,
ericmjl/pyds-cli,2024-03,0,2024-11,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,26,228,277,1,0.0,1.0,0.0,832.0,654.0,0.0,0.0,8.0,0.0,35.2,49.0,66.0,,,,treatment,,
ericmjl/pyds-cli,2024-04,0,2024-11,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,35,630,485,3,7.0,0.0,1.0,863.0,654.0,0.0,0.0,8.0,0.0,35.2,49.0,66.0,,,,treatment,,
ericmjl/pyds-cli,2024-05,0,2024-11,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,6,72,16,3,2.0,0.0,0.0,893.0,654.0,0.0,0.0,8.0,0.0,35.2,49.0,66.0,,,,treatment,,
ericmjl/pyds-cli,2024-06,0,2024-11,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,5,77,7,3,0.0,0.0,0.0,924.0,671.0,0.0,0.0,8.0,0.0,35.0,49.0,66.0,,,,treatment,,
ericmjl/pyds-cli,2024-07,0,2024-11,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,41,20008,6606,3,0.0,0.0,0.0,954.0,412.0,0.0,2.0,7.0,0.0,38.1,32.0,46.0,,,,treatment,,
ericmjl/pyds-cli,2024-08,0,2024-11,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,24,1152,415,2,1.0,0.0,0.0,985.0,416.0,0.0,2.0,7.0,0.0,38.4,32.0,46.0,,,,treatment,,
ericmjl/pyds-cli,2024-11,1,2024-11,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,44,4977,2662,2,2.0,1.0,0.0,1077.0,794.0,0.0,2.0,7.0,0.0,30.4,87.0,46.0,,,,treatment,True,True
ericmjl/pyds-cli,2025-03,1,2024-11,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,14,941,2335,2,0.0,0.0,1.0,1197.0,794.0,0.0,2.0,7.0,0.0,30.4,87.0,46.0,,,,treatment,True,False
ericmjl/pyds-cli,2025-04,1,2024-11,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,8,54,37,3,1.0,0.0,5.0,1228.0,794.0,0.0,2.0,7.0,0.0,30.4,87.0,46.0,,,,treatment,True,False
ericyuegu/hal,2024-05,0,2025-02,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,3,271,16,1,0.0,0.0,0.0,0.0,778.0,0.0,1.0,22.0,0.0,9.1,119.0,145.0,,,,treatment,,
ericyuegu/hal,2024-06,0,2025-02,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,48,2057,1060,1,0.0,0.0,0.0,0.0,1233.0,0.0,1.0,34.0,3.1,8.6,174.0,200.0,,,,treatment,,
ericyuegu/hal,2024-07,0,2025-02,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,188,6950,4438,1,0.0,0.0,0.0,0.0,2955.0,6.0,1.0,63.0,2.3,9.6,290.0,303.0,,,,treatment,,
ericyuegu/hal,2024-08,0,2025-02,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,9,223,177,1,0.0,0.0,0.0,0.0,2981.0,6.0,1.0,67.0,3.0,9.7,291.0,314.0,,,,treatment,,
ericyuegu/hal,2024-09,0,2025-02,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,122,4116,1743,1,0.0,0.0,0.0,0.0,4417.0,11.0,2.0,97.0,5.0,9.6,419.0,429.0,,,,treatment,,
ericyuegu/hal,2024-10,0,2025-02,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,37,1659,703,1,0.0,0.0,0.0,0.0,4983.0,12.0,1.0,100.0,5.8,9.2,508.0,465.0,,,,treatment,,
ericyuegu/hal,2024-11,0,2025-02,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,56,2664,1553,1,0.0,0.0,0.0,0.0,5746.0,13.0,1.0,118.0,3.8,10.3,628.0,548.0,,,,treatment,,
ericyuegu/hal,2024-12,0,2025-02,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,35,1471,1212,1,0.0,0.0,0.0,0.0,5873.0,13.0,1.0,132.0,3.6,11.2,677.0,555.0,,,,treatment,,
ericyuegu/hal,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,193,11154,4942,1,5.0,0.0,0.0,0.0,10154.0,21.0,9.0,234.0,10.2,13.2,1077.0,962.0,,,,treatment,True,True
ericyuegu/hal,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,57,3306,1147,1,21.0,0.0,0.0,4.0,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,,,,treatment,True,True
ericzakariasson/uber-eats-mcp-server,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,5,230,28,3,132.0,3.0,2.0,0.0,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,,,,treatment,False,True
ethyca/fides,2024-01,0,2025-03,0,-14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,38,14410,17818,12,4.0,1.0,124.0,790.0,147336.0,6.0,5.0,985.0,5.6,9.6,6005.0,5258.0,,,,treatment,,
ethyca/fides,2024-02,0,2025-03,0,-13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,23,4780,358,8,6.0,5.0,155.0,821.0,148332.0,7.0,5.0,986.0,5.6,9.6,6058.0,5263.0,,,,treatment,,
ethyca/fides,2024-03,0,2025-03,0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,58,30369,14428,15,7.0,2.0,283.0,850.0,147423.0,5.0,5.0,964.0,5.6,9.7,6128.0,5186.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-04,0,2025-03,0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,59,20196,7710,14,2.0,0.0,218.0,881.0,155345.0,5.0,5.0,1006.0,5.5,9.8,6443.0,5407.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-05,0,2025-03,0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,80,18516,4427,16,3.0,206.0,228.0,911.0,158737.0,5.0,5.0,1040.0,5.5,9.9,6589.0,5598.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-06,0,2025-03,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,71,16358,6914,15,3.0,1.0,322.0,942.0,164562.0,5.0,5.0,1082.0,5.7,9.8,6810.0,5858.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-07,0,2025-03,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,98,22211,13007,20,8.0,3.0,357.0,972.0,168851.0,5.0,5.0,1112.0,5.7,9.8,7073.0,6018.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-08,0,2025-03,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,87,23400,13540,18,8.0,1.0,331.0,1003.0,172773.0,6.0,5.0,913.0,5.6,9.8,7318.0,5107.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-09,0,2025-03,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,58,23552,3215,17,7.0,0.0,250.0,1034.0,179402.0,7.0,5.0,935.0,5.8,9.9,7509.0,5223.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-10,0,2025-03,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,82,13173,26018,17,4.0,0.0,311.0,1064.0,182014.0,9.0,5.0,949.0,5.7,9.9,7615.0,5303.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-11,0,2025-03,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,70,11592,7700,13,2.0,0.0,306.0,1095.0,183193.0,9.0,5.0,958.0,5.1,9.9,7773.0,5369.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2024-12,0,2025-03,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,56,15948,32292,13,14.0,0.0,222.0,1125.0,167022.0,9.0,5.0,950.0,4.9,10.5,7209.0,5261.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2025-01,0,2025-03,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,52,14877,5327,15,5.0,0.0,229.0,1156.0,168958.0,9.0,5.0,949.0,5.0,10.5,7285.0,5247.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2025-02,0,2025-03,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,84,32694,6363,17,3.0,0.0,319.0,1187.0,172893.0,10.0,5.0,988.0,5.0,10.6,7487.0,5450.0,1.0,0.0,0.0,treatment,,
ethyca/fides,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,114,34633,19840,17,3.0,0.0,287.0,1215.0,178001.0,10.0,4.0,988.0,5.0,10.8,7731.0,5495.0,1.0,0.0,0.0,treatment,True,True
ethyca/fides,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,112,19441,5577,19,6.0,0.0,290.0,1246.0,182229.0,10.0,4.0,1004.0,5.1,10.8,7940.0,5554.0,1.0,0.0,0.0,treatment,True,False
ethyca/fides,2025-05,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,57,11737,4051,17,3.0,1.0,150.0,1276.0,183342.0,10.0,4.0,1007.0,5.0,10.8,7993.0,5568.0,1.0,0.0,0.0,treatment,True,False
ethyca/fides,2025-06,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,76,38728,25706,17,7.0,0.0,140.0,1307.0,196298.0,10.0,4.0,1057.0,4.8,11.3,8750.0,6008.0,1.0,0.0,0.0,treatment,True,False
ethyca/fides,2025-07,1,2025-03,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,115,43018,11520,15,1.0,0.0,194.0,1337.0,208230.0,10.0,4.0,1101.0,4.6,11.6,9470.0,6337.0,1.0,0.0,0.0,treatment,True,False
ethyca/fides,2025-08,1,2025-03,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,81,43108,8994,18,2.0,0.0,180.0,1368.0,223866.0,10.0,5.0,1156.0,4.6,12.1,10277.0,6649.0,1.0,0.0,0.0,treatment,True,False
ezyang/codemcp,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,1019,43044,30258,8,863.0,66.0,117.0,0.0,8341.0,0.0,0.0,70.0,0.9,27.6,1288.0,873.0,,,,treatment,False,True
ezyang/codemcp,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,34,1830,426,3,216.0,11.0,37.0,21.0,8912.0,1.0,0.0,77.0,0.9,27.5,1376.0,937.0,,,,treatment,False,False
ezyang/codemcp,2025-05,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,30,2783,2492,2,146.0,5.0,19.0,51.0,8818.0,1.0,0.0,68.0,0.9,28.2,1335.0,830.0,,,,treatment,False,False
ezyang/codemcp,2025-06,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,5,444,372,1,57.0,1.0,3.0,82.0,8856.0,1.0,0.0,70.0,0.9,28.3,1361.0,861.0,,,,treatment,False,False
gerred/mcp-server-replicate,2025-01,1,2025-01,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,25,8751,2459,4,8.0,0.0,2.0,0.0,2709.0,1.0,0.0,65.0,2.3,18.3,306.0,803.0,,,,treatment,False,True
gerred/mcp-server-replicate,2025-02,1,2025-01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,2,0,1,1.0,0.0,0.0,26.0,2709.0,1.0,0.0,65.0,2.3,18.3,306.0,803.0,,,,treatment,False,False
getsentry/sentry,2024-01,0,2025-02,0,-13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1359,123889,79595,94,293.0,737.0,2232.0,3286.0,727562.0,66.0,29.0,5587.0,6.3,8.1,52461.0,43125.0,200.0,6.0,190.70848934421284,treatment,,
getsentry/sentry,2024-02,0,2025-02,0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1235,106935,66203,92,276.0,614.0,2026.0,3317.0,745495.0,71.0,29.0,5317.0,6.4,8.2,53558.0,41774.0,197.0,5.0,168.58674503542724,treatment,,
getsentry/sentry,2024-03,0,2025-02,0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1354,85346,81409,106,307.0,558.0,2110.0,3346.0,731865.0,72.0,29.0,5151.0,5.5,7.9,53258.0,40462.0,198.0,5.0,176.64879123988732,treatment,,
getsentry/sentry,2024-04,0,2025-02,0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1442,120583,67968,103,316.0,654.0,2507.0,3377.0,748988.0,70.0,29.0,5260.0,5.4,7.9,54458.0,41113.0,195.0,5.0,160.32457045483144,treatment,,
getsentry/sentry,2024-05,0,2025-02,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1386,105068,74537,108,307.0,552.0,2422.0,3407.0,764337.0,70.0,27.0,5297.0,5.4,8.0,55239.0,41665.0,192.0,5.0,150.3763671256511,treatment,,
getsentry/sentry,2024-06,0,2025-02,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1231,90487,57568,103,279.0,565.0,2497.0,3438.0,780596.0,75.0,27.0,5302.0,5.9,7.9,55980.0,41415.0,196.0,5.0,137.47525234345477,treatment,,
getsentry/sentry,2024-07,0,2025-02,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1335,109735,96810,102,324.0,682.0,2385.0,3468.0,795404.0,81.0,27.0,5336.0,6.1,7.8,56296.0,42228.0,195.0,5.0,134.63666597121323,treatment,,
getsentry/sentry,2024-08,0,2025-02,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1011,1371750,546869,102,714.0,414.0,1797.0,3499.0,805047.0,76.0,27.0,5389.0,6.1,7.8,56661.0,42602.0,197.0,5.0,142.66205024740322,treatment,,
getsentry/sentry,2024-09,0,2025-02,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1077,106524,92851,93,298.0,685.0,2032.0,3530.0,812590.0,75.0,27.0,5379.0,6.0,7.8,56768.0,42289.0,198.0,5.0,143.50699280659606,treatment,,
getsentry/sentry,2024-10,0,2025-02,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1242,109969,64007,97,420.0,684.0,2008.0,3560.0,826479.0,71.0,28.0,5439.0,6.1,7.8,57375.0,42541.0,194.0,5.0,134.7063550652682,treatment,,
getsentry/sentry,2024-11,0,2025-02,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1029,125272,69618,91,297.0,411.0,1760.0,3591.0,838698.0,73.0,28.0,5469.0,6.1,7.8,57799.0,42293.0,206.0,5.0,131.65329579726267,treatment,,
getsentry/sentry,2024-12,0,2025-02,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,911,66669,42424,95,257.0,1120.0,2214.0,3621.0,844550.0,74.0,28.0,5442.0,6.1,7.8,58092.0,42070.0,210.0,5.0,139.66985453268296,treatment,,
getsentry/sentry,2025-01,0,2025-02,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1408,115313,94649,105,246.0,382.0,1836.0,3652.0,857681.0,74.0,29.0,5449.0,6.1,7.8,58419.0,42221.0,209.0,5.0,149.09737116228072,treatment,,
