dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,function_change_events,added_function_events,modified_function_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,function_change_events_manifest,function_change_events_scored,function_change_events_failed,agc_function_change_events,hwc_function_change_events,agc_function_change_event_ratio,added_agc_function_events,added_hwc_function_events,modified_agc_function_events,modified_hwc_function_events,unique_changed_functions_scored,detection_complete,detector_merge_status,has_function_change_event,zero_function_event_month,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,ratio_sample
control,EURAC-EEBgroup/brick-llm,2025-01,6,1,1,1,0,1,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.0,0.6931471805599453,56.0,1245.0,1432,4,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.04305126783455,1.6094379124341003,1.0986122886681096,1.6094379124341003,1,1,1,1,0,EURAC-EEBgroup/brick-llm,2025-01,1
control,EURAC-EEBgroup/brick-llm,2025-03,2,1,1,15,5,10,15,11,,0,0,,0,1.0,1.0,15.0,15.0,0.0,4.0,11.0,0.2666666666666666,1.0,4.0,3.0,7.0,15.0,True,both,1,0,control,control,0,0,2.772588722239781,1.6094379124341005,2.4849066497880004,115.0,1685.0,1869,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.7535901911063645,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,0,EURAC-EEBgroup/brick-llm,2025-03,1
control,Event-AHU/OpenEvDET,2025-02,45,3,3,740,740,0,740,78,,0,0,,0,3.0,3.0,740.0,740.0,0.0,232.0,508.0,0.3135135135135135,232.0,508.0,0.0,0.0,710.0,True,both,1,0,control,control,0,0,6.608000625296087,5.4510384535657,6.2324480165505225,52.0,5020.0,5406,2,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9702919135521215,1.0986122886681096,1.3862943611198906,0.0,1,1,1,1,0,Event-AHU/OpenEvDET,2025-02,1
control,Event-AHU/OpenEvDET,2025-05,36,2,2,396,396,0,396,44,,0,0,,0,2.0,2.0,396.0,396.0,0.0,119.0,277.0,0.3005050505050505,119.0,277.0,0.0,0.0,381.0,True,both,1,0,control,control,0,0,5.983936280687191,4.787491742782046,5.627621113690637,141.0,10829.0,11636,2,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.955827057601261,1.0986122886681096,1.791759469228055,0.6931471805599453,1,1,1,1,0,Event-AHU/OpenEvDET,2025-05,1
control,Event-AHU/OpenEvDET,2025-08,3,1,1,7,7,0,7,1,,0,0,,0,1.0,1.0,7.0,7.0,0.0,1.0,6.0,0.1428571428571428,1.0,6.0,0.0,0.0,7.0,True,both,1,0,control,control,0,0,2.079441541679836,0.6931471805599453,1.9459101490553128,233.0,10791.0,11598,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.455321115357701,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,1,1,0,Event-AHU/OpenEvDET,2025-08,1
control,FFY0/AdaKV,2024-06,1,1,1,54,54,0,54,7,,0,0,,0,1.0,1.0,54.0,54.0,0.0,14.0,40.0,0.2592592592592592,14.0,40.0,0.0,0.0,54.0,True,both,1,0,control,control,0,0,4.007333185232471,2.70805020110221,3.713572066704308,0.0,1247.0,1231,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,FFY0/AdaKV,2024-06,1
control,FFY0/AdaKV,2024-07,2,2,2,29,18,11,26,3,,0,0,,0,2.0,2.0,29.0,29.0,0.0,11.0,18.0,0.3793103448275862,9.0,9.0,2.0,9.0,26.0,True,both,1,0,control,control,0,0,3.4011973816621555,2.4849066497880004,2.9444389791664403,0.0,1407.0,1393,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,FFY0/AdaKV,2024-07,1
control,FFY0/AdaKV,2024-08,6,2,2,34,18,16,29,8,,0,0,,0,2.0,2.0,34.0,34.0,0.0,6.0,28.0,0.1764705882352941,0.0,18.0,6.0,10.0,29.0,True,both,1,0,control,control,0,0,3.555348061489413,1.9459101490553128,3.367295829986474,0.0,2031.0,2053,3,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,2.197224577336219,0.0,1,1,1,1,0,FFY0/AdaKV,2024-08,1
control,FFY0/AdaKV,2024-11,8,3,1,16,4,12,16,4,,0,0,,0,1.0,1.0,16.0,16.0,0.0,1.0,15.0,0.0625,0.0,4.0,1.0,11.0,16.0,True,both,1,0,control,control,0,0,2.833213344056216,0.6931471805599453,2.772588722239781,76.0,2209.0,2233,2,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.343805421853684,1.0986122886681096,2.8903717578961645,1.0986122886681096,1,1,1,1,0,FFY0/AdaKV,2024-11,1
control,FFY0/AdaKV,2025-01,1,1,1,36,12,24,36,9,,0,0,,0,1.0,1.0,36.0,36.0,0.0,3.0,33.0,0.0833333333333333,3.0,9.0,0.0,24.0,36.0,True,both,1,0,control,control,0,0,3.610917912644224,1.3862943611198906,3.5263605246161616,137.0,2678.0,2706,1,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.927253685157204,0.6931471805599453,1.791759469228055,0.0,1,1,1,1,0,FFY0/AdaKV,2025-01,1
control,FMInference/FlexiGen,2024-04,1,1,1,5,5,0,5,1,,0,0,,0,1.0,1.0,5.0,5.0,0.0,2.0,3.0,0.4,2.0,3.0,0.0,0.0,5.0,True,both,1,0,control,control,0,0,1.791759469228055,1.0986122886681096,1.3862943611198906,0.0,661619.0,749980,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,FMInference/FlexiGen,2024-04,1
control,FMInference/FlexiGen,2024-09,2,1,1,1,0,1,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,661619.0,749980,2,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,3.4965075614664802,0.0,1,1,1,1,0,FMInference/FlexiGen,2024-09,1
control,FMInference/FlexiGen,2024-10,3,3,2,12,4,8,12,7,,0,0,,0,2.0,2.0,12.0,12.0,0.0,1.0,11.0,0.0833333333333333,0.0,4.0,1.0,7.0,12.0,True,both,1,0,control,control,0,0,2.5649493574615367,0.6931471805599453,2.4849066497880004,22.0,661631.0,749997,2,37.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1354942159291497,1.0986122886681096,3.6375861597263857,0.6931471805599453,1,1,1,1,0,FMInference/FlexiGen,2024-10,1
control,FaceAdapter/Face-Adapter,2024-05,22,5,2,155,154,1,154,10,,0,0,,0,2.0,2.0,155.0,155.0,0.0,35.0,120.0,0.2258064516129032,35.0,119.0,0.0,1.0,154.0,True,both,1,0,control,control,0,0,5.049856007249537,3.58351893845611,4.795790545596741,0.0,2500.0,2752,3,180.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3862943611198906,5.198497031265825,2.5649493574615367,1,1,1,1,0,FaceAdapter/Face-Adapter,2024-05,1
control,FlipperPA/peregrine,2024-12,1,1,1,1,0,1,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.6931471805599453,0.0,2598.0,1427.0,1140,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.86288203464149,1.0986122886681096,0.0,0.0,1,1,1,1,0,FlipperPA/peregrine,2024-12,1
control,FolhaSP/mosaico,2024-11,29,11,10,413,381,32,381,63,,0,0,,0,10.0,10.0,413.0,413.0,0.0,143.0,270.0,0.3462469733656174,136.0,245.0,7.0,25.0,366.0,True,both,1,0,control,control,0,0,6.025865973825314,4.969813299576001,5.602118820879701,0.0,4869.0,5760,3,5.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3862943611198906,1.791759469228055,3.044522437723423,1,1,1,1,0,FolhaSP/mosaico,2024-11,1
control,FolhaSP/mosaico,2024-12,4,1,1,17,15,2,17,2,,0,0,,0,1.0,1.0,17.0,17.0,0.0,4.0,13.0,0.2352941176470588,4.0,11.0,0.0,2.0,17.0,True,both,1,0,control,control,0,0,2.8903717578961645,1.6094379124341005,2.639057329615259,16.0,4969.0,5893,2,2.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.833213344056216,1.0986122886681096,1.0986122886681096,2.4849066497880004,1,1,1,1,0,FolhaSP/mosaico,2024-12,1
control,FolhaSP/mosaico,2025-01,11,6,3,32,11,21,32,11,,0,0,,0,3.0,3.0,32.0,32.0,0.0,15.0,17.0,0.46875,8.0,3.0,7.0,14.0,27.0,True,both,1,0,control,control,0,0,3.49650756146648,2.772588722239781,2.8903717578961645,47.0,5054.0,5985,2,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8712010109078907,1.0986122886681096,0.6931471805599453,2.3978952727983707,1,1,1,1,0,FolhaSP/mosaico,2025-01,1
control,FolhaSP/mosaico,2025-02,20,15,14,119,54,65,107,31,,0,0,,0,14.0,14.0,119.0,119.0,0.0,43.0,76.0,0.361344537815126,28.0,26.0,15.0,50.0,107.0,True,both,1,0,control,control,0,0,4.787491742782046,3.784189633918261,4.343805421853684,78.0,5157.0,6124,2,3.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.3694478524670215,1.0986122886681096,1.3862943611198906,3.4339872044851463,1,1,1,1,0,FolhaSP/mosaico,2025-02,1
control,FolhaSP/mosaico,2025-03,19,11,10,79,55,24,64,19,,0,0,,0,10.0,10.0,79.0,79.0,0.0,10.0,69.0,0.1265822784810126,9.0,46.0,1.0,23.0,64.0,True,both,1,0,control,control,0,0,4.382026634673881,2.3978952727983707,4.248495242049359,106.0,6083.0,7089,2,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.672828834461906,1.0986122886681096,0.0,3.0910424533583156,1,1,1,1,0,FolhaSP/mosaico,2025-03,1
control,FolhaSP/mosaico,2025-05,6,4,3,15,13,2,14,3,,0,0,,0,3.0,3.0,15.0,15.0,0.0,3.0,12.0,0.2,2.0,11.0,1.0,1.0,14.0,True,both,1,0,control,control,0,0,2.772588722239781,1.3862943611198906,2.5649493574615367,167.0,6173.0,7189,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.123963979403259,0.6931471805599453,0.0,1.6094379124341003,1,1,1,1,0,FolhaSP/mosaico,2025-05,1
control,FolhaSP/mosaico,2025-07,7,4,4,47,39,8,45,9,,0,0,,0,4.0,4.0,47.0,47.0,0.0,4.0,43.0,0.0851063829787234,4.0,35.0,0.0,8.0,45.0,True,both,1,0,control,control,0,0,3.8712010109078903,1.6094379124341005,3.784189633918261,228.0,6585.0,7648,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.433722003554239,0.6931471805599453,0.6931471805599453,1.3862943611198906,1,1,1,1,0,FolhaSP/mosaico,2025-07,1
control,GispoCoding/qgis-venv-creator,2024-02,21,8,6,47,44,3,44,5,,0,0,,0,6.0,6.0,47.0,47.0,0.0,20.0,27.0,0.425531914893617,19.0,25.0,1.0,2.0,44.0,True,both,1,0,control,control,0,0,3.8712010109078903,3.044522437723423,3.332204510175204,0.0,513.0,551,2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,0.0,1.0986122886681096,1,1,1,1,0,GispoCoding/qgis-venv-creator,2024-02,1
control,Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-10,46,9,3,79,78,1,78,3,,0,0,,0,3.0,3.0,79.0,79.0,0.0,29.0,50.0,0.3670886075949367,29.0,49.0,0.0,1.0,60.0,True,both,1,0,control,control,0,0,4.382026634673881,3.4011973816621555,3.9318256327243257,0.0,520.0,546,10,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.3978952727983707,2.4849066497880004,0.0,1,1,1,1,0,Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-10,1
control,Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-11,22,9,5,16,10,6,12,2,,0,0,,0,5.0,5.0,16.0,16.0,0.0,6.0,10.0,0.375,5.0,5.0,1.0,5.0,12.0,True,both,1,0,control,control,0,0,2.833213344056216,1.9459101490553128,2.3978952727983707,9.0,847.0,952,9,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.3025850929940455,2.3025850929940455,2.3025850929940455,0.6931471805599453,1,1,1,1,0,Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-11,1
control,HelpingAI/Webscout,2024-02,17,12,6,84,76,8,76,6,,0,0,,0,6.0,6.0,84.0,84.0,0.0,25.0,59.0,0.2976190476190476,23.0,53.0,2.0,6.0,76.0,True,both,1,0,control,control,0,0,4.442651256490317,3.258096538021482,4.0943445622221,0.0,1488.0,1690,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-02,1
control,HelpingAI/Webscout,2024-03,34,21,14,296,204,92,244,22,,0,0,,0,14.0,14.0,296.0,296.0,0.0,100.0,196.0,0.3378378378378378,79.0,125.0,21.0,71.0,244.0,True,both,1,0,control,control,0,0,5.6937321388027,4.61512051684126,5.2832037287379885,0.0,3833.0,4461,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-03,1
control,HelpingAI/Webscout,2024-04,51,29,18,589,558,31,557,25,,0,0,,0,18.0,18.0,589.0,589.0,0.0,131.0,458.0,0.2224108658743633,125.0,433.0,6.0,25.0,541.0,True,both,1,0,control,control,0,0,6.380122536899765,4.882801922586371,6.129050210060545,0.0,7566.0,8869,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-04,1
control,HelpingAI/Webscout,2024-05,44,36,21,608,520,88,566,39,,0,0,,0,21.0,21.0,608.0,608.0,0.0,142.0,466.0,0.2335526315789473,123.0,397.0,19.0,69.0,551.0,True,both,1,0,control,control,0,0,6.411818267709897,4.962844630259907,6.1463292576688975,0.0,13446.0,16301,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-05,1
control,HelpingAI/Webscout,2024-06,28,26,25,997,924,73,966,66,,0,0,,0,25.0,25.0,997.0,997.0,0.0,305.0,692.0,0.3059177532597793,294.0,630.0,11.0,62.0,960.0,True,both,1,0,control,control,0,0,6.905753276311464,5.723585101952381,6.541029999189903,0.0,16366.0,19842,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-06,1
control,HelpingAI/Webscout,2024-07,25,25,18,163,111,52,144,22,,0,0,,0,18.0,18.0,163.0,163.0,0.0,36.0,127.0,0.2208588957055214,33.0,78.0,3.0,49.0,144.0,True,both,1,0,control,control,0,0,5.099866427824199,3.610917912644224,4.852030263919617,0.0,18159.0,21904,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2024-07,1
control,HelpingAI/Webscout,2024-10,5,5,4,280,142,138,268,50,,0,0,,0,4.0,4.0,280.0,280.0,0.0,95.0,185.0,0.3392857142857143,55.0,87.0,40.0,98.0,268.0,True,both,1,0,control,control,0,0,5.638354669333745,4.564348191467836,5.225746673713202,0.0,25011.0,28886,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.6931471805599453,1,1,1,1,0,HelpingAI/Webscout,2024-10,1
control,HelpingAI/Webscout,2024-11,6,3,3,111,76,35,110,17,,0,0,,0,3.0,3.0,111.0,111.0,0.0,42.0,69.0,0.3783783783783784,28.0,48.0,14.0,21.0,110.0,True,both,1,0,control,control,0,0,4.718498871295094,3.7612001156935615,4.248495242049359,1.0,26528.0,30547,3,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,1.3862943611198906,3.1354942159291497,0.6931471805599453,1,1,1,1,0,HelpingAI/Webscout,2024-11,1
control,HelpingAI/Webscout,2025-01,7,7,5,147,102,45,147,28,,0,0,,0,5.0,5.0,147.0,147.0,0.0,46.0,101.0,0.3129251700680272,41.0,61.0,5.0,40.0,145.0,True,both,1,0,control,control,0,0,4.997212273764115,3.8501476017100575,4.624972813284271,0.0,29732.0,36756,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-01,1
control,HelpingAI/Webscout,2025-02,54,54,44,370,197,173,310,56,,0,0,,0,44.0,44.0,370.0,370.0,0.0,96.0,274.0,0.2594594594594595,72.0,125.0,24.0,149.0,310.0,True,both,1,0,control,control,0,0,5.916202062607435,4.574710978503383,5.616771097666572,0.0,32938.0,40004,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-02,1
control,HelpingAI/Webscout,2025-04,122,114,78,1213,799,414,1085,149,,0,0,,0,78.0,78.0,1213.0,1213.0,0.0,328.0,885.0,0.2704039571310799,288.0,511.0,40.0,374.0,1085.0,True,both,1,0,control,control,0,0,7.101675971619444,5.796057750765372,6.786716950605081,0.0,49428.0,61541,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-04,1
control,HelpingAI/Webscout,2025-06,86,83,71,860,538,322,752,111,,0,0,,0,71.0,71.0,860.0,860.0,0.0,227.0,633.0,0.263953488372093,198.0,340.0,29.0,293.0,748.0,True,both,1,0,control,control,0,0,6.7580945044277305,5.429345628954441,6.452048954437226,0.0,60724.0,70758,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-06,1
control,HelpingAI/Webscout,2025-07,29,25,18,206,140,66,188,35,,0,0,,0,18.0,18.0,206.0,206.0,0.0,42.0,164.0,0.203883495145631,32.0,108.0,10.0,56.0,187.0,True,both,1,0,control,control,0,0,5.332718793265369,3.7612001156935615,5.10594547390058,0.0,61500.0,71761,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-07,1
control,HelpingAI/Webscout,2025-08,39,36,23,184,103,81,165,29,,0,0,,0,23.0,23.0,184.0,184.0,0.0,76.0,108.0,0.4130434782608695,64.0,39.0,12.0,69.0,165.0,True,both,1,0,control,control,0,0,5.220355825078325,4.343805421853684,4.691347882229144,0.0,62631.0,73349,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,0,HelpingAI/Webscout,2025-08,1
control,IBM/mt-rag-benchmark,2024-12,3,1,1,3,3,0,3,1,,0,0,,0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,True,both,1,0,control,control,0,0,1.3862943611198906,1.0986122886681096,0.6931471805599453,0.0,81.0,81,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,1.0986122886681096,0.0,1,1,1,1,0,IBM/mt-rag-benchmark,2024-12,1
control,ITSpecialist111/ai_automation_suggester,2024-10,77,20,11,81,62,19,54,10,,0,0,,0,11.0,11.0,81.0,81.0,0.0,28.0,53.0,0.345679012345679,24.0,38.0,4.0,15.0,54.0,True,both,1,0,control,control,0,0,4.406719247264253,3.367295829986474,3.9889840465642745,0.0,273.0,244,1,45.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,3.828641396489095,3.1354942159291497,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2024-10,1
control,ITSpecialist111/ai_automation_suggester,2024-12,2,2,2,21,3,18,19,3,,0,0,,0,2.0,2.0,21.0,21.0,0.0,1.0,20.0,0.0476190476190476,1.0,2.0,0.0,18.0,19.0,True,both,1,0,control,control,0,0,3.091042453358316,0.6931471805599453,3.044522437723423,47.0,1523.0,1525,1,33.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8712010109078907,0.6931471805599453,3.526360524616161,1.791759469228055,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2024-12,1
control,ITSpecialist111/ai_automation_suggester,2025-01,3,1,1,6,2,4,6,2,,0,0,,0,1.0,1.0,6.0,6.0,0.0,2.0,4.0,0.3333333333333333,2.0,0.0,0.0,4.0,6.0,True,both,1,0,control,control,0,0,1.9459101490553128,1.0986122886681096,1.6094379124341005,78.0,1533.0,1535,1,22.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.3694478524670215,0.6931471805599453,3.1354942159291497,2.197224577336219,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2025-01,1
control,ITSpecialist111/ai_automation_suggester,2025-03,6,6,5,42,2,40,30,4,,0,0,,0,5.0,5.0,42.0,42.0,0.0,5.0,37.0,0.119047619047619,0.0,2.0,5.0,35.0,30.0,True,both,1,0,control,control,0,0,3.7612001156935615,1.791759469228055,3.6375861597263857,137.0,1475.0,1384,2,106.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.927253685157204,1.0986122886681096,4.672828834461906,2.3025850929940455,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2025-03,1
control,ITSpecialist111/ai_automation_suggester,2025-05,16,11,10,99,32,67,73,4,,0,0,,0,10.0,10.0,99.0,99.0,0.0,12.0,87.0,0.1212121212121212,10.0,22.0,2.0,65.0,73.0,True,both,1,0,control,control,0,0,4.605170185988092,2.5649493574615367,4.477336814478207,198.0,1919.0,1845,2,35.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.293304824724492,1.0986122886681096,3.58351893845611,3.1354942159291497,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2025-05,1
control,LuneMods/KCD2-Blender-Toolkit,2025-02,16,5,5,473,457,16,459,20,,0,0,,0,5.0,5.0,473.0,473.0,0.0,185.0,288.0,0.3911205073995771,176.0,281.0,9.0,7.0,456.0,True,both,1,0,control,control,0,0,6.161207321695077,5.225746673713202,5.666426688112432,0.0,7495.0,7582,2,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,1.6094379124341003,1.0986122886681096,1,1,1,1,0,LuneMods/KCD2-Blender-Toolkit,2025-02,1
control,LuneMods/KCD2-Blender-Toolkit,2025-03,17,11,10,33,12,21,20,9,,0,0,,0,10.0,10.0,33.0,33.0,0.0,8.0,25.0,0.2424242424242424,6.0,6.0,2.0,19.0,20.0,True,both,1,0,control,control,0,0,3.5263605246161616,2.19722457733622,3.258096538021482,11.0,7632.0,7719,2,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.4849066497880004,1.0986122886681096,1.791759469228055,0.6931471805599453,1,1,1,1,0,LuneMods/KCD2-Blender-Toolkit,2025-03,1
control,Makopolo/megascan_houdini20.0_USD_plugin,2024-04,24,12,12,235,232,3,132,23,,0,0,,0,12.0,12.0,235.0,235.0,0.0,109.0,126.0,0.4638297872340425,109.0,123.0,0.0,3.0,131.0,True,both,1,0,control,control,0,0,5.4638318050256105,4.700480365792417,4.844187086458591,0.0,2496.0,2492,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,Makopolo/megascan_houdini20.0_USD_plugin,2024-04,1
control,Makopolo/megascan_houdini20.0_USD_plugin,2024-06,5,4,4,16,0,16,9,2,,0,0,,0,4.0,4.0,16.0,16.0,0.0,1.0,15.0,0.0625,0.0,0.0,1.0,15.0,9.0,True,both,1,0,control,control,0,0,2.833213344056216,0.6931471805599453,2.772588722239781,49.0,2495.0,2491,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.912023005428146,0.6931471805599453,1.0986122886681096,0.6931471805599453,1,1,1,1,0,Makopolo/megascan_houdini20.0_USD_plugin,2024-06,1
control,Makopolo/megascan_houdini20.0_USD_plugin,2024-07,2,2,2,2,0,2,2,2,,0,0,,0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,True,both,1,0,control,control,0,0,1.0986122886681096,0.6931471805599453,0.6931471805599453,79.0,2497.0,2493,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.382026634673881,0.6931471805599453,0.6931471805599453,0.0,1,1,1,1,0,Makopolo/megascan_houdini20.0_USD_plugin,2024-07,1
control,MalevichAI/malevich,2024-02,44,40,34,360,147,213,246,44,,0,0,,0,34.0,34.0,360.0,360.0,0.0,200.0,160.0,0.5555555555555556,88.0,59.0,112.0,101.0,244.0,True,both,1,0,control,control,0,0,5.8888779583328805,5.303304908059076,5.081404364984463,133.0,8265.0,9829,4,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.897839799950911,1.6094379124341003,3.1780538303479453,0.0,1,1,1,1,0,MalevichAI/malevich,2024-02,1
control,MalevichAI/malevich,2024-04,46,39,36,124,37,87,79,33,,0,0,,0,36.0,36.0,124.0,124.0,0.0,23.0,101.0,0.1854838709677419,14.0,23.0,9.0,78.0,77.0,True,both,1,0,control,control,0,0,4.8283137373023015,3.1780538303479458,4.624972813284271,193.0,10640.0,12127,4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.267858159063328,1.6094379124341003,0.6931471805599453,0.0,1,1,1,1,0,MalevichAI/malevich,2024-04,1
