outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,panel,sample_type,ncloc_spec,time_mode,parse_exclusion_mode
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.225338043934641,-0.839486958015915,0.388810870146632,0.313341282694527,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.483962347904658,-1.03477768110716,0.066852985297842,0.281028231225765,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.120940647497065,-0.760493485130857,0.518612190136728,0.326302468180506,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,-0.0667056908088819,-0.875854350194018,0.742442968576254,0.412830948665886,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.152900038372524,-0.359399383128391,0.665199459873439,0.261377255867814,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0776271912911923,-0.2809475536597,0.436201936242085,0.182946298444333,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,0.0506226414175527,-0.390229847225073,0.491475130060178,0.22492473910338,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.0261406396109143,-0.325934786950235,0.378216066172063,0.179630319674056,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.430968090503267,0.0204676566073435,0.84146852439919,0.209438996885675,,TRUE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.418804227298276,-0.00578048614517318,0.843388940741725,0.216624853797678,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,-0.000843591115554391,-0.490506406838918,0.48881922460781,0.249827967205798,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.158102236234881,-0.685279413832166,0.369074941362404,0.268967947753717,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.219905764818519,-0.826527702517218,0.38671617288018,0.309500988621785,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.430861298337586,-0.98829389074368,0.126571294068509,0.28440438388066,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.270359777122344,-0.86217800600684,0.321458451762152,0.301948075961478,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,-0.367881496648366,-1.19917926549178,0.463416272195047,0.424131514716027,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
