repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence,latest_commit_original,latest_commit_effective,latest_commit,commit_resolution,months_since_observed_commit,clone_path,clone_exists,is_git_repository,commit_exists,tracked_file_count,python_file_count_all,python_file_count_source,python_file_count_excluded,has_python,has_python_source,python_eligible,python_path_samples,excluded_python_path_samples,scan_status,error_message,eligibility_join_status
adelatour11/androidtvbackground,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,258.0,120.0,2.0,0,2,5,464,1714.0,0.0,0.0,33.0,0.0,21.6,622.0,322.0,,,,control,,,4d82c578f6308417109ba352bffef004e4901c76,4d82c578f6308417109ba352bffef004e4901c76,4d82c578f6308417109ba352bffef004e4901c76,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/adelatour11_androidtvbackground,1,1,1,19,6,6,0,1,1,1,TMDB.py | jellyfin.py | plex.py | plexfriend.py | radarrsonarr.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,107.0,8752.0,1619.0,12.0,109,28,300,2486,45535.0,15.0,0.0,582.0,2.4,6.7,4170.0,4111.0,,,,control,,,fa2bb5d2594043ab7ebc6153f2c6ef3a728c328a,fa2bb5d2594043ab7ebc6153f2c6ef3a728c328a,fa2bb5d2594043ab7ebc6153f2c6ef3a728c328a,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,370,132,132,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,49.0,1944.0,697.0,9.0,94,30,238,2517,45879.0,19.0,0.0,603.0,2.4,6.7,4215.0,4346.0,,,,control,,,a75ed655d7200102bb0129445469a6f5b6fc7f45,a75ed655d7200102bb0129445469a6f5b6fc7f45,a75ed655d7200102bb0129445469a6f5b6fc7f45,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,290,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,58.0,1047.0,350.0,7.0,94,25,235,2546,46012.0,15.0,0.0,589.0,2.4,6.7,4187.0,4152.0,,,,control,,,1542348fb93fabac142833d267c22210644c0b5e,1542348fb93fabac142833d267c22210644c0b5e,1542348fb93fabac142833d267c22210644c0b5e,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,388,132,132,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,101.0,4900.0,2167.0,9.0,114,21,258,2577,46293.0,19.0,0.0,599.0,2.4,6.8,4261.0,4320.0,,,,control,,,c215e56dc175e9da545e73b00531f743833e0de8,c215e56dc175e9da545e73b00531f743833e0de8,c215e56dc175e9da545e73b00531f743833e0de8,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,283,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23.0,93.0,72.0,6.0,97,10,76,2607,46294.0,19.0,0.0,599.0,2.4,6.8,4261.0,4320.0,,,,control,,,25e3e41ad0012381f214886ff437b924a4fda2f2,25e3e41ad0012381f214886ff437b924a4fda2f2,25e3e41ad0012381f214886ff437b924a4fda2f2,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,284,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,36.0,36.0,3.0,103,26,100,2638,46294.0,19.0,0.0,599.0,2.4,6.8,4261.0,4320.0,,,,control,,,10e3940aff0945180b71193a45cedf927b4d448d,10e3940aff0945180b71193a45cedf927b4d448d,10e3940aff0945180b71193a45cedf927b4d448d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,284,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,65.0,3032.0,1220.0,13.0,95,30,257,2668,46795.0,20.0,0.0,599.0,2.6,6.8,4287.0,4326.0,,,,control,,,4c81115c0318aa2c7975cb92eeb8fcde9fc84f8f,4c81115c0318aa2c7975cb92eeb8fcde9fc84f8f,4c81115c0318aa2c7975cb92eeb8fcde9fc84f8f,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,269,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,357.0,14396.0,7757.0,15.0,111,146,977,2699,47830.0,20.0,0.0,606.0,2.6,6.8,4343.0,4360.0,,,,control,,,b73a4c170c64e2691331542d30133df3d54032c0,b73a4c170c64e2691331542d30133df3d54032c0,b73a4c170c64e2691331542d30133df3d54032c0,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,291,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,363.0,10817.0,5027.0,16.0,119,118,949,2730,48828.0,21.0,0.0,528.0,2.6,6.9,4444.0,4400.0,,,,control,,,22a12cc2e2ef289d9e96fd87dfc17272177e52ac,22a12cc2e2ef289d9e96fd87dfc17272177e52ac,22a12cc2e2ef289d9e96fd87dfc17272177e52ac,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,288,133,133,0,1,1,1,aiohttp/__init__.py | aiohttp/abc.py | aiohttp/base_protocol.py | aiohttp/client.py | aiohttp/client_exceptions.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,190.0,13186.0,9942.0,13.0,97,104,670,2760,49521.0,21.0,0.0,528.0,2.8,7.0,4471.0,4413.0,,,,control,,,e86b72f663ab1918e588853bf5fe5f458f72dbf2,e86b72f663ab1918e588853bf5fe5f458f72dbf2,e86b72f663ab1918e588853bf5fe5f458f72dbf2,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,314,141,141,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,396.0,17820.0,5371.0,11.0,87,60,1450,2791,51946.0,27.0,0.0,533.0,3.4,7.2,4574.0,4387.0,,,,control,,,a37c4f28b7e3a4d19de283b36133abf9f4cb73cc,a37c4f28b7e3a4d19de283b36133abf9f4cb73cc,a37c4f28b7e3a4d19de283b36133abf9f4cb73cc,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,285,149,149,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,166.0,2851.0,1560.0,15.0,104,48,597,2821,52181.0,27.0,1.0,533.0,3.3,7.2,4610.0,4377.0,,,,control,,,b103bbca6b753e5b5357367cbaed10c7eade5a44,b103bbca6b753e5b5357367cbaed10c7eade5a44,b103bbca6b753e5b5357367cbaed10c7eade5a44,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,287,150,150,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,68.0,950.0,614.0,9.0,105,12,263,2852,52217.0,27.0,1.0,532.0,3.3,7.2,4614.0,4357.0,,,,control,,,3ef5f00f4cb4b4f7b2d6080485b399207c6a525f,3ef5f00f4cb4b4f7b2d6080485b399207c6a525f,3ef5f00f4cb4b4f7b2d6080485b399207c6a525f,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,297,150,150,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,120.0,2235.0,745.0,10.0,84,17,341,2883,53584.0,21.0,1.0,478.0,4.2,7.4,4476.0,3854.0,,,,control,,,a5f520552d95fd0b348c9183cd51b38869a49334,a5f520552d95fd0b348c9183cd51b38869a49334,a5f520552d95fd0b348c9183cd51b38869a49334,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,392,149,149,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,122.0,2393.0,854.0,10.0,93,27,469,2911,52617.0,27.0,1.0,539.0,3.4,7.3,4651.0,4407.0,,,,control,,,d2d3621211348aecb3d568e634ba0abb016b6009,d2d3621211348aecb3d568e634ba0abb016b6009,d2d3621211348aecb3d568e634ba0abb016b6009,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,289,153,153,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,120.0,4102.0,1824.0,9.0,95,24,420,2942,54488.0,22.0,1.0,489.0,4.4,7.5,4536.0,3910.0,,,,control,,,299fe00a2b7b1f5def7daa98260263a61bc9772d,299fe00a2b7b1f5def7daa98260263a61bc9772d,299fe00a2b7b1f5def7daa98260263a61bc9772d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,300,153,153,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,244.0,35450.0,11350.0,14.0,67,32,680,2972,59471.0,35.0,1.0,572.0,3.5,9.8,5161.0,4657.0,,,,control,,,1710f059dd6c63fcac1efbfd041b1e1cdda9f474,1710f059dd6c63fcac1efbfd041b1e1cdda9f474,1710f059dd6c63fcac1efbfd041b1e1cdda9f474,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,301,164,164,0,1,1,1,aiohttp/__init__.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py | aiohttp/_websocket/reader.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,126.0,16920.0,3110.0,7.0,63,18,256,3003,62231.0,38.0,4.0,578.0,3.5,10.6,5364.0,4754.0,,,,control,,,84a2bf121836b29cdf8b2a9aa3308cb6dcc9fb35,84a2bf121836b29cdf8b2a9aa3308cb6dcc9fb35,84a2bf121836b29cdf8b2a9aa3308cb6dcc9fb35,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,305,166,166,0,1,1,1,aiohttp/__init__.py | aiohttp/_cookie_helpers.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,95.0,3932.0,2056.0,12.0,60,15,226,3033,63345.0,33.0,4.0,520.0,4.1,10.8,5212.0,4224.0,,,,control,,,f6941e738fd5f8b3b110dcf7d1e63ee41de86a70,f6941e738fd5f8b3b110dcf7d1e63ee41de86a70,f6941e738fd5f8b3b110dcf7d1e63ee41de86a70,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,408,165,165,0,1,1,1,aiohttp/__init__.py | aiohttp/_cookie_helpers.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py,,success_python,,matched_repo_month
aio-libs/aiohttp,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,33.0,188.0,193.0,5.0,49,4,91,3064,63349.0,33.0,4.0,520.0,4.1,10.8,5214.0,4224.0,,,,control,,,acfc2e6e34e36c5afadc665ac3a6ffb5c1e00234,acfc2e6e34e36c5afadc665ac3a6ffb5c1e00234,acfc2e6e34e36c5afadc665ac3a6ffb5c1e00234,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,1,1,1,411,165,165,0,1,1,1,aiohttp/__init__.py | aiohttp/_cookie_helpers.py | aiohttp/_websocket/__init__.py | aiohttp/_websocket/helpers.py | aiohttp/_websocket/models.py,,success_python,,matched_repo_month
aj47/100x-orchestrator,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,48.0,6477.0,1849.0,4.0,7,12,4,0,1615.0,0.0,0.0,13.0,0.0,8.2,159.0,107.0,,,,control,,,2c394810aace9b232637e95c1281dd07f8caba67,2c394810aace9b232637e95c1281dd07f8caba67,2c394810aace9b232637e95c1281dd07f8caba67,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,1,1,1,15,5,5,0,1,1,1,__init__.py | app.py | orchestrator.py | tests/conftest.py | tests/test_orchestrator.py,,success_python,,matched_repo_month
aj47/100x-orchestrator,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,248.0,8347.0,5928.0,6.0,18,39,7,3,2650.0,0.0,0.0,54.0,1.8,9.0,489.0,463.0,,,,control,,,ac9f1d7177edc0d733edd023c5ba631b61d6bbf3,ac9f1d7177edc0d733edd023c5ba631b61d6bbf3,ac9f1d7177edc0d733edd023c5ba631b61d6bbf3,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,1,1,1,29,14,14,0,1,1,1,__init__.py | agent_session.py | app.py | database.py | github_token.py,,success_python,,matched_repo_month
aj47/100x-orchestrator,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,40.0,2299.0,746.0,5.0,17,4,2,34,3670.0,0.0,0.0,55.0,0.0,10.8,527.0,513.0,,,,control,,,c0f903e0768d211838793febb3ea3cc78ea325ef,c0f903e0768d211838793febb3ea3cc78ea325ef,c0f903e0768d211838793febb3ea3cc78ea325ef,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,1,1,1,35,21,21,0,1,1,1,__init__.py | agent_session.py | app.py | database.py | github_token.py,,success_python,,matched_repo_month
aj47/100x-orchestrator,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.0,629.0,627.0,3.0,32,4,6,65,3670.0,0.0,0.0,55.0,0.0,10.8,527.0,513.0,,,,control,,,4fede5d1be8abff710a702ee2ee324e4aa329ba3,4fede5d1be8abff710a702ee2ee324e4aa329ba3,4fede5d1be8abff710a702ee2ee324e4aa329ba3,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,1,1,1,35,21,21,0,1,1,1,__init__.py | agent_session.py | app.py | database.py | github_token.py,,success_python,,matched_repo_month
ali-bahrainian/RAG_best_practices,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,2771.0,1412.0,3.0,0,0,0,0,673.0,0.0,0.0,15.0,0.0,37.4,161.0,75.0,,,,control,,,7e6218cb7260e337747c807bc28f60516fa7b760,7e6218cb7260e337747c807bc28f60516fa7b760,7e6218cb7260e337747c807bc28f60516fa7b760,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,1,1,1,25,7,7,0,1,1,1,config.py | evaluation.py | model/index_builder.py | model/language_model.py | model/model_loader.py,,success_python,,matched_repo_month
ali-bahrainian/RAG_best_practices,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,15.0,13.0,1.0,59,0,0,0,669.0,0.0,0.0,15.0,0.0,37.5,161.0,75.0,,,,control,,,735049f4a408786566fbd3823ef8cb9ba461f341,735049f4a408786566fbd3823ef8cb9ba461f341,735049f4a408786566fbd3823ef8cb9ba461f341,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,1,1,1,25,7,7,0,1,1,1,config.py | evaluation.py | model/index_builder.py | model/language_model.py | model/model_loader.py,,success_python,,matched_repo_month
ali-bahrainian/RAG_best_practices,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,6,0,0,30,669.0,0.0,0.0,15.0,0.0,37.5,161.0,75.0,,,,control,,,,735049f4a408786566fbd3823ef8cb9ba461f341,735049f4a408786566fbd3823ef8cb9ba461f341,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,1,1,1,25,7,7,0,1,1,1,config.py | evaluation.py | model/index_builder.py | model/language_model.py | model/model_loader.py,,success_python,,matched_repo_month
ali-bahrainian/RAG_best_practices,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,13.0,5.0,1.0,10,0,0,58,669.0,0.0,0.0,15.0,0.0,37.5,161.0,75.0,,,,control,,,be7e7ac3532da61f47c1931c68b52f647267c608,be7e7ac3532da61f47c1931c68b52f647267c608,be7e7ac3532da61f47c1931c68b52f647267c608,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,1,1,1,25,7,7,0,1,1,1,config.py | evaluation.py | model/index_builder.py | model/language_model.py | model/model_loader.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,7.0,0.0,1.0,0,0,0,655,746.0,0.0,1.0,6.0,0.0,11.4,20.0,32.0,,,,control,,,a356ba6970f7d550a30ea4f6a83d2307573a2d81,a356ba6970f7d550a30ea4f6a83d2307573a2d81,a356ba6970f7d550a30ea4f6a83d2307573a2d81,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.0,213.0,131.0,1.0,1,0,0,686,765.0,0.0,1.0,6.0,0.0,11.1,20.0,32.0,,,,control,,,6b8f482a2d290a9cd9b2e25199439567462214cf,6b8f482a2d290a9cd9b2e25199439567462214cf,6b8f482a2d290a9cd9b2e25199439567462214cf,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,94.0,48.0,1.0,3,0,0,715,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,1e3520d9c580cde0227bb5c971dac2be8b5e1635,1e3520d9c580cde0227bb5c971dac2be8b5e1635,1e3520d9c580cde0227bb5c971dac2be8b5e1635,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,1,0,0,746,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,1e3520d9c580cde0227bb5c971dac2be8b5e1635,1e3520d9c580cde0227bb5c971dac2be8b5e1635,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,1.0,0,0,0,776,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,7a248bbbe3b3ccc58fec30fdabcdeffc4992491f,7a248bbbe3b3ccc58fec30fdabcdeffc4992491f,7a248bbbe3b3ccc58fec30fdabcdeffc4992491f,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0,0,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,7a248bbbe3b3ccc58fec30fdabcdeffc4992491f,7a248bbbe3b3ccc58fec30fdabcdeffc4992491f,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,5.0,1.0,2.0,1,0,0,837,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,d15a811b3328a4cec14534f724cbd8b6399360f0,d15a811b3328a4cec14534f724cbd8b6399360f0,d15a811b3328a4cec14534f724cbd8b6399360f0,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,1.0,0,0,0,868,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,1,0,0,899,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
